TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
1998,YYYY,ANNUAL_PICO_PERCENTAGE_MEDIAN,5.328228,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_1998-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
2016,YYYY,ANNUAL_PICO_PERCENTAGE_MEDIAN,6.184050,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2016-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
2016,YYYY,ANNUAL_PICO_PERCENTAGE_MEDIAN,7.165046,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2016-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
2016,YYYY,ANNUAL_PICO_PERCENTAGE_MEDIAN,10.90374,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2016-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
2017,YYYY,ANNUAL_PICO_PERCENTAGE_MEDIAN,6.855209,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2017-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
2017,YYYY,ANNUAL_PICO_PERCENTAGE_MEDIAN,6.226116,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2017-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
2017,YYYY,ANNUAL_PICO_PERCENTAGE_MEDIAN,6.846300,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2017-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
2017,YYYY,ANNUAL_PICO_PERCENTAGE_MEDIAN,9.912266,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2017-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199801,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.050047,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199801-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199801,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,4.221268,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199801-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199801,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,4.044316,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199801-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199801,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.277165,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199801-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199802,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,4.228593,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199802-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199802,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.652757,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199802-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199802,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.830754,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199802-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199802,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,4.710964,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199802-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199803,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.521569,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199803-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199803,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.063613,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199803-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199803,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.025063,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199803-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199803,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.081415,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199803-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199804,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.592317,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199804-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199804,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.972894,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199804-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199804,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.337277,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199804-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199804,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.683237,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199804-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199805,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.068973,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199805-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199805,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.046576,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199805-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199805,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.410201,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199805-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199805,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.748544,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199805-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199806,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.230979,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199806-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199806,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.897379,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199806-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199806,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.296255,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199806-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199806,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,4.891345,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199806-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199807,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.484644,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199807-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199807,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.076138,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199807-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199807,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.354876,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199807-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199807,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.163607,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199807-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199808,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.064797,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199808-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199808,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.9980878,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199808-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199808,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.01927333,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199808-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199808,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.746163,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199808-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199809,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.558573,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199809-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199809,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.000000,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199809-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199809,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.000000,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199809-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199809,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.901011,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199809-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199810,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.3638935,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199810-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199810,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.601303,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199810-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199810,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.000000,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199810-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199810,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.453204,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199810-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199811,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.7533602,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199811-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199811,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.623473,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199811-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199811,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.815637,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199811-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199811,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.667143,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199811-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199812,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.815727,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199812-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199812,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.666140,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199812-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199812,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.117318,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199812-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199812,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.672221,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199812-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199813,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.9457052,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199813-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199813,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.574900,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199813-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199813,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.3715208,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199813-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199813,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.210866,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199813-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199814,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2043920,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199814-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199814,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.838375,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199814-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199814,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.059592,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199814-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199814,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.554770,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199814-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199815,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.309129,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199815-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199815,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.899700,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199815-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199815,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.172688,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199815-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199815,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.370363,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199815-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199816,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.9638028,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199816-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199816,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.662153,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199816-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199816,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.000000,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199816-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199816,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.979102,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199816-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
199817,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.461661,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199817-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
