TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
200029,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.06592,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200029-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200030,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.31464,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200030-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200030,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.09550,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200030-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200030,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.96584,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200030-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200030,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,76.20341,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200030-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200031,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,88.27197,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200031-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200031,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.22661,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200031-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200031,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.31975,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200031-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200031,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,74.84353,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200031-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200032,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.28801,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200032-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200032,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.54402,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200032-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200032,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.75685,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200032-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200032,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.09919,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200032-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200033,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.63406,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200033-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200033,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.44087,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200033-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200033,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.85808,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200033-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200033,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,71.25455,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200033-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200034,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.78257,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200034-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200034,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.60076,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200034-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200034,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.15240,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200034-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200034,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,71.47881,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200034-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200035,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.73463,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200035-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200035,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.05188,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200035-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200035,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.67187,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200035-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200035,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,69.93466,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200035-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200036,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.91973,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200036-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200036,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.96559,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200036-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200036,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.26961,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200036-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200036,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,69.20291,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200036-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200037,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,76.97852,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200037-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200037,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.77625,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200037-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200037,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,75.92970,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200037-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200037,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,70.36155,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200037-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200038,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.87201,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200038-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200038,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.42249,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200038-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200038,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,76.88045,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200038-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200038,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,71.24197,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200038-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200039,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,87.48701,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200039-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200039,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.02157,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200039-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200039,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.89994,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200039-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200039,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,74.34581,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200039-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200040,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.35977,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200040-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200040,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,88.51258,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200040-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200040,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.84622,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200040-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200040,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,74.10976,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200040-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200041,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,88.28063,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200041-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200041,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,88.52887,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200041-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200041,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,88.56031,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200041-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200041,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,73.98585,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200041-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200042,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.42892,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200042-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200042,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.39926,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200042-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200042,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.50430,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200042-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200042,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,74.00635,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200042-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200043,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.85900,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200043-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200043,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.48758,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200043-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200043,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.15005,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200043-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200043,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,76.28276,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200043-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200044,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.64111,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200044-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200044,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,74.51377,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200044-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200044,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.64157,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200044-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200044,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.39035,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200044-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200045,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.37061,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200045-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200045,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,73.17180,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200045-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200045,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.43916,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200045-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200045,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.62128,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200045-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200046,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.28378,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200046-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200046,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,74.30128,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200046-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200046,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.77374,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200046-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200046,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.32584,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200046-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200047,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.45695,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200047-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200047,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.44726,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200047-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200047,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.79546,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200047-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
200047,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,88.80778,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200047-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
