TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
1998,YYYY,ANNUAL_MICRO_PERCENTAGE_MEDIAN,13.16730,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_1998-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200335,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.04826,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200335-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200335,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.47126,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200335-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200335,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.30935,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200335-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200335,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.34676,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200335-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200336,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.16127,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200336-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200336,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.03316,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200336-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200336,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.27344,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200336-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200336,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.13637,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200336-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200337,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.32612,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200337-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200337,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.90258,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200337-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200337,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.89319,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200337-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200337,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.83354,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200337-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200338,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.22676,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200338-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200338,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.91385,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200338-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200338,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.44404,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200338-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200338,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.64135,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200338-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200339,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.14507,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200339-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200339,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.81994,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200339-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200339,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.33420,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200339-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200339,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.56526,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200339-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200340,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,9.761473,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200340-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200340,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.90918,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200340-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200340,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.93496,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200340-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200340,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.28283,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200340-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200341,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,7.864470,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200341-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200341,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.34873,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200341-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200341,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.73317,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200341-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200341,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.22191,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200341-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200342,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,9.646518,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200342-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200342,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.31852,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200342-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200342,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.20450,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200342-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200342,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.70830,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200342-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200343,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.35220,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200343-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200343,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.00609,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200343-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200343,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.43847,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200343-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200343,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.87790,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200343-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200344,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.75136,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200344-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200344,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.39205,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200344-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200344,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.67234,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200344-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200344,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.61937,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200344-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200345,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,9.674736,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200345-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200345,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.82769,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200345-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200345,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.37356,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200345-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200345,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.39551,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200345-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200346,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.83572,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200346-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200346,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.80238,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200346-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200346,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.48891,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200346-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200346,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.01184,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200346-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200347,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.03690,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200347-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200347,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.93327,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200347-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200347,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.45672,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200347-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200347,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.24115,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200347-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200348,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.79719,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200348-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200348,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.48033,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200348-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200348,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.61102,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200348-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200348,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,7.682734,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200348-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200349,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,8.183784,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200349-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200349,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.19767,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200349-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200349,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.30872,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200349-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200349,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,7.531866,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200349-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200350,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.89411,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200350-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200350,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.21390,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200350-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200350,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.14252,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200350-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200350,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,7.882141,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200350-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200351,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.91224,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200351-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200351,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.90790,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200351-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200351,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.80492,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200351-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200351,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,9.822518,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200351-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200352,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.04366,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200352-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200352,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.58975,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200352-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200352,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.87884,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200352-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
200352,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,9.173540,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_200352-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
