"Time","Var","Value","EPU"
2016,"SHARK MAKO LONGFIN",11,"All"
2016,"MANTA RAY",59,"All"
2016,"MARINE FINFISH",1,"All"
2016,"SUNFISH OCEAN",20,"All"
2016,"SUNFISH",29,"All"
2016,"WHALE PILOT",20,"All"
2016,"WHALE PILOT",20,"All"
2016,"DOLPHIN RISSOS",3,"All"
2016,"SUNFISH SHARPTIAL",6,"All"
2016,"SHARK OCEANIC WHITETIP",3,"All"
2016,"OILFISH (ROUGH SKIN)",11,"All"
2016,"PELAGIC STINGRAY",320,"All"
2016,"SHARK PORBEAGLE",3,"All"
2016,"SHARK THRESHER COMMON",167,"All"
2016,"PUFFER",5,"All"
2016,"REMORA",2,"All"
2016,"SAILFISH ATLANTIC",9,"All"
2016,"SHARK BULL",5,"All"
2016,"SHARK DOGFISH",41,"All"
2016,"SHARK HAMMERHEAD SMOOTH",18,"All"
2016,"SHARK",142,"All"
2016,"TUNA SKIPJACK",8,"All"
2016,"SHARK MAKO SHORTFIN",682,"All"
2016,"SPEARFISH ROUNDSCALE",4,"All"
2016,"SHARK HAMMERHEAD SCALLOPED",93,"All"
2016,"SHARK REQUIEM",403,"All"
2016,"SHARK SANDBAR",109,"All"
2016,"SWORDFISH",1468,"All"
2016,"SHARK TIGER",93,"All"
2016,"TURTLE LEATHERBACK",21,"All"
2016,"TURTLE LEATHERBACK",21,"All"
2016,"TURTLE LOGGERHEAD",3,"All"
2016,"TURTLE LOGGERHEAD",3,"All"
2016,"UNKNOWN",57,"All"
2016,"WAHOO",17,"All"
2016,"MARLIN WHITE",10,"All"
2016,"WHITE MARLIN / R.S. SPEARFISH",98,"All"
2016,"SHARK HAMMERHEAD",183,"All"
2016,"SHARK MAKO",8,"All"
2016,"SHARK THRESHER",14,"All"
2016,"TUNA YELLOWFIN",2066,"All"
2017,"TUNA ALBACORE",296,"All"
2017,"BARRACUDA",6,"All"
2017,"TUNA BIGEYE",1253,"All"
2017,"TUNA BLUEFIN",67,"All"
2017,"TUNA BLACKFIN",78,"All"
2017,"BLUEFISH",2,"All"
2017,"BONITO",1,"All"
2017,"SHARK BLUE",1077,"All"
2017,"SHARK THRESHER BIGEYE",13,"All"
2017,"MARLIN BLUE",30,"All"
2017,"COBIA",1,"All"
2017,"SHARK DOGFISH SMOOTH",24,"All"
2017,"SHARK DOGFISH SPINEY",24,"All"
2017,"DOLPHIN FISH",344,"All"
2017,"SHARK DUSKY",12,"All"
2017,"SHARK SILKY",17,"All"
2017,"ESCOLAR (SMOOTH SKIN)",8,"All"
2017,"GULL HERRING",2,"All"
2017,"SHARK HAMMERHEAD GREAT",3,"All"
2017,"JACK",1,"All"
2017,"LANCETFISH",205,"All"
2017,"SHARK MAKO LONGFIN",6,"All"
2017,"LITTLE TUNNY",3,"All"
2017,"MANTA RAY",21,"All"
2017,"SUNFISH OCEAN",36,"All"
2017,"SUNFISH",28,"All"
2017,"WHALE PILOT",31,"All"
2017,"WHALE PILOT",31,"All"
2017,"DOLPHIN RISSOS",1,"All"
2017,"SUNFISH SHARPTIAL",2,"All"
2017,"SHARK OCEANIC WHITETIP",1,"All"
2017,"OILFISH (ROUGH SKIN)",3,"All"
2017,"PELAGIC STINGRAY",426,"All"
2017,"POMFRET",6,"All"
2017,"SHARK PORBEAGLE",2,"All"
2017,"SHARK THRESHER COMMON",115,"All"
2017,"PUFFER",1,"All"
2017,"REMORA",2,"All"
2017,"SAILFISH ATLANTIC",8,"All"
2017,"SHARK ATLANTIC SHARPNOSE",1,"All"
2017,"SHARK BULL",1,"All"
2017,"SHARK DOGFISH",7,"All"
2017,"SHARK HAMMERHEAD SMOOTH",37,"All"
2017,"SHARK",76,"All"
2017,"TUNA SKIPJACK",6,"All"
2017,"SHARK MAKO SHORTFIN",656,"All"
2017,"SHARK NIGHT",8,"All"
2017,"SPEARFISH ROUNDSCALE",6,"All"
2017,"SHARK HAMMERHEAD SCALLOPED",178,"All"
2017,"SPEARFISH",4,"All"
2017,"SHARK REQUIEM",247,"All"
2017,"SKATES/RAYS",3,"All"
2017,"SHARK SANDBAR",40,"All"
2017,"SHARK SPINNER",27,"All"
2017,"SWORDFISH",1146,"All"
2017,"SHEARWATER",2,"All"
2017,"SHARK TIGER",81,"All"
2017,"TURTLE LEATHERBACK",12,"All"
2017,"TURTLE LEATHERBACK",12,"All"
2017,"MACKERAL SNAKE",15,"All"
2017,"TURTLE LOGGERHEAD",2,"All"
2017,"TURTLE LOGGERHEAD",2,"All"
2017,"UNKNOWN",41,"All"
2017,"WAHOO",21,"All"
2017,"MARLIN WHITE",8,"All"
2017,"WHITE MARLIN / R.S. SPEARFISH",63,"All"
2017,"SHARK HAMMERHEAD",283,"All"
2017,"SHARK MAKO",8,"All"
2017,"SHARK THRESHER",90,"All"
2017,"TUNA YELLOWFIN",1865,"All"
2018,"TUNA ALBACORE",43,"All"
2018,"BARRACUDA",2,"All"
2018,"TUNA BIGEYE",588,"All"
2018,"TUNA BLUEFIN",50,"All"
2018,"TUNA BLACKFIN",154,"All"
2018,"SHARK BLUE",243,"All"
2018,"SHARK THRESHER BIGEYE",7,"All"
2018,"MARLIN BLUE",23,"All"
2018,"DOLPHIN FISH",342,"All"
2018,"SHARK DUSKY",1,"All"
2018,"SHARK SILKY",63,"All"
2018,"ESCOLAR (SMOOTH SKIN)",7,"All"
2018,"SHARK HAMMERHEAD GREAT",2,"All"
2018,"LANCETFISH",82,"All"
2018,"SHARK MAKO LONGFIN",2,"All"
2018,"MANTA RAY",4,"All"
2018,"DOLPHIN BOTTLENOSE",1,"All"
2018,"MARINE FINFISH",1,"All"
2018,"SUNFISH OCEAN",3,"All"
2018,"SUNFISH",4,"All"
2018,"WHALE PILOT",8,"All"
2018,"WHALE PILOT",8,"All"
2018,"SHARK OCEANIC WHITETIP",3,"All"
2018,"OILFISH (ROUGH SKIN)",3,"All"
2018,"PELAGIC STINGRAY",69,"All"
2018,"POMFRET",1,"All"
2018,"PUFFER",5,"All"
2018,"REMORA",2,"All"
2018,"SAILFISH ATLANTIC",19,"All"
2018,"SHARK",38,"All"
2018,"TUNA SKIPJACK",2,"All"
2018,"SHARK MAKO SHORTFIN",62,"All"
2018,"SHARK NIGHT",1,"All"
2018,"SPEARFISH LONGBILL",1,"All"
2018,"SHARK HAMMERHEAD SCALLOPED",43,"All"
2018,"SPEARFISH",3,"All"
2018,"SHARK REQUIEM",263,"All"
2018,"SHARK SANDBAR",14,"All"
2018,"SHARK SPINNER",4,"All"
2018,"SWORDFISH",441,"All"
2018,"SHARK TIGER",26,"All"
2018,"TURTLE LEATHERBACK",2,"All"
2018,"TURTLE LEATHERBACK",2,"All"
2018,"MACKERAL SNAKE",5,"All"
2018,"UNKNOWN",8,"All"
2018,"WAHOO",19,"All"
2018,"MARLIN WHITE",1,"All"
2018,"WHITE MARLIN / R.S. SPEARFISH",37,"All"
2018,"SHARK HAMMERHEAD",96,"All"
2018,"SHARK MAKO",4,"All"
2018,"SHARK THRESHER",13,"All"
2018,"TUNA YELLOWFIN",859,"All"
2019,"TUNA ALBACORE",320,"All"
2019,"TUNA BIGEYE",1031,"All"
2019,"TUNA BLUEFIN",18,"All"
2019,"TUNA BLACKFIN",209,"All"
2019,"SHARK BLUE",354,"All"
2019,"SHARK THRESHER BIGEYE",6,"All"
2019,"MARLIN BLUE",9,"All"
2019,"CIGARFISH",2,"All"
2019,"DOLPHIN FISH",756,"All"
2019,"SHARK DUSKY",1,"All"
2019,"SHARK SILKY",30,"All"
2019,"ESCOLAR (SMOOTH SKIN)",13,"All"
2019,"MACKEREL KING",1,"All"
2019,"LANCETFISH",81,"All"
2019,"SHARK MAKO LONGFIN",2,"All"
2019,"LITTLE TUNNY",1,"All"
2019,"MANTA RAY",10,"All"
2019,"SUNFISH OCEAN",3,"All"
2019,"SUNFISH",5,"All"
2019,"WHALE PILOT",14,"All"
2019,"WHALE PILOT",14,"All"
2019,"SUNFISH SHARPTIAL",2,"All"
2019,"OILFISH (ROUGH SKIN)",5,"All"
2019,"PELAGIC STINGRAY",180,"All"
2019,"POMFRET",1,"All"
2019,"SHARK THRESHER COMMON",1,"All"
2019,"PUFFER",4,"All"
2019,"WHALE PILOT SHORTFIN",1,"All"
2019,"WHALE PILOT SHORTFIN",1,"All"
2019,"REMORA",1,"All"
2019,"SAILFISH ATLANTIC",4,"All"
2019,"SHARK BLACKTIP",6,"All"
2019,"SHARK HAMMERHEAD SMOOTH",7,"All"
2019,"SHARK",34,"All"
2019,"TUNA SKIPJACK",5,"All"
2019,"SHARK MAKO SHORTFIN",46,"All"
2019,"SHARK NIGHT",3,"All"
2019,"SHARK HAMMERHEAD SCALLOPED",18,"All"
2019,"SHARK REQUIEM",113,"All"
2019,"SHARK SANDBAR",11,"All"
2019,"SWORDFISH",697,"All"
2019,"SHEARWATER",1,"All"
2019,"SHARK TIGER",43,"All"
2019,"TURTLE LEATHERBACK",2,"All"
2019,"TURTLE LEATHERBACK",2,"All"
2019,"MACKERAL SNAKE",7,"All"
2019,"TURTLE LOGGERHEAD",1,"All"
2019,"TURTLE LOGGERHEAD",1,"All"
2019,"UNKNOWN",14,"All"
2019,"WAHOO",17,"All"
2019,"MARLIN WHITE",2,"All"
2019,"WHITE MARLIN / R.S. SPEARFISH",66,"All"
2019,"SHARK HAMMERHEAD",47,"All"
2019,"SHARK MAKO",9,"All"
2019,"SHARK THRESHER",3,"All"
2019,"TUNA YELLOWFIN",2002,"All"
2020,"TUNA ALBACORE",657,"All"
2020,"TUNA BIGEYE",1251,"All"
2020,"TUNA BLUEFIN",10,"All"
2020,"TUNA BLACKFIN",30,"All"
2020,"SHARK BLUE",701,"All"
2020,"SHARK THRESHER BIGEYE",36,"All"
2020,"MARLIN BLUE",8,"All"
2020,"CIGARFISH",1,"All"
2020,"DOLPHIN FISH",55,"All"
2020,"SHARK DUSKY",2,"All"
2020,"SHARK SILKY",26,"All"
2020,"SHARK HAMMERHEAD GREAT",6,"All"
2020,"LANCETFISH",62,"All"
2020,"SHARK MAKO LONGFIN",3,"All"
2020,"MANTA RAY",31,"All"
2020,"DOLPHIN BOTTLENOSE",2,"All"
2020,"MARINE FINFISH",1,"All"
2020,"SUNFISH OCEAN",71,"All"
2020,"SUNFISH",26,"All"
2020,"WHALE PILOT",32,"All"
2020,"WHALE PILOT",32,"All"
2020,"DOLPHIN RISSOS",3,"All"
2020,"SUNFISH SHARPTIAL",1,"All"
2020,"OILFISH (ROUGH SKIN)",2,"All"
2020,"OPAH",1,"All"
2020,"PELAGIC STINGRAY",73,"All"
2020,"SHARK THRESHER COMMON",2,"All"
2020,"PUFFER",2,"All"
2020,"WHALE PILOT SHORTFIN",2,"All"
2020,"WHALE PILOT SHORTFIN",2,"All"
2020,"REMORA",1,"All"
2020,"SAILFISH ATLANTIC",1,"All"
2020,"SHARK DOGFISH",5,"All"
2020,"SHARK",7,"All"
2020,"TUNA SKIPJACK",10,"All"
2020,"SHARK MAKO SHORTFIN",65,"All"
2020,"SHARK NIGHT",2,"All"
2020,"SPEARFISH ROUNDSCALE",5,"All"
2020,"SHARK HAMMERHEAD SCALLOPED",56,"All"
2020,"SPEARFISH",3,"All"
2020,"SHARK REQUIEM",81,"All"
2020,"SHARK SANDBAR",7,"All"
2020,"SHEARWATER CORY'S",1,"All"
2020,"SHEARWATER GREATER",2,"All"
2020,"SWORDFISH",1082,"All"
2020,"SHARK TIGER",41,"All"
2020,"TURTLE LEATHERBACK",4,"All"
2020,"TURTLE LEATHERBACK",4,"All"
2020,"MACKERAL SNAKE",5,"All"
2020,"TURTLE LOGGERHEAD",1,"All"
2020,"TURTLE LOGGERHEAD",1,"All"
2020,"UNCODED ANIMAL",2,"All"
2020,"UNKNOWN",5,"All"
2020,"WAHOO",11,"All"
2020,"MARLIN WHITE",1,"All"
2020,"WHITE MARLIN / R.S. SPEARFISH",27,"All"
2020,"SHARK HAMMERHEAD",45,"All"
2020,"SHARK MAKO",1,"All"
2020,"SHARK THRESHER",5,"All"
2020,"TUNA YELLOWFIN",1220,"All"
2021,"TUNA ALBACORE",317,"All"
2021,"BARRACUDA",1,"All"
2021,"TUNA BIGEYE",1406,"All"
2021,"TUNA BLUEFIN",69,"All"
2021,"TUNA BLACKFIN",128,"All"
2021,"SHARK BLUE",585,"All"
2021,"SHARK THRESHER BIGEYE",7,"All"
2021,"MARLIN BLUE",9,"All"
2021,"CIGARFISH",1,"All"
2021,"SHARK DOGFISH SMOOTH",17,"All"
2021,"DOLPHIN FISH",58,"All"
2021,"SHARK DUSKY",11,"All"
2021,"SHARK SILKY",27,"All"
2021,"SHARK HAMMERHEAD GREAT",1,"All"
2021,"LANCETFISH",77,"All"
2021,"SHARK MAKO LONGFIN",2,"All"
2021,"MANTA RAY",12,"All"
2021,"DOLPHIN BOTTLENOSE",1,"All"
2021,"SUNFISH OCEAN",47,"All"
2021,"SUNFISH",6,"All"
2021,"WHALE PILOT",26,"All"
2021,"WHALE PILOT",26,"All"
2021,"DOLPHIN RISSOS",2,"All"
2021,"OILFISH (ROUGH SKIN)",2,"All"
2021,"PELAGIC STINGRAY",139,"All"
2021,"POMFRET",17,"All"
2021,"SHARK THRESHER COMMON",26,"All"
2021,"SAILFISH ATLANTIC",2,"All"
2021,"SHARK BLACKTIP",1,"All"
2021,"SHARK",26,"All"
2021,"TUNA SKIPJACK",7,"All"
2021,"SHARK MAKO SHORTFIN",68,"All"
2021,"SHARK NIGHT",4,"All"
2021,"SPEARFISH ROUNDSCALE",3,"All"
2021,"SHARK HAMMERHEAD SCALLOPED",48,"All"
2021,"SPEARFISH",1,"All"
2021,"SHARK REQUIEM",78,"All"
2021,"SHARK SANDBAR",41,"All"
2021,"SWORDFISH",733,"All"
2021,"SHARK TIGER",44,"All"
2021,"TURTLE LEATHERBACK",2,"All"
2021,"TURTLE LEATHERBACK",2,"All"
2021,"MACKERAL SNAKE",3,"All"
2021,"TURTLE LOGGERHEAD",1,"All"
2021,"TURTLE LOGGERHEAD",1,"All"
2021,"UNKNOWN",9,"All"
2021,"WAHOO",6,"All"
2021,"MARLIN WHITE",2,"All"
2021,"WHITE MARLIN / R.S. SPEARFISH",31,"All"
2021,"SHARK HAMMERHEAD",9,"All"
2021,"SHARK MAKO",3,"All"
2021,"SHARK THRESHER",11,"All"
2021,"TUNA YELLOWFIN",1712,"All"
2022,"TUNA ALBACORE",182,"All"
2022,"TUNA BIGEYE",987,"All"
2022,"TUNA BLUEFIN",174,"All"
2022,"TUNA BLACKFIN",138,"All"
2022,"SHARK BLUE",953,"All"
2022,"SHARK THRESHER BIGEYE",64,"All"
2022,"MARLIN BLUE",5,"All"
2022,"CIGARFISH",2,"All"
2022,"SHARK DOGFISH SMOOTH",4,"All"
2022,"DOLPHIN FISH",92,"All"
2022,"SHARK DUSKY",2,"All"
2022,"SHARK SILKY",32,"All"
2022,"ESCOLAR (SMOOTH SKIN)",5,"All"
2022,"SHARK HAMMERHEAD GREAT",2,"All"
2022,"LANCETFISH",130,"All"
2022,"SHARK MAKO LONGFIN",1,"All"
2022,"LITTLE TUNNY",1,"All"
2022,"MANTA RAY",10,"All"
2022,"DOLPHIN BOTTLENOSE",1,"All"
2022,"SUNFISH OCEAN",69,"All"
2022,"SUNFISH",11,"All"
2022,"WHALE PILOT",14,"All"
2022,"WHALE PILOT",14,"All"
2022,"SUNFISH SHARPTIAL",5,"All"
2022,"SHARK OCEANIC WHITETIP",1,"All"
2022,"OPAH",11,"All"
2022,"PELAGIC STINGRAY",179,"All"
2022,"POMFRET",61,"All"
2022,"SHARK THRESHER COMMON",6,"All"
2022,"SAILFISH ATLANTIC",3,"All"
2022,"SHARK DOGFISH COLLARED",1,"All"
2022,"SHARK HAMMERHEAD SMOOTH",1,"All"
2022,"SHARK",42,"All"
2022,"TUNA SKIPJACK",6,"All"
2022,"SHARK MAKO SHORTFIN",74,"All"
2022,"SHARK NIGHT",11,"All"
2022,"SPEARFISH ROUNDSCALE",3,"All"
2022,"SHARK HAMMERHEAD SCALLOPED",39,"All"
2022,"SQUID",1,"All"
2022,"SHARK REQUIEM",132,"All"
2022,"SKATES/RAYS",1,"All"
2022,"SHARK SANDBAR",6,"All"
2022,"SHEARWATER CORY'S",1,"All"
2022,"SHEARWATER GREATER",4,"All"
2022,"SWORDFISH",698,"All"
2022,"SHARK TIGER",21,"All"
2022,"TURTLE LEATHERBACK",1,"All"
2022,"TURTLE LEATHERBACK",1,"All"
2022,"UNCODED ANIMAL",5,"All"
2022,"UNKNOWN",24,"All"
2022,"WAHOO",7,"All"
2022,"MARLIN WHITE",2,"All"
2022,"WHITE MARLIN / R.S. SPEARFISH",3,"All"
2022,"SHARK HAMMERHEAD",113,"All"
2022,"SHARK MAKO",3,"All"
2022,"SHARK THRESHER",13,"All"
2022,"TUNA YELLOWFIN",1520,"All"
2023,"TUNA ALBACORE",88,"All"
2023,"BARRACUDA",0,"All"
2023,"TUNA BIGEYE",1214,"All"
2023,"TUNA BLUEFIN",74,"All"
2023,"TUNA BLACKFIN",197,"All"
2023,"BONITO",0,"All"
2023,"SHARK BLUE",257,"All"
2023,"SHARK THRESHER BIGEYE",10,"All"
2023,"MARLIN BLUE",6,"All"
2023,"CIGARFISH",1,"All"
2023,"DEALFISH",0,"All"
2023,"SHARK DOGFISH SMOOTH",1,"All"
2023,"DOLPHIN FISH",35,"All"
2023,"SHARK SILKY",26,"All"
2023,"ESCOLAR (SMOOTH SKIN)",0,"All"
2023,"SHARK HAMMERHEAD GREAT",0,"All"
2023,"JACK",0,"All"
2023,"LANCETFISH",408,"All"
2023,"SHARK MAKO LONGFIN",2,"All"
2023,"LITTLE TUNNY",3,"All"
2023,"MANTA RAY",9,"All"
2023,"DOLPHIN BOTTLENOSE",1,"All"
2023,"MARINE FINFISH",0,"All"
2023,"SUNFISH OCEAN",330,"All"
2023,"SUNFISH",31,"All"
2023,"WHALE PILOT",17,"All"
2023,"WHALE PILOT",17,"All"
2023,"SUNFISH SHARPTIAL",3,"All"
2023,"SHARK OCEANIC WHITETIP",0,"All"
2023,"OILFISH (ROUGH SKIN)",1,"All"
2023,"OPAH",20,"All"
2023,"PELAGIC STINGRAY",64,"All"
2023,"POMFRET",117,"All"
2023,"SHARK PORBEAGLE",0,"All"
2023,"SHARK THRESHER COMMON",2,"All"
2023,"PUFFER",0,"All"
2023,"RAINBOW RUNNER",0,"All"
2023,"SAILFISH ATLANTIC",1,"All"
2023,"SHARK BLACKTIP",0,"All"
2023,"SHARK DOGFISH",4,"All"
2023,"SHARK HAMMERHEAD SMOOTH",1,"All"
2023,"SHARK",64,"All"
2023,"TUNA SKIPJACK",0,"All"
2023,"SHARK MAKO SHORTFIN",92,"All"
2023,"SHARK NIGHT",6,"All"
2023,"SPEARFISH ROUNDSCALE",2,"All"
2023,"SHARK HAMMERHEAD SCALLOPED",76,"All"
2023,"SPEARFISH",0,"All"
2023,"SHARK REQUIEM",93,"All"
2023,"SKATES/RAYS",0,"All"
2023,"SHARK SANDBAR",27,"All"
2023,"SHEARWATER GREATER",4,"All"
2023,"SWORDFISH",451,"All"
2023,"SHEARWATER",1,"All"
2023,"SHARK TIGER",30,"All"
2023,"TURTLE LEATHERBACK",2,"All"
2023,"TURTLE LEATHERBACK",2,"All"
2023,"MACKERAL SNAKE",1,"All"
2023,"TURTLE LOGGERHEAD",0,"All"
2023,"TURTLE LOGGERHEAD",0,"All"
2023,"UNCODED ANIMAL",1,"All"
2023,"UNKNOWN",15,"All"
2023,"WAHOO",4,"All"
2023,"MARLIN WHITE",0,"All"
2023,"WHITE MARLIN / R.S. SPEARFISH",8,"All"
2023,"SHARK HAMMERHEAD",49,"All"
2023,"SHARK MAKO",5,"All"
2023,"SHARK THRESHER",4,"All"
2023,"TUNA YELLOWFIN",983,"All"
