"Latitude","Longitude","Value","EPU"
37.375,-68.375,1.44856469527535,"MAB"
37.375,-68.125,1.43741427297178,"MAB"
37.375,-67.875,1.46608715472014,"MAB"
37.375,-67.625,1.51547311699909,"MAB"
37.375,-67.375,1.7164276164511,"MAB"
37.375,-67.125,1.91699780588565,"MAB"
37.375,-66.875,2.03334006019261,"MAB"
37.375,-66.625,2.085030928902,"MAB"
37.375,-66.375,2.10977560540904,"MAB"
37.375,-66.125,2.1032190322876,"MAB"
37.375,-65.875,2.05623997812686,"MAB"
37.375,-65.625,1.95619618374368,"MAB"
37.375,-65.375,1.84136751423711,"MAB"
37.375,-65.125,1.76221227645874,"MAB"
37.375,-64.875,1.63050133249034,"MAB"
37.375,-64.625,1.47134981984678,"MAB"
37.375,-64.375,1.31589951722518,"MAB"
37.375,-64.125,1.0823158181232,"MAB"
37.375,-63.875,0.817687739496646,"MAB"
37.375,-63.625,0.561022675555685,"MAB"
37.375,-63.375,0.428245357845141,"MAB"
37.375,-63.125,0.468849347985309,"MAB"
37.375,-62.875,0.542027141736901,"MAB"
37.375,-62.625,0.542139302129331,"MAB"
37.375,-62.375,0.467146707617718,"MAB"
37.375,-62.125,0.508616509644882,"MAB"
37.375,-61.875,0.722499951072361,"MAB"
37.375,-61.625,1.05874511469965,"MAB"
37.375,-61.375,1.32910052589748,"MAB"
37.375,-61.125,1.48350896006045,"MAB"
37.375,-60.875,1.58383844209754,"MAB"
37.375,-60.625,1.7214123684427,"MAB"
37.375,-60.375,1.85163052185722,"MAB"
37.375,-60.125,1.9699707860532,"MAB"
37.125,-76.125,3.82390098986418,"MAB"
37.125,-75.875,3.32164853552113,"MAB"
37.125,-75.625,3.04383767169455,"MAB"
37.125,-75.375,3.15380413635917,"MAB"
37.125,-75.125,3.34814036410788,"MAB"
37.125,-74.875,3.07786779818328,"MAB"
37.125,-74.625,2.49878638723622,"MAB"
37.125,-74.375,2.00555075769839,"MAB"
37.125,-74.125,1.82239884915559,"MAB"
37.125,-73.875,1.80818226026452,"MAB"
37.125,-73.625,1.77798735577127,"MAB"
37.125,-73.375,1.76595503350963,"MAB"
37.125,-73.125,1.83882989054141,"MAB"
37.125,-72.875,2.0263121439063,"MAB"
37.125,-72.625,2.28468055310457,"MAB"
37.125,-72.375,2.55023230677066,"MAB"
37.125,-72.125,2.81104608204054,"MAB"
37.125,-71.875,2.9690666820692,"MAB"
37.125,-71.625,2.97910016515981,"MAB"
37.125,-71.375,2.79135718552963,"MAB"
37.125,-71.125,2.54701925360638,"MAB"
37.125,-70.875,2.30307670261549,"MAB"
37.125,-70.625,2.12667473502781,"MAB"
37.125,-70.375,2.00187390783559,"MAB"
37.125,-70.125,1.8921739951424,"MAB"
37.125,-69.875,1.73346028120621,"MAB"
37.125,-69.625,1.51131134447844,"MAB"
37.125,-69.375,1.32338528011156,"MAB"
37.125,-69.125,1.18185994936072,"MAB"
37.125,-68.875,1.13217480286308,"MAB"
37.125,-68.625,1.11812539722608,"MAB"
37.125,-68.375,1.08180220230766,"MAB"
37.125,-68.125,1.06716983214669,"MAB"
37.125,-67.875,1.17791175842285,"MAB"
37.125,-67.625,1.38242864608765,"MAB"
37.125,-67.375,1.63302098149839,"MAB"
37.125,-67.125,1.77275794485341,"MAB"
37.125,-66.875,1.74089234808217,"MAB"
37.125,-66.625,1.6775975641997,"MAB"
37.125,-66.375,1.53819701982581,"MAB"
37.125,-66.125,1.47173462743345,"MAB"
37.125,-65.875,1.43420491011246,"MAB"
37.125,-65.625,1.33236190547114,"MAB"
37.125,-65.375,1.24320861567622,"MAB"
37.125,-65.125,1.20879959023517,"MAB"
37.125,-64.875,1.15016794204712,"MAB"
37.125,-64.625,1.05055495967036,"MAB"
37.125,-64.375,0.941374758015508,"MAB"
37.125,-64.125,0.827818331511124,"MAB"
37.125,-63.875,0.730154244796089,"MAB"
37.125,-63.625,0.654954951742421,"MAB"
37.125,-63.375,0.625360364499299,"MAB"
37.125,-63.125,0.670092810755191,"MAB"
37.125,-62.875,0.72882310203884,"MAB"
37.125,-62.625,0.716187414915665,"MAB"
37.125,-62.375,0.715615521306577,"MAB"
37.125,-62.125,0.840973688208539,"MAB"
37.125,-61.875,1.09326132484104,"MAB"
37.125,-61.625,1.37596721234529,"MAB"
37.125,-61.375,1.59151081416918,"MAB"
37.125,-61.125,1.71128206667693,"MAB"
37.125,-60.875,1.74026626089345,"MAB"
37.125,-60.625,1.78536066801652,"MAB"
37.125,-60.375,1.82339172777922,"MAB"
37.125,-60.125,1.86855388724286,"MAB"
36.875,-75.875,3.03636710540108,"MAB"
36.875,-75.625,3.10927187878153,"MAB"
36.875,-75.375,3.20538699108621,"MAB"
36.875,-75.125,3.32371110501497,"MAB"
36.875,-74.875,3.04616498947144,"MAB"
36.875,-74.625,2.51582369597062,"MAB"
36.875,-74.375,2.13317806824394,"MAB"
36.875,-74.125,2.04083140000053,"MAB"
36.875,-73.875,2.05715082002723,"MAB"
36.875,-73.625,2.03491289719291,"MAB"
36.875,-73.375,2.01085393325142,"MAB"
36.875,-73.125,2.13482332229614,"MAB"
36.875,-72.875,2.42221073482348,"MAB"
36.875,-72.625,2.69008250858473,"MAB"
36.875,-72.375,2.86464788602746,"MAB"
36.875,-72.125,2.90158219959425,"MAB"
36.875,-71.875,2.73945232059645,"MAB"
36.875,-71.625,2.43148107114046,"MAB"
36.875,-71.375,2.08211745386538,"MAB"
36.875,-71.125,1.74236936154573,"MAB"
36.875,-70.875,1.51970747242803,"MAB"
36.875,-70.625,1.40863505653713,"MAB"
36.875,-70.375,1.44527748356695,"MAB"
36.875,-70.125,1.53592936888985,"MAB"
36.875,-69.875,1.52439739393151,"MAB"
36.875,-69.625,1.39987180543982,"MAB"
36.875,-69.375,1.20319716826729,"MAB"
36.875,-69.125,1.05175026603367,"MAB"
36.875,-68.875,0.969650911248249,"MAB"
36.875,-68.625,0.939640190290368,"MAB"
36.875,-68.375,0.905806168265965,"MAB"
36.875,-68.125,0.919621260269828,"MAB"
36.875,-67.875,1.09393886897875,"MAB"
36.875,-67.625,1.34892001359359,"MAB"
36.875,-67.375,1.48281568029652,"MAB"
36.875,-67.125,1.4462220772453,"MAB"
36.875,-66.875,1.22368499507075,"MAB"
36.875,-66.625,1.00729096454123,"MAB"
36.875,-66.375,0.868838828542958,"MAB"
36.875,-66.125,0.874291648035464,"MAB"
36.875,-65.875,0.940688734469206,"MAB"
36.875,-65.625,0.914010649142058,"MAB"
36.875,-65.375,0.842964918717094,"MAB"
36.875,-65.125,0.793741392052692,"MAB"
36.875,-64.875,0.740396354509437,"MAB"
36.875,-64.625,0.69483470916748,"MAB"
36.875,-64.375,0.668801204017971,"MAB"
36.875,-64.125,0.696893546892249,"MAB"
36.875,-63.875,0.767162571782651,"MAB"
36.875,-63.625,0.841934722402821,"MAB"
36.875,-63.375,0.906442559283713,"MAB"
36.875,-63.125,0.936869787133258,"MAB"
36.875,-62.875,0.953567504882812,"MAB"
36.875,-62.625,0.938066213027291,"MAB"
36.875,-62.375,0.952147753342338,"MAB"
36.875,-62.125,1.08854642121688,"MAB"
36.875,-61.875,1.3390592492145,"MAB"
36.875,-61.625,1.61559571390567,"MAB"
36.875,-61.375,1.77179964728977,"MAB"
36.875,-61.125,1.80090010684469,"MAB"
36.875,-60.875,1.74246311187744,"MAB"
36.875,-60.625,1.66525164894436,"MAB"
36.875,-60.375,1.60284935909769,"MAB"
36.875,-60.125,1.55639772829802,"MAB"
36.625,-75.875,2.79342626488727,"MAB"
36.625,-75.625,2.85398841940838,"MAB"
36.625,-75.375,3.07625121655671,"MAB"
36.625,-75.125,3.10741057603256,"MAB"
36.625,-74.875,2.85442659129267,"MAB"
36.625,-74.625,2.51525414508322,"MAB"
36.625,-74.375,2.40138277800187,"MAB"
36.625,-74.125,2.46459059093309,"MAB"
36.625,-73.875,2.56875137660814,"MAB"
36.625,-73.625,2.60966323769611,"MAB"
36.625,-73.375,2.60696091859237,"MAB"
36.625,-73.125,2.67734224899955,"MAB"
36.625,-72.875,2.82567034596982,"MAB"
36.625,-72.625,2.85469938361126,"MAB"
36.625,-72.375,2.7495756149292,"MAB"
36.625,-72.125,2.4527324386265,"MAB"
36.625,-71.875,2.09562639568163,"MAB"
36.625,-71.625,1.73115458695785,"MAB"
36.625,-71.375,1.43023899327154,"MAB"
36.625,-71.125,1.22224473953247,"MAB"
36.625,-70.875,1.12534902406775,"MAB"
36.625,-70.625,1.11595508326655,"MAB"
36.625,-70.375,1.23786281502765,"MAB"
36.625,-70.125,1.4061394567075,"MAB"
36.625,-69.875,1.47216699434363,"MAB"
36.625,-69.625,1.38559936440509,"MAB"
36.625,-69.375,1.1931528215823,"MAB"
36.625,-69.125,0.968957092451013,"MAB"
36.625,-68.875,0.840386058973229,"MAB"
36.625,-68.625,0.784007113912831,"MAB"
36.625,-68.375,0.803763327391251,"MAB"
36.625,-68.125,0.950786652772323,"MAB"
36.625,-67.875,1.19039442228234,"MAB"
36.625,-67.625,1.37817424276601,"MAB"
36.625,-67.375,1.35084237223086,"MAB"
36.625,-67.125,1.11760068976361,"MAB"
36.625,-66.875,0.775107881297236,"MAB"
36.625,-66.625,0.55524670559427,"MAB"
36.625,-66.375,0.533448385155719,"MAB"
36.625,-66.125,0.660600143930186,"MAB"
36.625,-65.875,0.80180603524913,"MAB"
36.625,-65.625,0.842871209849482,"MAB"
36.625,-65.375,0.761263059533161,"MAB"
36.625,-65.125,0.66158852369889,"MAB"
36.625,-64.875,0.598410274671472,"MAB"
36.625,-64.625,0.60378474774568,"MAB"
36.625,-64.375,0.675547807112984,"MAB"
36.625,-64.125,0.749422881914222,"MAB"
36.625,-63.875,0.86608712569527,"MAB"
36.625,-63.625,0.979344243588655,"MAB"
36.625,-63.375,1.07603035802427,"MAB"
36.625,-63.125,1.12995885766071,"MAB"
36.625,-62.875,1.14114274149356,"MAB"
36.625,-62.625,1.10943416927172,"MAB"
36.625,-62.375,1.12326818963756,"MAB"
36.625,-62.125,1.22681012360946,"MAB"
36.625,-61.875,1.41393518447876,"MAB"
36.625,-61.625,1.61336929901786,"MAB"
36.625,-61.375,1.66993667768395,"MAB"
36.625,-61.125,1.60913471553637,"MAB"
36.625,-60.875,1.56412958062213,"MAB"
36.625,-60.625,1.45451290711113,"MAB"
36.625,-60.375,1.34234948780226,"MAB"
36.625,-60.125,1.25719937034275,"MAB"
36.375,-75.625,1.91168619238812,"MAB"
36.375,-75.375,2.38645346268364,"MAB"
36.375,-75.125,2.63120387948078,"MAB"
36.375,-74.875,2.52414956300155,"MAB"
36.375,-74.625,2.44322639962901,"MAB"
36.375,-74.375,2.51157435126927,"MAB"
36.375,-74.125,2.68690123765365,"MAB"
36.375,-73.875,2.82228291553,"MAB"
36.375,-73.625,2.88037036812824,"MAB"
36.375,-73.375,2.8437410230222,"MAB"
36.375,-73.125,2.77166849633922,"MAB"
36.375,-72.875,2.60581022760142,"MAB"
36.375,-72.625,2.36589558228202,"MAB"
36.375,-72.375,2.07220293127972,"MAB"
36.375,-72.125,1.74512829987899,"MAB"
36.375,-71.875,1.43759059906006,"MAB"
36.375,-71.625,1.22945358442224,"MAB"
36.375,-71.375,1.14881167204484,"MAB"
36.375,-71.125,1.13432902875154,"MAB"
36.375,-70.875,1.19090314533399,"MAB"
36.375,-70.625,1.2243885786637,"MAB"
36.375,-70.375,1.31169460130774,"MAB"
36.375,-70.125,1.39915603140126,"MAB"
36.375,-69.875,1.41081774753073,"MAB"
36.375,-69.625,1.27476455854333,"MAB"
36.375,-69.375,1.06087278283161,"MAB"
36.375,-69.125,0.859305630559507,"MAB"
36.375,-68.875,0.725787245708963,"MAB"
36.375,-68.625,0.696273824442988,"MAB"
36.375,-68.375,0.783507678819739,"MAB"
36.375,-68.125,0.999970415364141,"MAB"
36.375,-67.875,1.22243599269701,"MAB"
36.375,-67.625,1.34867775958517,"MAB"
36.375,-67.375,1.24922064076299,"MAB"
36.375,-67.125,0.955231625100841,"MAB"
36.375,-66.875,0.645040698673414,"MAB"
36.375,-66.625,0.482274387193763,"MAB"
36.375,-66.375,0.506730888200843,"MAB"
36.375,-66.125,0.639171496681545,"MAB"
36.375,-65.875,0.816633929377017,"MAB"
36.375,-65.625,0.885329018468442,"MAB"
36.375,-65.375,0.832949493242347,"MAB"
36.375,-65.125,0.695329852726149,"MAB"
36.375,-64.875,0.601704887721849,"MAB"
36.375,-64.625,0.615651669709579,"MAB"
36.375,-64.375,0.716832554858664,"MAB"
36.375,-64.125,0.821585323499597,"MAB"
36.375,-63.875,0.899090041284976,"MAB"
36.375,-63.625,1.01144765770954,"MAB"
36.375,-63.375,1.09699410977571,"MAB"
36.375,-63.125,1.20241357969201,"MAB"
36.375,-62.875,1.24116190620091,"MAB"
36.375,-62.625,1.20469698698624,"MAB"
36.375,-62.375,1.19575687076734,"MAB"
36.375,-62.125,1.28743953290193,"MAB"
36.375,-61.875,1.40054677880329,"MAB"
36.375,-61.625,1.50467360537985,"MAB"
36.375,-61.375,1.52287450044051,"MAB"
36.375,-61.125,1.48591126566348,"MAB"
36.375,-60.875,1.446757171465,"MAB"
36.375,-60.625,1.38531431944474,"MAB"
36.375,-60.375,1.29407716834027,"MAB"
36.375,-60.125,1.18187433740367,"MAB"
36.125,-75.875,0.331667506176492,"MAB"
36.125,-75.625,0.919089960015338,"MAB"
36.125,-75.375,1.44693339389303,"MAB"
36.125,-75.125,2.0294303894043,"MAB"
36.125,-74.875,2.29796567170516,"MAB"
36.125,-74.625,2.33300953326018,"MAB"
36.125,-74.375,2.42545382872872,"MAB"
36.125,-74.125,2.51816621034042,"MAB"
36.125,-73.875,2.55381640144016,"MAB"
36.125,-73.625,2.52274799346924,"MAB"
36.125,-73.375,2.46570547767307,"MAB"
36.125,-73.125,2.28080902928891,"MAB"
36.125,-72.875,2.0312937238942,"MAB"
36.125,-72.625,1.7552403781725,"MAB"
36.125,-72.375,1.51697813946268,"MAB"
36.125,-72.125,1.29862065937208,"MAB"
36.125,-71.875,1.14127086556476,"MAB"
36.125,-71.625,1.07311174143916,"MAB"
36.125,-71.375,1.12703574222067,"MAB"
36.125,-71.125,1.24429912152498,"MAB"
36.125,-70.875,1.34579753875732,"MAB"
36.125,-70.625,1.38131653744241,"MAB"
36.125,-70.375,1.41751961086107,"MAB"
36.125,-70.125,1.4253075848455,"MAB"
36.125,-69.875,1.35316705703735,"MAB"
36.125,-69.625,1.16394973837811,"MAB"
36.125,-69.375,0.95564489779265,"MAB"
36.125,-69.125,0.801922010338825,"MAB"
36.125,-68.875,0.719797320987867,"MAB"
36.125,-68.625,0.74120743378349,"MAB"
36.125,-68.375,0.859474534573762,"MAB"
36.125,-68.125,1.02927210019982,"MAB"
36.125,-67.875,1.19811796105426,"MAB"
36.125,-67.625,1.26835366953974,"MAB"
36.125,-67.375,1.14907051169354,"MAB"
36.125,-67.125,0.863868879235309,"MAB"
36.125,-66.875,0.637709016385286,"MAB"
36.125,-66.625,0.560990333557129,"MAB"
36.125,-66.375,0.598563919896665,"MAB"
36.125,-66.125,0.73666062562362,"MAB"
36.125,-65.875,0.930296586907428,"MAB"
36.125,-65.625,1.02658991191698,"MAB"
36.125,-65.375,0.973721213962721,"MAB"
36.125,-65.125,0.807545848514723,"MAB"
36.125,-64.875,0.665366421575132,"MAB"
36.125,-64.625,0.638553453528363,"MAB"
36.125,-64.375,0.72745126226674,"MAB"
36.125,-64.125,0.793766125388767,"MAB"
36.125,-63.875,0.852068983990213,"MAB"
36.125,-63.625,0.925979199616805,"MAB"
36.125,-63.375,1.04120387201724,"MAB"
36.125,-63.125,1.14334006931471,"MAB"
36.125,-62.875,1.2084552930749,"MAB"
36.125,-62.625,1.18724190670511,"MAB"
36.125,-62.375,1.21490337537683,"MAB"
36.125,-62.125,1.31475699466208,"MAB"
36.125,-61.875,1.40465920904408,"MAB"
36.125,-61.625,1.46426086840422,"MAB"
36.125,-61.375,1.51883830194888,"MAB"
36.125,-61.125,1.52023251160331,"MAB"
36.125,-60.875,1.51814444168754,"MAB"
36.125,-60.625,1.42546792652296,"MAB"
36.125,-60.375,1.35362017672995,"MAB"
36.125,-60.125,1.30982780456543,"MAB"
35.875,-75.375,1.38542623105256,"MAB"
35.875,-75.125,1.89659974886023,"MAB"
35.875,-74.875,2.30598634222279,"MAB"
35.875,-74.625,2.37610607561858,"MAB"
35.875,-74.375,2.33594475621762,"MAB"
35.875,-74.125,2.27330129042916,"MAB"
35.875,-73.875,2.18354511260986,"MAB"
35.875,-73.625,2.15977100704027,"MAB"
35.875,-73.375,2.05959798978723,"MAB"
35.875,-73.125,1.85650298906409,"MAB"
35.875,-72.875,1.61700068349424,"MAB"
35.875,-72.625,1.40068284324978,"MAB"
35.875,-72.375,1.25522916213326,"MAB"
35.875,-72.125,1.1691228410472,"MAB"
35.875,-71.875,1.12642514187357,"MAB"
35.875,-71.625,1.13293040317038,"MAB"
35.875,-71.375,1.21471137585847,"MAB"
35.875,-71.125,1.30567024065101,"MAB"
35.875,-70.875,1.34255558511485,"MAB"
35.875,-70.625,1.36632593818333,"MAB"
35.875,-70.375,1.4135453182718,"MAB"
35.875,-70.125,1.41006448994512,"MAB"
35.875,-69.875,1.31585471526436,"MAB"
35.875,-69.625,1.12532196874204,"MAB"
35.875,-69.375,0.917903755022132,"MAB"
35.875,-69.125,0.811408457548722,"MAB"
35.875,-68.875,0.807214716206426,"MAB"
35.875,-68.625,0.84400753352953,"MAB"
35.875,-68.375,0.908654876377272,"MAB"
35.875,-68.125,0.99401853395545,"MAB"
35.875,-67.875,1.1137027533158,"MAB"
35.875,-67.625,1.19016786243605,"MAB"
35.875,-67.375,1.14714369566544,"MAB"
35.875,-67.125,1.03343762522158,"MAB"
35.875,-66.875,0.923481754634691,"MAB"
35.875,-66.625,0.879775669263757,"MAB"
35.875,-66.375,0.920003082441247,"MAB"
35.875,-66.125,1.02097022015115,"MAB"
35.875,-65.875,1.16047651871391,"MAB"
35.875,-65.625,1.20785184528517,"MAB"
35.875,-65.375,1.08713311734407,"MAB"
35.875,-65.125,0.860401588937511,"MAB"
35.875,-64.875,0.688212249590003,"MAB"
35.875,-64.625,0.641998208087424,"MAB"
35.875,-64.375,0.701536510301673,"MAB"
35.875,-64.125,0.737061811530072,"MAB"
35.875,-63.875,0.805662694184677,"MAB"
35.875,-63.625,0.898820068525231,"MAB"
35.875,-63.375,1.01109875803408,"MAB"
35.875,-63.125,1.10716668419216,"MAB"
35.875,-62.875,1.14718588538792,"MAB"
35.875,-62.625,1.16479844632356,"MAB"
35.875,-62.375,1.1936909634134,"MAB"
35.875,-62.125,1.25091073824012,"MAB"
35.875,-61.875,1.33677633948948,"MAB"
35.875,-61.625,1.42547165829202,"MAB"
35.875,-61.375,1.50745779535045,"MAB"
35.875,-61.125,1.50789418427841,"MAB"
35.875,-60.875,1.45574522018433,"MAB"
35.875,-60.625,1.432579310044,"MAB"
35.875,-60.375,1.33995897873588,"MAB"
35.875,-60.125,1.35335132350092,"MAB"
35.625,-75.625,1.75032592856366,"MAB"
35.625,-75.375,2.07302479121996,"MAB"
35.625,-75.125,2.42297576821369,"MAB"
35.625,-74.875,2.50764593870743,"MAB"
35.625,-74.625,2.39328662208889,"MAB"
35.625,-74.375,2.21006698193757,"MAB"
35.625,-74.125,2.05882764899212,"MAB"
35.625,-73.875,1.97937084280926,"MAB"
35.625,-73.625,1.94150671751603,"MAB"
35.625,-73.375,1.85022874500441,"MAB"
35.625,-73.125,1.68034451940785,"MAB"
35.625,-72.875,1.48918000511501,"MAB"
35.625,-72.625,1.33056918434475,"MAB"
35.625,-72.375,1.25578795308652,"MAB"
35.625,-72.125,1.22496625651484,"MAB"
35.625,-71.875,1.23972718612007,"MAB"
35.625,-71.625,1.27376734692117,"MAB"
35.625,-71.375,1.31401878854503,"MAB"
35.625,-71.125,1.30959923371025,"MAB"
35.625,-70.875,1.2843599734099,"MAB"
35.625,-70.625,1.3113725911016,"MAB"
35.625,-70.375,1.38520620180213,"MAB"
35.625,-70.125,1.39374424063641,"MAB"
35.625,-69.875,1.31843324329542,"MAB"
35.625,-69.625,1.14077194877293,"MAB"
35.625,-69.375,0.960850777833358,"MAB"
35.625,-69.125,0.856454310209855,"MAB"
35.625,-68.875,0.846023476642111,"MAB"
35.625,-68.625,0.863518466120181,"MAB"
35.625,-68.375,0.894471603891124,"MAB"
35.625,-68.125,0.98782261558201,"MAB"
35.625,-67.875,1.127653432929,"MAB"
35.625,-67.625,1.26471592032391,"MAB"
35.625,-67.375,1.34985065460205,"MAB"
35.625,-67.125,1.36026295371678,"MAB"
35.625,-66.875,1.32467728075774,"MAB"
35.625,-66.625,1.30712811843209,"MAB"
35.625,-66.375,1.33260444972826,"MAB"
35.625,-66.125,1.3788685384004,"MAB"
35.625,-65.875,1.41599263315615,"MAB"
35.625,-65.625,1.35148384260095,"MAB"
35.625,-65.375,1.14166075250377,"MAB"
35.625,-65.125,0.846897332564644,"MAB"
35.625,-64.875,0.635430481122888,"MAB"
35.625,-64.625,0.582619646321172,"MAB"
35.625,-64.375,0.643063068389893,"MAB"
35.625,-64.125,0.736413769100023,"MAB"
35.625,-63.875,0.830930067145306,"MAB"
35.625,-63.625,0.937980175018311,"MAB"
35.625,-63.375,1.03309604395991,"MAB"
35.625,-63.125,1.11104525690493,"MAB"
35.625,-62.875,1.14791602673738,"MAB"
35.625,-62.625,1.14689970016479,"MAB"
35.625,-62.375,1.14899465312128,"MAB"
35.625,-62.125,1.14808153069538,"MAB"
35.625,-61.875,1.20324155558711,"MAB"
35.625,-61.625,1.30753724471382,"MAB"
35.625,-61.375,1.37728564635567,"MAB"
35.625,-61.125,1.35858361617379,"MAB"
35.625,-60.875,1.29958086428435,"MAB"
35.625,-60.625,1.2587251248567,"MAB"
35.625,-60.375,1.24767152122829,"MAB"
35.625,-60.125,1.32227586663288,"MAB"
35.375,-76.375,2.78713593275651,"MAB"
35.375,-76.125,2.68234286100968,"MAB"
35.375,-75.875,2.67092957703964,"MAB"
35.375,-75.625,2.67342198413351,"MAB"
35.375,-75.375,2.81244785889335,"MAB"
35.375,-75.125,2.74051293082859,"MAB"
35.375,-74.875,2.53011979227481,"MAB"
35.375,-74.625,2.23352258101754,"MAB"
35.375,-74.375,1.9839272706405,"MAB"
35.375,-74.125,1.86036702860957,"MAB"
35.375,-73.875,1.82111304739247,"MAB"
35.375,-73.625,1.79813774772312,"MAB"
35.375,-73.375,1.74945319217184,"MAB"
35.375,-73.125,1.65362358093262,"MAB"
35.375,-72.875,1.52883054899133,"MAB"
35.375,-72.625,1.43324634303217,"MAB"
35.375,-72.375,1.35540881364242,"MAB"
35.375,-72.125,1.34783050288325,"MAB"
35.375,-71.875,1.37980935884559,"MAB"
35.375,-71.625,1.43381854762202,"MAB"
35.375,-71.375,1.45869507996932,"MAB"
35.375,-71.125,1.43192687241927,"MAB"
35.375,-70.875,1.3598429431086,"MAB"
35.375,-70.625,1.33380350859269,"MAB"
35.375,-70.375,1.37402509606403,"MAB"
35.375,-70.125,1.40605329430622,"MAB"
35.375,-69.875,1.3230473684228,"MAB"
35.375,-69.625,1.16151851156484,"MAB"
35.375,-69.375,1.01107508203258,"MAB"
35.375,-69.125,0.910977819691534,"MAB"
35.375,-68.875,0.865101917930271,"MAB"
35.375,-68.625,0.87397229153177,"MAB"
35.375,-68.375,0.955280594203783,"MAB"
35.375,-68.125,1.11834664966749,"MAB"
35.375,-67.875,1.30604578101117,"MAB"
35.375,-67.625,1.47694162700487,"MAB"
35.375,-67.375,1.57045005715412,"MAB"
35.375,-67.125,1.59397382321565,"MAB"
35.375,-66.875,1.59676607795384,"MAB"
35.375,-66.625,1.59666488481605,"MAB"
35.375,-66.375,1.60323541060738,"MAB"
35.375,-66.125,1.59265781485516,"MAB"
35.375,-65.875,1.52171319463979,"MAB"
35.375,-65.625,1.32771319928377,"MAB"
35.375,-65.375,1.06794892186704,"MAB"
35.375,-65.125,0.750767500504203,"MAB"
35.375,-64.875,0.549415153005849,"MAB"
35.375,-64.625,0.4873162974482,"MAB"
35.375,-64.375,0.608242822730023,"MAB"
35.375,-64.125,0.751337818477465,"MAB"
35.375,-63.875,0.92189589790676,"MAB"
35.375,-63.625,1.041236711585,"MAB"
35.375,-63.375,1.08595234414806,"MAB"
35.375,-63.125,1.15627425649892,"MAB"
35.375,-62.875,1.16085802990457,"MAB"
35.375,-62.625,1.14259806923244,"MAB"
35.375,-62.375,1.09811753812044,"MAB"
35.375,-62.125,1.05910008886586,"MAB"
35.375,-61.875,1.02529650149138,"MAB"
35.375,-61.625,1.07981198766957,"MAB"
35.375,-61.375,1.17103008601976,"MAB"
35.375,-61.125,1.19516072065934,"MAB"
35.375,-60.875,1.17841540212217,"MAB"
35.375,-60.625,1.19891587547634,"MAB"
35.375,-60.375,1.24802469170612,"MAB"
35.375,-60.125,1.36449092367421,"MAB"
35.125,-76.375,2.76812943168308,"MAB"
35.125,-76.125,2.68795338920925,"MAB"
35.125,-75.875,2.71485438554183,"MAB"
35.125,-75.625,2.73076855618021,"MAB"
35.125,-75.375,2.72072999373726,"MAB"
35.125,-75.125,2.53463676701421,"MAB"
35.125,-74.875,2.26954588682755,"MAB"
35.125,-74.625,2.00337312532508,"MAB"
35.125,-74.375,1.85489843202674,"MAB"
35.125,-74.125,1.79736782156903,"MAB"
35.125,-73.875,1.76767160581506,"MAB"
35.125,-73.625,1.69344819110373,"MAB"
35.125,-73.375,1.61609378068343,"MAB"
35.125,-73.125,1.57028482271277,"MAB"
35.125,-72.875,1.54245484393576,"MAB"
35.125,-72.625,1.50542777517568,"MAB"
35.125,-72.375,1.48169059338777,"MAB"
35.125,-72.125,1.48948967975119,"MAB"
35.125,-71.875,1.53240214223447,"MAB"
35.125,-71.625,1.59823535836261,"MAB"
35.125,-71.375,1.63870264136273,"MAB"
35.125,-71.125,1.58560725916987,"MAB"
35.125,-70.875,1.45621878167857,"MAB"
35.125,-70.625,1.38340377807617,"MAB"
35.125,-70.375,1.38986162517382,"MAB"
35.125,-70.125,1.41832538273024,"MAB"
35.125,-69.875,1.36314433553944,"MAB"
35.125,-69.625,1.22107617751412,"MAB"
35.125,-69.375,1.09505980947743,"MAB"
35.125,-69.125,1.03827291986217,"MAB"
35.125,-68.875,1.03515666464101,"MAB"
35.125,-68.625,1.11575640802798,"MAB"
35.125,-68.375,1.24640616126682,"MAB"
35.125,-68.125,1.4283126126165,"MAB"
35.125,-67.875,1.58413323112156,"MAB"
35.125,-67.625,1.66599250876385,"MAB"
35.125,-67.375,1.66861646071724,"MAB"
35.125,-67.125,1.61859466718591,"MAB"
35.125,-66.875,1.59252948346345,"MAB"
35.125,-66.625,1.57691062015036,"MAB"
35.125,-66.375,1.56773299756257,"MAB"
35.125,-66.125,1.54316669961681,"MAB"
35.125,-65.875,1.43445348739624,"MAB"
35.125,-65.625,1.23074566799661,"MAB"
35.125,-65.375,0.968443829080333,"MAB"
35.125,-65.125,0.696739590686301,"MAB"
35.125,-64.875,0.500760244286579,"MAB"
35.125,-64.625,0.478044033050537,"MAB"
35.125,-64.375,0.650142752605936,"MAB"
35.125,-64.125,0.815172382023024,"MAB"
35.125,-63.875,1.00149925895359,"MAB"
35.125,-63.625,1.07411115065865,"MAB"
35.125,-63.375,1.15021655870521,"MAB"
35.125,-63.125,1.12659336173016,"MAB"
35.125,-62.875,1.12131541708241,"MAB"
35.125,-62.625,1.11333880217179,"MAB"
35.125,-62.375,1.08869200167449,"MAB"
35.125,-62.125,1.03187787014505,"MAB"
35.125,-61.875,0.950610596200694,"MAB"
35.125,-61.625,0.938145575316056,"MAB"
35.125,-61.375,0.942302081895911,"MAB"
35.125,-61.125,1.06743936953337,"MAB"
35.125,-60.875,1.08743590893953,"MAB"
