"Time","EPU","Depth","Var","Value","Source","temp.threshold","Units"
2016,"SS","25-100m",">23.5°C",0,"GLORYS",23.5,"Proportion"
2016,"SS","25-100m",">23°C",0,"GLORYS",23,"Proportion"
2016,"SS","25-100m",">24.5°C",0,"GLORYS",24.5,"Proportion"
2016,"SS","25-100m",">24°C",0,"GLORYS",24,"Proportion"
2016,"SS","25-100m",">25.5°C",0,"GLORYS",25.5,"Proportion"
2016,"SS","25-100m",">25°C",0,"GLORYS",25,"Proportion"
2016,"SS","25-100m",">26.5°C",0,"GLORYS",26.5,"Proportion"
2016,"SS","25-100m",">26°C",0,"GLORYS",26,"Proportion"
2016,"SS","25-100m",">27.5°C",0,"GLORYS",27.5,"Proportion"
2016,"SS","25-100m",">27°C",0,"GLORYS",27,"Proportion"
2016,"SS","25-100m",">28.5°C",0,"GLORYS",28.5,"Proportion"
2016,"SS","25-100m",">28°C",0,"GLORYS",28,"Proportion"
2016,"SS","25-100m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2016,"SS","25-100m",">29°C",0,"GLORYS",29,"Proportion"
2016,"SS","25-100m",">2°C",0.999999943472609,"GLORYS",2,"Proportion"
2016,"SS","25-100m",">3.5°C",0.994706010042805,"GLORYS",3.5,"Proportion"
2016,"SS","25-100m",">30°C",0,"GLORYS",30,"Proportion"
2016,"SS","25-100m",">3°C",0.999506420694617,"GLORYS",3,"Proportion"
2016,"SS","25-100m",">4.5°C",0.932001321551448,"GLORYS",4.5,"Proportion"
2016,"SS","25-100m",">4°C",0.973756502556953,"GLORYS",4,"Proportion"
2016,"SS","25-100m",">5.5°C",0.796653529181307,"GLORYS",5.5,"Proportion"
2016,"SS","25-100m",">5°C",0.859700514020401,"GLORYS",5,"Proportion"
2016,"SS","25-100m",">6.5°C",0.671846566911637,"GLORYS",6.5,"Proportion"
2016,"SS","25-100m",">6°C",0.737754730964805,"GLORYS",6,"Proportion"
2016,"SS","25-100m",">7.5°C",0.538587627921512,"GLORYS",7.5,"Proportion"
2016,"SS","25-100m",">7°C",0.609202810438499,"GLORYS",7,"Proportion"
2016,"SS","25-100m",">8.5°C",0.431706754086525,"GLORYS",8.5,"Proportion"
2016,"SS","25-100m",">8°C",0.485176148375908,"GLORYS",8,"Proportion"
2016,"SS","25-100m",">9.5°C",0.322109322219383,"GLORYS",9.5,"Proportion"
2016,"SS","25-100m",">9°C",0.375936691922452,"GLORYS",9,"Proportion"
2016,"SS","AllDepths",">0.5°C",0.999999943472625,"GLORYS",0.5,"Proportion"
2016,"SS","AllDepths",">1.5°C",0.999999943472625,"GLORYS",1.5,"Proportion"
2016,"SS","AllDepths",">10.5°C",0.137452198625448,"GLORYS",10.5,"Proportion"
2016,"SS","AllDepths",">10°C",0.233732421969059,"GLORYS",10,"Proportion"
2016,"SS","AllDepths",">11.5°C",0.0532007300023669,"GLORYS",11.5,"Proportion"
2016,"SS","AllDepths",">11°C",0.0844721013158224,"GLORYS",11,"Proportion"
2016,"SS","AllDepths",">12.5°C",0.02145116669246,"GLORYS",12.5,"Proportion"
2016,"SS","AllDepths",">12°C",0.0340198003268083,"GLORYS",12,"Proportion"
2016,"SS","AllDepths",">13.5°C",0.00883750723380021,"GLORYS",13.5,"Proportion"
2016,"SS","AllDepths",">13°C",0.0128100746408427,"GLORYS",13,"Proportion"
2016,"SS","AllDepths",">14.5°C",0.00446976075007485,"GLORYS",14.5,"Proportion"
2016,"SS","AllDepths",">14°C",0.00639052113607297,"GLORYS",14,"Proportion"
2016,"SS","AllDepths",">15.5°C",0.00176927448170201,"GLORYS",15.5,"Proportion"
2016,"SS","AllDepths",">15°C",0.00279589299359217,"GLORYS",15,"Proportion"
2016,"SS","AllDepths",">16.5°C",0.00083106862264804,"GLORYS",16.5,"Proportion"
2016,"SS","AllDepths",">16°C",0.0013110684628221,"GLORYS",16,"Proportion"
2016,"SS","AllDepths",">17.5°C",0.00025064122409647,"GLORYS",17.5,"Proportion"
2016,"SS","AllDepths",">17°C",0.00056657503742287,"GLORYS",17,"Proportion"
2016,"SS","AllDepths",">18.5°C",0,"GLORYS",18.5,"Proportion"
2016,"SS","AllDepths",">18°C",8.73741093299403e-05,"GLORYS",18,"Proportion"
2016,"SS","AllDepths",">19.5°C",0,"GLORYS",19.5,"Proportion"
2016,"SS","AllDepths",">19°C",0,"GLORYS",19,"Proportion"
2016,"SS","AllDepths",">1°C",0.999999943472625,"GLORYS",1,"Proportion"
2016,"SS","AllDepths",">2.5°C",0.999954586373991,"GLORYS",2.5,"Proportion"
2016,"SS","AllDepths",">20.5°C",0,"GLORYS",20.5,"Proportion"
2016,"SS","AllDepths",">20°C",0,"GLORYS",20,"Proportion"
2016,"SS","AllDepths",">21.5°C",0,"GLORYS",21.5,"Proportion"
2016,"SS","AllDepths",">21°C",0,"GLORYS",21,"Proportion"
2016,"SS","AllDepths",">22.5°C",0,"GLORYS",22.5,"Proportion"
2016,"SS","AllDepths",">22°C",0,"GLORYS",22,"Proportion"
2016,"SS","AllDepths",">23.5°C",0,"GLORYS",23.5,"Proportion"
2016,"SS","AllDepths",">23°C",0,"GLORYS",23,"Proportion"
2016,"SS","AllDepths",">24.5°C",0,"GLORYS",24.5,"Proportion"
2016,"SS","AllDepths",">24°C",0,"GLORYS",24,"Proportion"
2016,"SS","AllDepths",">25.5°C",0,"GLORYS",25.5,"Proportion"
2016,"SS","AllDepths",">25°C",0,"GLORYS",25,"Proportion"
2016,"SS","AllDepths",">26.5°C",0,"GLORYS",26.5,"Proportion"
2016,"SS","AllDepths",">26°C",0,"GLORYS",26,"Proportion"
2016,"SS","AllDepths",">27.5°C",0,"GLORYS",27.5,"Proportion"
2016,"SS","AllDepths",">27°C",0,"GLORYS",27,"Proportion"
2016,"SS","AllDepths",">28.5°C",0,"GLORYS",28.5,"Proportion"
2016,"SS","AllDepths",">28°C",0,"GLORYS",28,"Proportion"
2016,"SS","AllDepths",">29.5°C",0,"GLORYS",29.5,"Proportion"
2016,"SS","AllDepths",">29°C",0,"GLORYS",29,"Proportion"
2016,"SS","AllDepths",">2°C",0.999999943472625,"GLORYS",2,"Proportion"
2016,"SS","AllDepths",">3.5°C",0.998002571396298,"GLORYS",3.5,"Proportion"
2016,"SS","AllDepths",">30°C",0,"GLORYS",30,"Proportion"
2016,"SS","AllDepths",">3°C",0.999687534280134,"GLORYS",3,"Proportion"
2016,"SS","AllDepths",">4.5°C",0.976593315372955,"GLORYS",4.5,"Proportion"
2016,"SS","AllDepths",">4°C",0.99114887377403,"GLORYS",4,"Proportion"
2016,"SS","AllDepths",">5.5°C",0.931566074765793,"GLORYS",5.5,"Proportion"
2016,"SS","AllDepths",">5°C",0.952776571438461,"GLORYS",5,"Proportion"
2016,"SS","AllDepths",">6.5°C",0.879870481732298,"GLORYS",6.5,"Proportion"
2016,"SS","AllDepths",">6°C",0.908446097967048,"GLORYS",6,"Proportion"
2016,"SS","AllDepths",">7.5°C",0.776788443198265,"GLORYS",7.5,"Proportion"
2016,"SS","AllDepths",">7°C",0.844354478085401,"GLORYS",7,"Proportion"
2016,"SS","AllDepths",">8.5°C",0.592831749428283,"GLORYS",8.5,"Proportion"
2016,"SS","AllDepths",">8°C",0.694888546772173,"GLORYS",8,"Proportion"
2016,"SS","AllDepths",">9.5°C",0.364276963396604,"GLORYS",9.5,"Proportion"
2016,"SS","AllDepths",">9°C",0.483859454744254,"GLORYS",9,"Proportion"
2016,"all","0-25m",">0.5°C",0.999999943472618,"GLORYS",0.5,"Proportion"
2016,"all","0-25m",">1.5°C",0.999990717073329,"GLORYS",1.5,"Proportion"
2016,"all","0-25m",">10.5°C",0.635397485139953,"GLORYS",10.5,"Proportion"
2016,"all","0-25m",">10°C",0.665372513580506,"GLORYS",10,"Proportion"
2016,"all","0-25m",">11.5°C",0.57494235640344,"GLORYS",11.5,"Proportion"
2016,"all","0-25m",">11°C",0.604928072310121,"GLORYS",11,"Proportion"
2016,"all","0-25m",">12.5°C",0.514964526991931,"GLORYS",12.5,"Proportion"
2016,"all","0-25m",">12°C",0.542488690190848,"GLORYS",12,"Proportion"
2016,"all","0-25m",">13.5°C",0.466631764635985,"GLORYS",13.5,"Proportion"
2016,"all","0-25m",">13°C",0.490874762151549,"GLORYS",13,"Proportion"
2016,"all","0-25m",">14.5°C",0.419693796890171,"GLORYS",14.5,"Proportion"
2016,"all","0-25m",">14°C",0.44340001542628,"GLORYS",14,"Proportion"
2016,"all","0-25m",">15.5°C",0.376881634727303,"GLORYS",15.5,"Proportion"
2016,"all","0-25m",">15°C",0.397462128403328,"GLORYS",15,"Proportion"
2016,"all","0-25m",">16.5°C",0.334460094624602,"GLORYS",16.5,"Proportion"
2016,"all","0-25m",">16°C",0.35635084941286,"GLORYS",16,"Proportion"
2016,"all","0-25m",">17.5°C",0.296523114308348,"GLORYS",17.5,"Proportion"
2016,"all","0-25m",">17°C",0.313896169407846,"GLORYS",17,"Proportion"
2016,"all","0-25m",">18.5°C",0.26194660731426,"GLORYS",18.5,"Proportion"
2016,"all","0-25m",">18°C",0.278241613712426,"GLORYS",18,"Proportion"
2016,"all","0-25m",">19.5°C",0.225090605847725,"GLORYS",19.5,"Proportion"
2016,"all","0-25m",">19°C",0.244639213630099,"GLORYS",19,"Proportion"
2016,"all","0-25m",">1°C",0.999999943472618,"GLORYS",1,"Proportion"
2016,"all","0-25m",">2.5°C",0.999679410766248,"GLORYS",2.5,"Proportion"
2016,"all","0-25m",">20.5°C",0.192927265829715,"GLORYS",20.5,"Proportion"
2016,"all","0-25m",">20°C",0.208304900627751,"GLORYS",20,"Proportion"
2016,"all","0-25m",">21.5°C",0.162228663610708,"GLORYS",21.5,"Proportion"
2016,"all","0-25m",">21°C",0.177341723986614,"GLORYS",21,"Proportion"
2016,"all","0-25m",">22.5°C",0.138091418575904,"GLORYS",22.5,"Proportion"
2016,"all","0-25m",">22°C",0.149378586597652,"GLORYS",22,"Proportion"
2016,"all","0-25m",">23.5°C",0.115204813594953,"GLORYS",23.5,"Proportion"
2016,"all","0-25m",">23°C",0.127011654766511,"GLORYS",23,"Proportion"
2016,"all","0-25m",">24.5°C",0.0871817300554218,"GLORYS",24.5,"Proportion"
2016,"all","0-25m",">24°C",0.101628038578816,"GLORYS",24,"Proportion"
2016,"all","0-25m",">25.5°C",0.063907016559543,"GLORYS",25.5,"Proportion"
2016,"all","0-25m",">25°C",0.075139553963387,"GLORYS",25,"Proportion"
2016,"all","0-25m",">26.5°C",0.0466925905802635,"GLORYS",26.5,"Proportion"
2016,"all","0-25m",">26°C",0.0542511857253202,"GLORYS",26,"Proportion"
2016,"all","0-25m",">27.5°C",0.0327547769364327,"GLORYS",27.5,"Proportion"
2016,"all","0-25m",">27°C",0.0405514990292759,"GLORYS",27,"Proportion"
2016,"all","0-25m",">28.5°C",0.0120105659583624,"GLORYS",28.5,"Proportion"
2016,"all","0-25m",">28°C",0.0225874420813378,"GLORYS",28,"Proportion"
2016,"all","0-25m",">29.5°C",0.00101055753845652,"GLORYS",29.5,"Proportion"
2016,"all","0-25m",">29°C",0.00451462284058762,"GLORYS",29,"Proportion"
2016,"all","0-25m",">2°C",0.999907632765465,"GLORYS",2,"Proportion"
2016,"all","0-25m",">3.5°C",0.996542371956636,"GLORYS",3.5,"Proportion"
2016,"all","0-25m",">30°C",3.96062646745146e-05,"GLORYS",30,"Proportion"
2016,"all","0-25m",">3°C",0.998747233982379,"GLORYS",3,"Proportion"
2016,"all","0-25m",">4.5°C",0.978563479300356,"GLORYS",4.5,"Proportion"
2016,"all","0-25m",">4°C",0.990349623555245,"GLORYS",4,"Proportion"
2016,"all","0-25m",">5.5°C",0.94131116841274,"GLORYS",5.5,"Proportion"
2016,"all","0-25m",">5°C",0.961812106865187,"GLORYS",5,"Proportion"
2016,"all","0-25m",">6.5°C",0.874695272849919,"GLORYS",6.5,"Proportion"
2016,"all","0-25m",">6°C",0.908733015065138,"GLORYS",6,"Proportion"
2016,"all","0-25m",">7.5°C",0.808360954005296,"GLORYS",7.5,"Proportion"
2016,"all","0-25m",">7°C",0.840050078645621,"GLORYS",7,"Proportion"
2016,"all","0-25m",">8.5°C",0.752567639404921,"GLORYS",8.5,"Proportion"
2016,"all","0-25m",">8°C",0.77951233975419,"GLORYS",8,"Proportion"
2016,"all","0-25m",">9.5°C",0.69523083931142,"GLORYS",9.5,"Proportion"
2016,"all","0-25m",">9°C",0.724158013843547,"GLORYS",9,"Proportion"
2016,"all","100-300m",">0.5°C",0.999999943472645,"GLORYS",0.5,"Proportion"
2016,"all","100-300m",">1.5°C",0.999999943472645,"GLORYS",1.5,"Proportion"
2016,"all","100-300m",">10.5°C",0.228089657575527,"GLORYS",10.5,"Proportion"
2016,"all","100-300m",">10°C",0.279777238010383,"GLORYS",10,"Proportion"
2016,"all","100-300m",">11.5°C",0.188007980798697,"GLORYS",11.5,"Proportion"
2016,"all","100-300m",">11°C",0.204206387071411,"GLORYS",11,"Proportion"
2016,"all","100-300m",">12.5°C",0.148527850558111,"GLORYS",12.5,"Proportion"
2016,"all","100-300m",">12°C",0.17101085350853,"GLORYS",12,"Proportion"
2016,"all","100-300m",">13.5°C",0.0844045485184943,"GLORYS",13.5,"Proportion"
2016,"all","100-300m",">13°C",0.117310442253902,"GLORYS",13,"Proportion"
2016,"all","100-300m",">14.5°C",0.0360118607180508,"GLORYS",14.5,"Proportion"
2016,"all","100-300m",">14°C",0.0567565037587967,"GLORYS",14,"Proportion"
2016,"all","100-300m",">15.5°C",0.0112470829478609,"GLORYS",15.5,"Proportion"
2016,"all","100-300m",">15°C",0.021476754215795,"GLORYS",15,"Proportion"
2016,"all","100-300m",">16.5°C",0.00291880493261889,"GLORYS",16.5,"Proportion"
2016,"all","100-300m",">16°C",0.00527475432838407,"GLORYS",16,"Proportion"
2016,"all","100-300m",">17.5°C",0.00088845433297889,"GLORYS",17.5,"Proportion"
2016,"all","100-300m",">17°C",0.00164690784615928,"GLORYS",17,"Proportion"
2016,"all","100-300m",">18.5°C",0.00015895328322384,"GLORYS",18.5,"Proportion"
2016,"all","100-300m",">18°C",0.00039870162527305,"GLORYS",18,"Proportion"
2016,"all","100-300m",">19.5°C",2.6646686781643e-05,"GLORYS",19.5,"Proportion"
2016,"all","100-300m",">19°C",6.83774893414481e-05,"GLORYS",19,"Proportion"
2016,"all","100-300m",">1°C",0.999999943472645,"GLORYS",1,"Proportion"
2016,"all","100-300m",">2.5°C",0.999999943472645,"GLORYS",2.5,"Proportion"
2016,"all","100-300m",">20.5°C",0,"GLORYS",20.5,"Proportion"
2016,"all","100-300m",">20°C",9.58592595127689e-06,"GLORYS",20,"Proportion"
2016,"all","100-300m",">21.5°C",0,"GLORYS",21.5,"Proportion"
2016,"all","100-300m",">21°C",0,"GLORYS",21,"Proportion"
2016,"all","100-300m",">22.5°C",0,"GLORYS",22.5,"Proportion"
2016,"all","100-300m",">22°C",0,"GLORYS",22,"Proportion"
2016,"all","100-300m",">23.5°C",0,"GLORYS",23.5,"Proportion"
2016,"all","100-300m",">23°C",0,"GLORYS",23,"Proportion"
2016,"all","100-300m",">24.5°C",0,"GLORYS",24.5,"Proportion"
2016,"all","100-300m",">24°C",0,"GLORYS",24,"Proportion"
2016,"all","100-300m",">25.5°C",0,"GLORYS",25.5,"Proportion"
2016,"all","100-300m",">25°C",0,"GLORYS",25,"Proportion"
2016,"all","100-300m",">26.5°C",0,"GLORYS",26.5,"Proportion"
2016,"all","100-300m",">26°C",0,"GLORYS",26,"Proportion"
2016,"all","100-300m",">27.5°C",0,"GLORYS",27.5,"Proportion"
2016,"all","100-300m",">27°C",0,"GLORYS",27,"Proportion"
2016,"all","100-300m",">28.5°C",0,"GLORYS",28.5,"Proportion"
2016,"all","100-300m",">28°C",0,"GLORYS",28,"Proportion"
2016,"all","100-300m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2016,"all","100-300m",">29°C",0,"GLORYS",29,"Proportion"
2016,"all","100-300m",">2°C",0.999999943472645,"GLORYS",2,"Proportion"
2016,"all","100-300m",">3.5°C",0.999999943472645,"GLORYS",3.5,"Proportion"
2016,"all","100-300m",">30°C",0,"GLORYS",30,"Proportion"
2016,"all","100-300m",">3°C",0.999999943472645,"GLORYS",3,"Proportion"
2016,"all","100-300m",">4.5°C",0.999949508336769,"GLORYS",4.5,"Proportion"
2016,"all","100-300m",">4°C",0.999998134735726,"GLORYS",4,"Proportion"
2016,"all","100-300m",">5.5°C",0.997987853958066,"GLORYS",5.5,"Proportion"
2016,"all","100-300m",">5°C",0.99957933735956,"GLORYS",5,"Proportion"
2016,"all","100-300m",">6.5°C",0.980849521782039,"GLORYS",6.5,"Proportion"
2016,"all","100-300m",">6°C",0.993024848864836,"GLORYS",6,"Proportion"
2016,"all","100-300m",">7.5°C",0.870768471567835,"GLORYS",7.5,"Proportion"
2016,"all","100-300m",">7°C",0.948460932393597,"GLORYS",7,"Proportion"
2016,"all","100-300m",">8.5°C",0.586440870631761,"GLORYS",8.5,"Proportion"
2016,"all","100-300m",">8°C",0.752510409687404,"GLORYS",8,"Proportion"
2016,"all","100-300m",">9.5°C",0.355238042989213,"GLORYS",9.5,"Proportion"
2016,"all","100-300m",">9°C",0.441184173585744,"GLORYS",9,"Proportion"
2016,"all","25-100m",">0.5°C",0.999999943472651,"GLORYS",0.5,"Proportion"
2016,"all","25-100m",">1.5°C",0.999999943472651,"GLORYS",1.5,"Proportion"
2016,"all","25-100m",">10.5°C",0.487048213672015,"GLORYS",10.5,"Proportion"
2016,"all","25-100m",">10°C",0.534454827001886,"GLORYS",10,"Proportion"
2016,"all","25-100m",">11.5°C",0.394925925003186,"GLORYS",11.5,"Proportion"
2016,"all","25-100m",">11°C",0.440933653775885,"GLORYS",11,"Proportion"
2016,"all","25-100m",">12.5°C",0.310035653742313,"GLORYS",12.5,"Proportion"
2016,"all","25-100m",">12°C",0.351880332009817,"GLORYS",12,"Proportion"
2016,"all","25-100m",">13.5°C",0.224916185494836,"GLORYS",13.5,"Proportion"
2016,"all","25-100m",">13°C",0.267476549401927,"GLORYS",13,"Proportion"
2016,"all","25-100m",">14.5°C",0.156409570636167,"GLORYS",14.5,"Proportion"
2016,"all","25-100m",">14°C",0.185776097452287,"GLORYS",14,"Proportion"
2016,"all","25-100m",">15.5°C",0.112908371681665,"GLORYS",15.5,"Proportion"
2016,"all","25-100m",">15°C",0.132387607496058,"GLORYS",15,"Proportion"
2016,"all","25-100m",">16.5°C",0.0855329209829004,"GLORYS",16.5,"Proportion"
2016,"all","25-100m",">16°C",0.0978448739498919,"GLORYS",16,"Proportion"
2016,"all","25-100m",">17.5°C",0.0631874585737866,"GLORYS",17.5,"Proportion"
2016,"all","25-100m",">17°C",0.0739863947601525,"GLORYS",17,"Proportion"
2016,"all","25-100m",">18.5°C",0.0467431240520435,"GLORYS",18.5,"Proportion"
2016,"all","25-100m",">18°C",0.0540810740070478,"GLORYS",18,"Proportion"
2016,"all","25-100m",">19.5°C",0.036691601885956,"GLORYS",19.5,"Proportion"
2016,"all","25-100m",">19°C",0.0410051747546873,"GLORYS",19,"Proportion"
2016,"all","25-100m",">1°C",0.999999943472651,"GLORYS",1,"Proportion"
2016,"all","25-100m",">2.5°C",0.999995981664368,"GLORYS",2.5,"Proportion"
2016,"all","25-100m",">20.5°C",0.030110923922513,"GLORYS",20.5,"Proportion"
2016,"all","25-100m",">20°C",0.0333424732197106,"GLORYS",20,"Proportion"
2016,"all","25-100m",">21.5°C",0.0246193465109249,"GLORYS",21.5,"Proportion"
2016,"all","25-100m",">21°C",0.0272431387967943,"GLORYS",21,"Proportion"
2016,"all","25-100m",">22.5°C",0.019479079271153,"GLORYS",22.5,"Proportion"
2016,"all","25-100m",">22°C",0.0220964415890435,"GLORYS",22,"Proportion"
2016,"all","25-100m",">23.5°C",0.0150983479619089,"GLORYS",23.5,"Proportion"
2016,"all","25-100m",">23°C",0.0170762148620125,"GLORYS",23,"Proportion"
2016,"all","25-100m",">24.5°C",0.0116603409732625,"GLORYS",24.5,"Proportion"
2016,"all","25-100m",">24°C",0.0131753115488315,"GLORYS",24,"Proportion"
2016,"all","25-100m",">25.5°C",0.00889322623209212,"GLORYS",25.5,"Proportion"
2016,"all","25-100m",">25°C",0.0102870023027866,"GLORYS",25,"Proportion"
2016,"all","25-100m",">26.5°C",0.00551464551225546,"GLORYS",26.5,"Proportion"
2016,"all","25-100m",">26°C",0.0072297316683761,"GLORYS",26,"Proportion"
2016,"all","25-100m",">27.5°C",0.00235516690340515,"GLORYS",27.5,"Proportion"
2016,"all","25-100m",">27°C",0.00364800267907773,"GLORYS",27,"Proportion"
2016,"all","25-100m",">28.5°C",0.00028544913728283,"GLORYS",28.5,"Proportion"
2016,"all","25-100m",">28°C",0.00115477240098067,"GLORYS",28,"Proportion"
2016,"all","25-100m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2016,"all","25-100m",">29°C",2.14220695764366e-05,"GLORYS",29,"Proportion"
2016,"all","25-100m",">2°C",0.999999943472651,"GLORYS",2,"Proportion"
2016,"all","25-100m",">3.5°C",0.99960992778114,"GLORYS",3.5,"Proportion"
2016,"all","25-100m",">30°C",0,"GLORYS",30,"Proportion"
2016,"all","25-100m",">3°C",0.999961142876049,"GLORYS",3,"Proportion"
2016,"all","25-100m",">4.5°C",0.993371030134891,"GLORYS",4.5,"Proportion"
2016,"all","25-100m",">4°C",0.997964595780361,"GLORYS",4,"Proportion"
2016,"all","25-100m",">5.5°C",0.961050159223987,"GLORYS",5.5,"Proportion"
2016,"all","25-100m",">5°C",0.981724499897127,"GLORYS",5,"Proportion"
2016,"all","25-100m",">6.5°C",0.879574799168904,"GLORYS",6.5,"Proportion"
2016,"all","25-100m",">6°C",0.927033138021385,"GLORYS",6,"Proportion"
2016,"all","25-100m",">7.5°C",0.780639968531687,"GLORYS",7.5,"Proportion"
2016,"all","25-100m",">7°C",0.830075844152587,"GLORYS",7,"Proportion"
2016,"all","25-100m",">8.5°C",0.682785282986357,"GLORYS",8.5,"Proportion"
2016,"all","25-100m",">8°C",0.730754142200349,"GLORYS",8,"Proportion"
2016,"all","25-100m",">9.5°C",0.582494702898995,"GLORYS",9.5,"Proportion"
2016,"all","25-100m",">9°C",0.632536252584463,"GLORYS",9,"Proportion"
2016,"all","AllDepths",">0.5°C",0.99999994347266,"GLORYS",0.5,"Proportion"
2016,"all","AllDepths",">1.5°C",0.999999267857492,"GLORYS",1.5,"Proportion"
2016,"all","AllDepths",">10.5°C",0.384250026931269,"GLORYS",10.5,"Proportion"
2016,"all","AllDepths",">10°C",0.431335749122605,"GLORYS",10,"Proportion"
2016,"all","AllDepths",">11.5°C",0.315576538194954,"GLORYS",11.5,"Proportion"
2016,"all","AllDepths",">11°C",0.348405126605162,"GLORYS",11,"Proportion"
2016,"all","AllDepths",">12.5°C",0.251270226995169,"GLORYS",12.5,"Proportion"
2016,"all","AllDepths",">12°C",0.28382514912551,"GLORYS",12,"Proportion"
2016,"all","AllDepths",">13.5°C",0.179745349217677,"GLORYS",13.5,"Proportion"
2016,"all","AllDepths",">13°C",0.215661582607917,"GLORYS",13,"Proportion"
2016,"all","AllDepths",">14.5°C",0.123434106113125,"GLORYS",14.5,"Proportion"
2016,"all","AllDepths",">14°C",0.147792642048535,"GLORYS",14,"Proportion"
2016,"all","AllDepths",">15.5°C",0.0890981649141855,"GLORYS",15.5,"Proportion"
2016,"all","AllDepths",">15°C",0.104250476786464,"GLORYS",15,"Proportion"
2016,"all","AllDepths",">16.5°C",0.0690287010847982,"GLORYS",16.5,"Proportion"
2016,"all","AllDepths",">16°C",0.0777493160837076,"GLORYS",16,"Proportion"
2016,"all","AllDepths",">17.5°C",0.0541533433743514,"GLORYS",17.5,"Proportion"
2016,"all","AllDepths",">17°C",0.0611906587913989,"GLORYS",17,"Proportion"
2016,"all","AllDepths",">18.5°C",0.0429974445016004,"GLORYS",18.5,"Proportion"
2016,"all","AllDepths",">18°C",0.0480076912670741,"GLORYS",18,"Proportion"
2016,"all","AllDepths",">19.5°C",0.0351415145134465,"GLORYS",19.5,"Proportion"
2016,"all","AllDepths",">19°C",0.0387806540285052,"GLORYS",19,"Proportion"
2016,"all","AllDepths",">1°C",0.99999994347266,"GLORYS",1,"Proportion"
2016,"all","AllDepths",">2.5°C",0.999974458376205,"GLORYS",2.5,"Proportion"
2016,"all","AllDepths",">20.5°C",0.0294318390874541,"GLORYS",20.5,"Proportion"
2016,"all","AllDepths",">20°C",0.0322038799758381,"GLORYS",20,"Proportion"
2016,"all","AllDepths",">21.5°C",0.0243926882096079,"GLORYS",21.5,"Proportion"
2016,"all","AllDepths",">21°C",0.0268329574581269,"GLORYS",21,"Proportion"
2016,"all","AllDepths",">22.5°C",0.0200125618182638,"GLORYS",22.5,"Proportion"
2016,"all","AllDepths",">22°C",0.0221694069284836,"GLORYS",22,"Proportion"
2016,"all","AllDepths",">23.5°C",0.0161100647153302,"GLORYS",23.5,"Proportion"
2016,"all","AllDepths",">23°C",0.017979927063195,"GLORYS",23,"Proportion"
2016,"all","AllDepths",">24.5°C",0.0123106009906098,"GLORYS",24.5,"Proportion"
2016,"all","AllDepths",">24°C",0.0141384653508725,"GLORYS",24,"Proportion"
2016,"all","AllDepths",">25.5°C",0.00919983746346802,"GLORYS",25.5,"Proportion"
2016,"all","AllDepths",">25°C",0.0107307696620236,"GLORYS",25,"Proportion"
2016,"all","AllDepths",">26.5°C",0.00622205644571322,"GLORYS",26.5,"Proportion"
2016,"all","AllDepths",">26°C",0.00764727177632398,"GLORYS",26,"Proportion"
2016,"all","AllDepths",">27.5°C",0.00359557274544184,"GLORYS",27.5,"Proportion"
2016,"all","AllDepths",">27°C",0.00482360791838258,"GLORYS",27,"Proportion"
2016,"all","AllDepths",">28.5°C",0.00102457472758522,"GLORYS",28.5,"Proportion"
2016,"all","AllDepths",">28°C",0.00224093150021072,"GLORYS",28,"Proportion"
2016,"all","AllDepths",">29.5°C",7.39993988393927e-05,"GLORYS",29.5,"Proportion"
2016,"all","AllDepths",">29°C",0.00034147736943563,"GLORYS",29,"Proportion"
2016,"all","AllDepths",">2°C",0.999993183900269,"GLORYS",2,"Proportion"
2016,"all","AllDepths",">3.5°C",0.999548524890411,"GLORYS",3.5,"Proportion"
2016,"all","AllDepths",">30°C",2.90022058582077e-06,"GLORYS",30,"Proportion"
2016,"all","AllDepths",">3°C",0.99988849099037,"GLORYS",3,"Proportion"
2016,"all","AllDepths",">4.5°C",0.989064120367206,"GLORYS",4.5,"Proportion"
2016,"all","AllDepths",">4°C",0.99746627109517,"GLORYS",4,"Proportion"
2016,"all","AllDepths",">5.5°C",0.959635383887439,"GLORYS",5.5,"Proportion"
2016,"all","AllDepths",">5°C",0.975489094457533,"GLORYS",5,"Proportion"
2016,"all","AllDepths",">6.5°C",0.901826563376915,"GLORYS",6.5,"Proportion"
2016,"all","AllDepths",">6°C",0.935414231468669,"GLORYS",6,"Proportion"
2016,"all","AllDepths",">7.5°C",0.801640067290752,"GLORYS",7.5,"Proportion"
2016,"all","AllDepths",">7°C",0.859854813500877,"GLORYS",7,"Proportion"
2016,"all","AllDepths",">8.5°C",0.639585108529783,"GLORYS",8.5,"Proportion"
2016,"all","AllDepths",">8°C",0.728734046383826,"GLORYS",8,"Proportion"
2016,"all","AllDepths",">9.5°C",0.490485985215112,"GLORYS",9.5,"Proportion"
2016,"all","AllDepths",">9°C",0.555266334177181,"GLORYS",9,"Proportion"
2017,"GB","0-25m",">0.5°C",0.999999943472559,"GLORYS",0.5,"Proportion"
2017,"GB","0-25m",">1.5°C",0.999999943472559,"GLORYS",1.5,"Proportion"
2017,"GB","0-25m",">10.5°C",0.541725952749281,"GLORYS",10.5,"Proportion"
