EPU,date,source,BottomT.mean,BottomT.sd,Trend,Detrended
GOM,12/9/1982,ROMS,6.799438414,1.020626546,6.277158581,0.522279833
GOM,12/10/1982,ROMS,6.807371508,1.003310503,6.277290533,0.530080975
GOM,12/11/1982,ROMS,6.810489013,0.980343837,6.277422484,0.533066529
GOM,12/12/1982,ROMS,6.819094121,0.970785462,6.277554436,0.541539685
GOM,12/13/1982,ROMS,6.810800251,0.931768315,6.277686388,0.533113863
GOM,12/14/1982,ROMS,6.788429347,0.894169381,6.27781834,0.510611007
GOM,12/15/1982,ROMS,6.785589162,0.878842356,6.277950291,0.507638871
GOM,12/16/1982,ROMS,6.799996086,0.877424281,6.278082243,0.521913843
GOM,12/17/1982,ROMS,6.819973438,0.886318191,6.278214195,0.541759243
GOM,12/18/1982,ROMS,6.826639097,0.861642909,6.278346147,0.54829295
GOM,12/19/1982,ROMS,6.804564801,0.823882757,6.278478098,0.526086703
GOM,12/20/1982,ROMS,6.788109301,0.809746897,6.27861005,0.509499251
GOM,12/21/1982,ROMS,6.78423483,0.801219971,6.278742002,0.505492828
GOM,12/22/1982,ROMS,6.791259585,0.791210859,6.278873954,0.512385631
GOM,12/23/1982,ROMS,6.798191223,0.779722521,6.279005905,0.519185318
GOM,12/24/1982,ROMS,6.810741038,0.783196952,6.279137857,0.531603181
GOM,12/25/1982,ROMS,6.82755448,0.793495025,6.279269809,0.548284671
GOM,12/26/1982,ROMS,6.851949741,0.807772746,6.27940176,0.572547981
GOM,12/27/1982,ROMS,6.881558785,0.817588981,6.279533712,0.602025073
GOM,12/28/1982,ROMS,6.898177548,0.824991564,6.279665664,0.618511884
GOM,12/29/1982,ROMS,6.921476622,0.84303471,6.279797616,0.641679006
GOM,12/30/1982,ROMS,6.949781912,0.861309318,6.279929567,0.669852345
GOM,12/31/1982,ROMS,6.971134366,0.876270818,6.280061519,0.691072847
GOM,1/1/1983,ROMS,6.663003213,0.894891207,6.280193471,0.382809742
GOM,1/2/1983,ROMS,6.649878004,0.876168344,6.280325423,0.369552581
GOM,1/3/1983,ROMS,6.637837956,0.858262281,6.280457374,0.357380582
GOM,1/4/1983,ROMS,6.615591062,0.828245751,6.280589326,0.335001736
GOM,1/5/1983,ROMS,6.575793481,0.782731211,6.280721278,0.295072203
GOM,1/6/1983,ROMS,6.557105224,0.768292723,6.28085323,0.276251994
GOM,1/7/1983,ROMS,6.538713453,0.754916902,6.280985181,0.257728272
GOM,1/8/1983,ROMS,6.519886355,0.7413741,6.281117133,0.238769222
GOM,1/9/1983,ROMS,6.503857043,0.723632522,6.281249085,0.222607958
GOM,1/10/1983,ROMS,6.479049251,0.700226866,6.281381037,0.197668214
GOM,1/11/1983,ROMS,6.457604786,0.686127496,6.281512988,0.176091798
GOM,1/12/1983,ROMS,6.444466491,0.686601478,6.28164494,0.162821551
GOM,1/13/1983,ROMS,6.43852032,0.681319374,6.281776892,0.156743428
GOM,1/14/1983,ROMS,6.414893526,0.661822637,6.281908844,0.132984682
GOM,1/15/1983,ROMS,6.386519858,0.638915836,6.282040795,0.104479063
GOM,1/16/1983,ROMS,6.351411837,0.61871414,6.282172747,0.06923909
GOM,1/17/1983,ROMS,6.319858934,0.612226371,6.282304699,0.037554235
GOM,1/18/1983,ROMS,6.306050201,0.595860144,6.282436651,0.02361355
GOM,1/19/1983,ROMS,6.275531195,0.57869311,6.282568602,-0.007037407
GOM,1/20/1983,ROMS,6.222696446,0.57827778,6.282700554,-0.060004108
GOM,1/21/1983,ROMS,6.169245983,0.590965496,6.282832506,-0.113586523
GOM,1/22/1983,ROMS,6.138871362,0.598931978,6.282964457,-0.144093095
GOM,1/23/1983,ROMS,6.120259601,0.602488727,6.283096409,-0.162836808
GOM,1/24/1983,ROMS,6.112427888,0.599972522,6.283228361,-0.170800473
GOM,1/25/1983,ROMS,6.112132117,0.589461062,6.283360313,-0.171228196
GOM,1/26/1983,ROMS,6.111400302,0.575463717,6.283492264,-0.172091962
GOM,1/27/1983,ROMS,6.100827498,0.570529646,6.283624216,-0.182796718
GOM,1/28/1983,ROMS,6.085626032,0.571235316,6.283756168,-0.198130136
GOM,1/29/1983,ROMS,6.0496587,0.589641956,6.28388812,-0.23422942
GOM,1/30/1983,ROMS,6.017953042,0.609586879,6.284020071,-0.266067029
GOM,1/31/1983,ROMS,6.005251978,0.614819754,6.284152023,-0.278900045
GOM,2/1/1983,ROMS,5.99615033,0.616066829,6.284283975,-0.288133645
GOM,2/2/1983,ROMS,5.983489796,0.615955961,6.284415927,-0.300926131
GOM,2/3/1983,ROMS,5.970642694,0.621592225,6.284547878,-0.313905184
GOM,2/4/1983,ROMS,5.96802236,0.624235522,6.28467983,-0.31665747
GOM,2/5/1983,ROMS,5.963125419,0.621649049,6.284811782,-0.321686363
GOM,2/6/1983,ROMS,5.912962097,0.671822684,6.284943734,-0.371981637
GOM,2/7/1983,ROMS,5.879810309,0.70420097,6.285075685,-0.405265376
GOM,2/8/1983,ROMS,5.835818915,0.749712934,6.285207637,-0.449388722
GOM,2/9/1983,ROMS,5.809614969,0.781677552,6.285339589,-0.47572462
GOM,2/10/1983,ROMS,5.77208219,0.830854901,6.285471541,-0.513389351
GOM,2/11/1983,ROMS,5.742002168,0.875869379,6.285603492,-0.543601324
GOM,2/12/1983,ROMS,5.713449513,0.919811512,6.285735444,-0.572285931
GOM,2/13/1983,ROMS,5.671646029,0.978117158,6.285867396,-0.614221367
GOM,2/14/1983,ROMS,5.666960758,0.998835528,6.285999348,-0.61903859
GOM,2/15/1983,ROMS,5.67974215,0.99015805,6.286131299,-0.606389149
GOM,2/16/1983,ROMS,5.683798705,0.994671546,6.286263251,-0.602464546
GOM,2/17/1983,ROMS,5.683449145,1.011608771,6.286395203,-0.602946058
GOM,2/18/1983,ROMS,5.689789443,1.01962283,6.286527154,-0.596737711
GOM,2/19/1983,ROMS,5.690417971,1.033265122,6.286659106,-0.596241135
GOM,2/20/1983,ROMS,5.680400709,1.059884812,6.286791058,-0.606390349
GOM,2/21/1983,ROMS,5.681534179,1.069367057,6.28692301,-0.605388831
GOM,2/22/1983,ROMS,5.693243468,1.064019413,6.287054961,-0.593811493
GOM,2/23/1983,ROMS,5.700190776,1.06886946,6.287186913,-0.586996137
GOM,2/24/1983,ROMS,5.711170177,1.074659692,6.287318865,-0.576148688
GOM,2/25/1983,ROMS,5.71507315,1.088132574,6.287450817,-0.572377667
GOM,2/26/1983,ROMS,5.718531561,1.102601378,6.287582768,-0.569051207
GOM,2/27/1983,ROMS,5.707318342,1.131737832,6.28771472,-0.580396378
GOM,2/28/1983,ROMS,5.710911624,1.141181972,6.287846672,-0.576935048
GOM,3/1/1983,ROMS,5.726293724,1.135502592,6.287978624,-0.5616849
GOM,3/2/1983,ROMS,5.739720904,1.135815365,6.288110575,-0.548389671
GOM,3/3/1983,ROMS,5.738855484,1.158774722,6.288242527,-0.549387043
GOM,3/4/1983,ROMS,5.738319296,1.166385922,6.288374479,-0.550055183
GOM,3/5/1983,ROMS,5.744973663,1.162347374,6.288506431,-0.543532768
GOM,3/6/1983,ROMS,5.752772158,1.158498562,6.288638382,-0.535866224
GOM,3/7/1983,ROMS,5.763912646,1.151444248,6.288770334,-0.524857688
GOM,3/8/1983,ROMS,5.768067354,1.15790322,6.288902286,-0.520834932
GOM,3/9/1983,ROMS,5.760962095,1.18394948,6.289034238,-0.528072143
GOM,3/10/1983,ROMS,5.756970011,1.20857669,6.289166189,-0.532196178
GOM,3/11/1983,ROMS,5.757858002,1.223746262,6.289298141,-0.531440139
GOM,3/12/1983,ROMS,5.76227793,1.228492862,6.289430093,-0.527152163
GOM,3/13/1983,ROMS,5.763921208,1.232595323,6.289562045,-0.525640837
GOM,3/14/1983,ROMS,5.770642916,1.226991374,6.289693996,-0.51905108
GOM,3/15/1983,ROMS,5.778391378,1.221551674,6.289825948,-0.51143457
GOM,3/16/1983,ROMS,5.785708836,1.216778304,6.2899579,-0.504249064
GOM,3/17/1983,ROMS,5.788064579,1.218317671,6.290089851,-0.502025272
GOM,3/18/1983,ROMS,5.789479678,1.219995708,6.290221803,-0.500742125
GOM,3/19/1983,ROMS,5.788774442,1.221509628,6.290353755,-0.501579313
GOM,3/20/1983,ROMS,5.78901393,1.220284591,6.290485707,-0.501471777
GOM,3/21/1983,ROMS,5.7886124,1.215382555,6.290617658,-0.502005258
GOM,3/22/1983,ROMS,5.787089655,1.209257176,6.29074961,-0.503659955
GOM,3/23/1983,ROMS,5.786722378,1.201294738,6.290881562,-0.504159184
GOM,3/24/1983,ROMS,5.786667801,1.187362965,6.291013514,-0.504345713
GOM,3/25/1983,ROMS,5.783069572,1.176864482,6.291145465,-0.508075893
GOM,3/26/1983,ROMS,5.767971317,1.179668346,6.291277417,-0.5233061
GOM,3/27/1983,ROMS,5.752918947,1.18726719,6.291409369,-0.538490422
GOM,3/28/1983,ROMS,5.74689474,1.186686765,6.291541321,-0.544646581
GOM,3/29/1983,ROMS,5.746252001,1.180845159,6.291673272,-0.545421271
GOM,3/30/1983,ROMS,5.740651187,1.17412548,6.291805224,-0.551154037
GOM,3/31/1983,ROMS,5.733013594,1.167267799,6.291937176,-0.558923582
GOM,4/1/1983,ROMS,5.72781737,1.160428078,6.292069128,-0.564251758
GOM,4/2/1983,ROMS,5.716655374,1.161830644,6.292201079,-0.575545705
GOM,4/3/1983,ROMS,5.703807665,1.170741563,6.292333031,-0.588525366
GOM,4/4/1983,ROMS,5.696740689,1.172303112,6.292464983,-0.595724294
GOM,4/5/1983,ROMS,5.689886415,1.169722976,6.292596935,-0.60271052
GOM,4/6/1983,ROMS,5.683751666,1.162548765,6.292728886,-0.60897722
GOM,4/7/1983,ROMS,5.678237203,1.154537999,6.292860838,-0.614623635
GOM,4/8/1983,ROMS,5.673373395,1.148655418,6.29299279,-0.619619395
GOM,4/9/1983,ROMS,5.669428617,1.142218973,6.293124742,-0.623696125
GOM,4/10/1983,ROMS,5.663543423,1.138852872,6.293256693,-0.62971327
GOM,4/11/1983,ROMS,5.656160647,1.13940965,6.293388645,-0.637227998
GOM,4/12/1983,ROMS,5.652130483,1.141107514,6.293520597,-0.641390114
GOM,4/13/1983,ROMS,5.650489606,1.137880328,6.293652548,-0.643162942
GOM,4/14/1983,ROMS,5.649734106,1.135723517,6.2937845,-0.644050394
GOM,4/15/1983,ROMS,5.64846761,1.134399808,6.293916452,-0.645448842
GOM,4/16/1983,ROMS,5.647074296,1.133513004,6.294048404,-0.646974108
GOM,4/17/1983,ROMS,5.643954647,1.131719386,6.294180355,-0.650225708
GOM,4/18/1983,ROMS,5.641622219,1.129838934,6.294312307,-0.652690088
GOM,4/19/1983,ROMS,5.640415274,1.127699212,6.294444259,-0.654028985
GOM,4/20/1983,ROMS,5.638561272,1.122032152,6.294576211,-0.656014939
GOM,4/21/1983,ROMS,5.638325998,1.116889916,6.294708162,-0.656382164
GOM,4/22/1983,ROMS,5.639339772,1.11398414,6.294840114,-0.655500342
GOM,4/23/1983,ROMS,5.641054558,1.109910273,6.294972066,-0.653917508
GOM,4/24/1983,ROMS,5.644542982,1.104786794,6.295104018,-0.650561036
GOM,4/25/1983,ROMS,5.651351413,1.095894282,6.295235969,-0.643884556
GOM,4/26/1983,ROMS,5.661729736,1.084165126,6.295367921,-0.633638185
GOM,4/27/1983,ROMS,5.672260729,1.071587266,6.295499873,-0.623239144
GOM,4/28/1983,ROMS,5.68064097,1.061066925,6.295631825,-0.614990855
GOM,4/29/1983,ROMS,5.688123231,1.051634725,6.295763776,-0.607640545
GOM,4/30/1983,ROMS,5.693608036,1.044294042,6.295895728,-0.602287692
GOM,5/1/1983,ROMS,5.697595897,1.037932627,6.29602768,-0.598431783
GOM,5/2/1983,ROMS,5.699663906,1.034635712,6.296159632,-0.596495726
GOM,5/3/1983,ROMS,5.70183598,1.030549979,6.296291583,-0.594455603
GOM,5/4/1983,ROMS,5.704499473,1.027338027,6.296423535,-0.591924062
GOM,5/5/1983,ROMS,5.706979441,1.024820018,6.296555487,-0.589576046
GOM,5/6/1983,ROMS,5.708215445,1.020717161,6.296687438,-0.588471993
GOM,5/7/1983,ROMS,5.710480782,1.013463542,6.29681939,-0.586338608
GOM,5/8/1983,ROMS,5.713588014,1.00548814,6.296951342,-0.583363328
GOM,5/9/1983,ROMS,5.716357935,1.000384086,6.297083294,-0.580725359
GOM,5/10/1983,ROMS,5.720808691,0.995053478,6.297215245,-0.576406554
GOM,5/11/1983,ROMS,5.724526484,0.988600654,6.297347197,-0.572820713
GOM,5/12/1983,ROMS,5.729366718,0.978518399,6.297479149,-0.568112431
GOM,5/13/1983,ROMS,5.73687788,0.96138605,6.297611101,-0.560733221
GOM,5/14/1983,ROMS,5.746285192,0.939128556,6.297743052,-0.55145786
GOM,5/15/1983,ROMS,5.753267142,0.921182242,6.297875004,-0.544607862
GOM,5/16/1983,ROMS,5.752961248,0.914151875,6.298006956,-0.545045708
GOM,5/17/1983,ROMS,5.753056567,0.90491441,6.298138908,-0.545082341
GOM,5/18/1983,ROMS,5.758889944,0.885634179,6.298270859,-0.539380915
GOM,5/19/1983,ROMS,5.758990888,0.875378239,6.298402811,-0.539411923
GOM,5/20/1983,ROMS,5.752469335,0.873695226,6.298534763,-0.546065428
GOM,5/21/1983,ROMS,5.738060458,0.8827002,6.298666715,-0.560606257
GOM,5/22/1983,ROMS,5.727993766,0.887623403,6.298798666,-0.5708049
GOM,5/23/1983,ROMS,5.724776744,0.883125216,6.298930618,-0.574153874
GOM,5/24/1983,ROMS,5.724624274,0.874697458,6.29906257,-0.574438296
GOM,5/25/1983,ROMS,5.727519829,0.860946801,6.299194522,-0.571674693
GOM,5/26/1983,ROMS,5.730277479,0.847468939,6.299326473,-0.569048994
GOM,5/27/1983,ROMS,5.728364043,0.840189491,6.299458425,-0.571094382
GOM,5/28/1983,ROMS,5.726212032,0.833277211,6.299590377,-0.573378345
GOM,5/29/1983,ROMS,5.724766327,0.826230973,6.299722329,-0.574956002
GOM,5/30/1983,ROMS,5.718053205,0.826120275,6.29985428,-0.581801075
GOM,5/31/1983,ROMS,5.707209427,0.830487207,6.299986232,-0.592776805
GOM,6/1/1983,ROMS,5.698254901,0.833593321,6.300118184,-0.601863283
GOM,6/2/1983,ROMS,5.691977333,0.834694663,6.300250135,-0.608272802
GOM,6/3/1983,ROMS,5.687370411,0.835873193,6.300382087,-0.613011676
GOM,6/4/1983,ROMS,5.680714392,0.839326466,6.300514039,-0.619799647
GOM,6/5/1983,ROMS,5.67071895,0.846143954,6.300645991,-0.629927041
GOM,6/6/1983,ROMS,5.66526903,0.85003051,6.300777942,-0.635508912
GOM,6/7/1983,ROMS,5.659199609,0.854919865,6.300909894,-0.641710285
GOM,6/8/1983,ROMS,5.652162312,0.861927143,6.301041846,-0.648879534
GOM,6/9/1983,ROMS,5.649973157,0.864302464,6.301173798,-0.651200641
GOM,6/10/1983,ROMS,5.651172998,0.863533474,6.301305749,-0.650132751
GOM,6/11/1983,ROMS,5.653065572,0.860741051,6.301437701,-0.648372129
GOM,6/12/1983,ROMS,5.654100597,0.859170353,6.301569653,-0.647469056
GOM,6/13/1983,ROMS,5.656161727,0.858069528,6.301701605,-0.645539878
GOM,6/14/1983,ROMS,5.660094044,0.856940395,6.301833556,-0.641739512
GOM,6/15/1983,ROMS,5.663485827,0.856536243,6.301965508,-0.638479681
GOM,6/16/1983,ROMS,5.667190499,0.857109472,6.30209746,-0.634906961
GOM,6/17/1983,ROMS,5.672772044,0.857132041,6.302229412,-0.629457368
GOM,6/18/1983,ROMS,5.678139242,0.857962646,6.302361363,-0.624222121
GOM,6/19/1983,ROMS,5.682132224,0.861012982,6.302493315,-0.620361091
GOM,6/20/1983,ROMS,5.687019543,0.865198259,6.302625267,-0.615605724
GOM,6/21/1983,ROMS,5.695123401,0.868597758,6.302757219,-0.607633818
GOM,6/22/1983,ROMS,5.704864251,0.871219122,6.30288917,-0.598024919
GOM,6/23/1983,ROMS,5.713924953,0.874496391,6.303021122,-0.589096169
GOM,6/24/1983,ROMS,5.721465577,0.879323887,6.303153074,-0.581687497
GOM,6/25/1983,ROMS,5.730409957,0.884579794,6.303285026,-0.572875069
GOM,6/26/1983,ROMS,5.743798394,0.887305163,6.303416977,-0.559618583
GOM,6/27/1983,ROMS,5.756933183,0.889552228,6.303548929,-0.546615746
GOM,6/28/1983,ROMS,5.764680407,0.893989472,6.303680881,-0.539000474
GOM,6/29/1983,ROMS,5.778347313,0.897208749,6.303812832,-0.525465519
GOM,6/30/1983,ROMS,5.793596106,0.898709483,6.303944784,-0.510348678
GOM,7/1/1983,ROMS,5.8035855,0.901234159,6.304076736,-0.500491236
GOM,7/2/1983,ROMS,5.804221942,0.906675998,6.304208688,-0.499986746
GOM,7/3/1983,ROMS,5.803680153,0.916125793,6.304340639,-0.500660486
GOM,7/4/1983,ROMS,5.812226402,0.921544673,6.304472591,-0.492246189
GOM,7/5/1983,ROMS,5.823357043,0.923229754,6.304604543,-0.4812475
GOM,7/6/1983,ROMS,5.832495447,0.925705843,6.304736495,-0.472241048
GOM,7/7/1983,ROMS,5.846263709,0.926237508,6.304868446,-0.458604737
GOM,7/8/1983,ROMS,5.867130579,0.922949128,6.305000398,-0.437869819
GOM,7/9/1983,ROMS,5.882716754,0.920470533,6.30513235,-0.422415596
GOM,7/10/1983,ROMS,5.895997805,0.919865426,6.305264302,-0.409266497
GOM,7/11/1983,ROMS,5.915597943,0.917391071,6.305396253,-0.38979831
GOM,7/12/1983,ROMS,5.930752067,0.915015428,6.305528205,-0.374776138
GOM,7/13/1983,ROMS,5.943637978,0.912527367,6.305660157,-0.362022179
GOM,7/14/1983,ROMS,5.956965531,0.910031733,6.305792109,-0.348826578
GOM,7/15/1983,ROMS,5.973472721,0.907697978,6.30592406,-0.332451339
GOM,7/16/1983,ROMS,5.984687362,0.904335609,6.306056012,-0.32136865
GOM,7/17/1983,ROMS,5.996054159,0.902083019,6.306187964,-0.310133805
GOM,7/18/1983,ROMS,6.007100035,0.900531366,6.306319916,-0.299219881
GOM,7/19/1983,ROMS,6.013705008,0.898730806,6.306451867,-0.292746859
GOM,7/20/1983,ROMS,6.019897109,0.897609252,6.306583819,-0.28668671
GOM,7/21/1983,ROMS,6.024988782,0.895510447,6.306715771,-0.281726989
GOM,7/22/1983,ROMS,6.03068315,0.893564177,6.306847723,-0.276164573
GOM,7/23/1983,ROMS,6.051185972,0.895912105,6.306979674,-0.255793702
GOM,7/24/1983,ROMS,6.072092407,0.897120615,6.307111626,-0.235019219
GOM,7/25/1983,ROMS,6.075571024,0.889803352,6.307243578,-0.231672554
GOM,7/26/1983,ROMS,6.083147239,0.883936059,6.307375529,-0.22422829
GOM,7/27/1983,ROMS,6.092549688,0.879384397,6.307507481,-0.214957793
GOM,7/28/1983,ROMS,6.099935824,0.873368456,6.307639433,-0.207703609
GOM,7/29/1983,ROMS,6.100635129,0.864562798,6.307771385,-0.207136256
GOM,7/30/1983,ROMS,6.094956342,0.856234373,6.307903336,-0.212946994
GOM,7/31/1983,ROMS,6.090431833,0.852833102,6.308035288,-0.217603455
GOM,8/1/1983,ROMS,6.09570772,0.850544251,6.30816724,-0.21245952
GOM,8/2/1983,ROMS,6.099181246,0.848300455,6.308299192,-0.209117946
GOM,8/3/1983,ROMS,6.1022164,0.845782095,6.308431143,-0.206214743
GOM,8/4/1983,ROMS,6.109467609,0.843136976,6.308563095,-0.199095486
GOM,8/5/1983,ROMS,6.116843054,0.840831506,6.308695047,-0.191851993
GOM,8/6/1983,ROMS,6.127743234,0.838629097,6.308826999,-0.181083765
GOM,8/7/1983,ROMS,6.1402293,0.835536273,6.30895895,-0.16872965
GOM,8/8/1983,ROMS,6.155452221,0.831247145,6.309090902,-0.153638681
GOM,8/9/1983,ROMS,6.166408883,0.826500717,6.309222854,-0.142813971
GOM,8/10/1983,ROMS,6.17688678,0.820792682,6.309354806,-0.132468026
GOM,8/11/1983,ROMS,6.195267295,0.81723688,6.309486757,-0.114219462
GOM,8/12/1983,ROMS,6.208311167,0.814834035,6.309618709,-0.101307542
GOM,8/13/1983,ROMS,6.234065594,0.821545104,6.309750661,-0.075685067
GOM,8/14/1983,ROMS,6.27634293,0.850453513,6.309882613,-0.033539683
GOM,8/15/1983,ROMS,6.291800788,0.86265162,6.310014564,-0.018213776
GOM,8/16/1983,ROMS,6.299469542,0.868225563,6.310146516,-0.010676974
GOM,8/17/1983,ROMS,6.301716041,0.867062384,6.310278468,-0.008562427
GOM,8/18/1983,ROMS,6.296293039,0.853255913,6.31041042,-0.014117381
GOM,8/19/1983,ROMS,6.289801221,0.838407543,6.310542371,-0.02074115
GOM,8/20/1983,ROMS,6.290413449,0.832950124,6.310674323,-0.020260874
GOM,8/21/1983,ROMS,6.292562655,0.827916634,6.310806275,-0.01824362
GOM,8/22/1983,ROMS,6.298751206,0.829927249,6.310938226,-0.01218702
GOM,8/23/1983,ROMS,6.300762057,0.829499269,6.311070178,-0.010308121
GOM,8/24/1983,ROMS,6.308764429,0.831571239,6.31120213,-0.002437701
GOM,8/25/1983,ROMS,6.321589206,0.83789275,6.311334082,0.010255124
GOM,8/26/1983,ROMS,6.33289439,0.840318649,6.311466033,0.021428357
GOM,8/27/1983,ROMS,6.337694112,0.833936309,6.311597985,0.026096127
GOM,8/28/1983,ROMS,6.342875824,0.829218758,6.311729937,0.031145887
GOM,8/29/1983,ROMS,6.354321234,0.831734775,6.311861889,0.042459345
GOM,8/30/1983,ROMS,6.368997431,0.837979759,6.31199384,0.057003591
GOM,8/31/1983,ROMS,6.384191021,0.846845841,6.312125792,0.072065229
GOM,9/1/1983,ROMS,6.393444663,0.850377697,6.312257744,0.081186919
GOM,9/2/1983,ROMS,6.40446491,0.853954447,6.312389696,0.092075214
GOM,9/3/1983,ROMS,6.411329287,0.852221062,6.312521647,0.09880764
GOM,9/4/1983,ROMS,6.415169058,0.847104273,6.312653599,0.102515459
GOM,9/5/1983,ROMS,6.42441952,0.847793788,6.312785551,0.111633969
GOM,9/6/1983,ROMS,6.438261368,0.851354677,6.312917503,0.125343865
GOM,9/7/1983,ROMS,6.453855571,0.854952394,6.313049454,0.140806117
GOM,9/8/1983,ROMS,6.469232702,0.855456114,6.313181406,0.156051296
GOM,9/9/1983,ROMS,6.483367593,0.856092689,6.313313358,0.170054235
GOM,9/10/1983,ROMS,6.492399125,0.855935931,6.31344531,0.178953815
GOM,9/11/1983,ROMS,6.499127255,0.85357839,6.313577261,0.185549994
GOM,9/12/1983,ROMS,6.50893529,0.854939198,6.313709213,0.195226077
GOM,9/13/1983,ROMS,6.519320503,0.857965901,6.313841165,0.205479338
GOM,9/14/1983,ROMS,6.533453645,0.867670925,6.313973117,0.219480528
GOM,9/15/1983,ROMS,6.551646598,0.886585015,6.314105068,0.23754153
GOM,9/16/1983,ROMS,6.56544685,0.901206978,6.31423702,0.25120983
GOM,9/17/1983,ROMS,6.575382874,0.907685174,6.314368972,0.261013902
GOM,9/18/1983,ROMS,6.586935745,0.911019926,6.314500923,0.272434822
GOM,9/19/1983,ROMS,6.603936834,0.914194769,6.314632875,0.289303959
GOM,9/20/1983,ROMS,6.616887721,0.910746447,6.314764827,0.302122894
GOM,9/21/1983,ROMS,6.629866446,0.908274582,6.314896779,0.314969667
GOM,9/22/1983,ROMS,6.635375026,0.895817458,6.31502873,0.320346296
GOM,9/23/1983,ROMS,6.640505531,0.880663813,6.315160682,0.325344849
GOM,9/24/1983,ROMS,6.656210545,0.876391875,6.315292634,0.340917911
GOM,9/25/1983,ROMS,6.674704666,0.879879018,6.315424586,0.35928008
GOM,9/26/1983,ROMS,6.692458754,0.887192224,6.315556537,0.376902217
GOM,9/27/1983,ROMS,6.702531251,0.886670006,6.315688489,0.386842762
GOM,9/28/1983,ROMS,6.709375215,0.882186713,6.315820441,0.393554774
GOM,9/29/1983,ROMS,6.726310261,0.89746711,6.315952393,0.410357868
GOM,9/30/1983,ROMS,6.741041591,0.915745175,6.316084344,0.424957247
GOM,10/1/1983,ROMS,6.751514443,0.923457068,6.316216296,0.435298147
GOM,10/2/1983,ROMS,6.762813561,0.929260931,6.316348248,0.446465313
GOM,10/3/1983,ROMS,6.775243773,0.934597399,6.3164802,0.458763573
GOM,10/4/1983,ROMS,6.788331491,0.939108268,6.316612151,0.47171934
GOM,10/5/1983,ROMS,6.798551191,0.935555396,6.316744103,0.481807088
GOM,10/6/1983,ROMS,6.812033176,0.93674633,6.316876055,0.495157121
GOM,10/7/1983,ROMS,6.821649355,0.926674084,6.317008007,0.504641348
GOM,10/8/1983,ROMS,6.830507119,0.921059457,6.317139958,0.513367161
GOM,10/9/1983,ROMS,6.836852504,0.920744691,6.31727191,0.519580594
GOM,10/10/1983,ROMS,6.847247467,0.92766406,6.317403862,0.529843605
GOM,10/11/1983,ROMS,6.866850963,0.95727334,6.317535814,0.549315149
GOM,10/12/1983,ROMS,6.87664079,0.977777398,6.317667765,0.558973025
GOM,10/13/1983,ROMS,6.882716164,0.991759006,6.317799717,0.564916447
GOM,10/14/1983,ROMS,6.885624163,0.997205397,6.317931669,0.567692494
GOM,10/15/1983,ROMS,6.883128195,0.985855684,6.31806362,0.565064575
GOM,10/16/1983,ROMS,6.881458452,0.970680004,6.318195572,0.56326288
GOM,10/17/1983,ROMS,6.886373886,0.976062447,6.318327524,0.568046362
GOM,10/18/1983,ROMS,6.887844455,0.978083904,6.318459476,0.569384979
GOM,10/19/1983,ROMS,6.888358738,0.972532774,6.318591427,0.569767311
GOM,10/20/1983,ROMS,6.897487652,0.980506236,6.318723379,0.578764273
GOM,10/21/1983,ROMS,6.911443697,1.002017547,6.318855331,0.592588366
GOM,10/22/1983,ROMS,6.924248132,1.023165805,6.318987283,0.605260849
GOM,10/23/1983,ROMS,6.933335755,1.040512123,6.319119234,0.614216521
GOM,10/24/1983,ROMS,6.938169512,1.048127989,6.319251186,0.618918326
GOM,10/25/1983,ROMS,6.951152443,1.061737953,6.319383138,0.631769305
GOM,10/26/1983,ROMS,6.973835557,1.092379493,6.31951509,0.654320467
GOM,10/27/1983,ROMS,6.975011242,1.097730266,6.319647041,0.655364201
GOM,10/28/1983,ROMS,6.971860829,1.09044187,6.319778993,0.652081836
GOM,10/29/1983,ROMS,6.964644534,1.073524916,6.319910945,0.644733589
GOM,10/30/1983,ROMS,6.958878752,1.049142508,6.320042897,0.638835855
GOM,10/31/1983,ROMS,6.957339221,1.039980017,6.320174848,0.637164373
GOM,11/1/1983,ROMS,6.955563736,1.0330665,6.3203068,0.635256936
