season,year,subarea,source,bt_temp,ref_bt,anomaly
3,2012,GB,GLORYS,12.70832611,11.28611562,1.422210488
1,2012,GB,GLORYS,7.950289604,6.690226629,1.260062976
4,2012,GOM,GLORYS,8.9086353,7.948001863,0.960633438
2,2012,GOM,GLORYS,7.699168687,6.473068974,1.226099713
3,2012,GOM,GLORYS,8.223320738,7.145719277,1.077601461
1,2012,GOM,GLORYS,8.208342739,7.319955305,0.888387435
4,2012,MAB,GLORYS,13.57334795,13.5363828,0.036965154
2,2012,MAB,GLORYS,11.78343074,9.169868767,2.613561975
3,2012,MAB,GLORYS,14.43643403,12.77669184,1.659742192
1,2012,MAB,GLORYS,10.37899269,8.278884645,2.100108042
4,2012,SS,GLORYS,10.16854145,8.938373618,1.230167836
2,2012,SS,GLORYS,8.042427826,6.75600948,1.286418347
3,2012,SS,GLORYS,9.685117122,8.355489749,1.329627374
1,2012,SS,GLORYS,7.748000467,7.096705525,0.651294942
4,2013,GB,GLORYS,12.41765753,11.60915466,0.808502874
2,2013,GB,GLORYS,8.43540467,7.538449219,0.896955451
3,2013,GB,GLORYS,12.07179954,11.28611562,0.785683917
1,2013,GB,GLORYS,7.471528848,6.690226629,0.78130222
4,2013,GOM,GLORYS,9.439652931,7.948001863,1.491651068
2,2013,GOM,GLORYS,6.746747806,6.473068974,0.273678831
3,2013,GOM,GLORYS,8.073763654,7.145719277,0.928044377
1,2013,GOM,GLORYS,8.048374935,7.319955305,0.728419631
4,2013,MAB,GLORYS,14.01204234,13.5363828,0.475659548
2,2013,MAB,GLORYS,9.730453168,9.169868767,0.560584401
3,2013,MAB,GLORYS,13.49965522,12.77669184,0.722963381
1,2013,MAB,GLORYS,8.431280369,8.278884645,0.152395724
4,2013,SS,GLORYS,9.31446968,8.938373618,0.376096062
2,2013,SS,GLORYS,7.391047415,6.75600948,0.635037935
3,2013,SS,GLORYS,8.933202807,8.355489749,0.577713059
1,2013,SS,GLORYS,7.715593847,7.096705525,0.618888322
4,2014,GB,GLORYS,13.36165805,11.60915466,1.752503387
2,2014,GB,GLORYS,7.865569632,7.538449219,0.327120413
3,2014,GB,GLORYS,12.63725784,11.28611562,1.351142215
1,2014,GB,GLORYS,6.580004012,6.690226629,-0.110222617
4,2014,GOM,GLORYS,8.498628285,7.948001863,0.550626422
2,2014,GOM,GLORYS,6.604094973,6.473068974,0.131025998
3,2014,GOM,GLORYS,7.109842018,7.145719277,-0.035877259
1,2014,GOM,GLORYS,8.048134502,7.319955305,0.728179198
4,2014,MAB,GLORYS,14.7438349,13.5363828,1.207452108
2,2014,MAB,GLORYS,9.144011207,9.169868767,-0.02585756
3,2014,MAB,GLORYS,14.67226216,12.77669184,1.895570323
1,2014,MAB,GLORYS,8.190873425,8.278884645,-0.08801122
4,2014,SS,GLORYS,9.584182845,8.938373618,0.645809228
2,2014,SS,GLORYS,6.866632288,6.75600948,0.110622808
3,2014,SS,GLORYS,8.33632485,8.355489749,-0.019164898
1,2014,SS,GLORYS,7.832968655,7.096705525,0.73626313
4,2015,GB,GLORYS,13.45981411,11.60915466,1.850659449
2,2015,GB,GLORYS,7.924929351,7.538449219,0.386480132
3,2015,GB,GLORYS,12.0993643,11.28611562,0.813248673
1,2015,GB,GLORYS,7.647568109,6.690226629,0.957341481
4,2015,GOM,GLORYS,8.282322526,7.948001863,0.334320664
2,2015,GOM,GLORYS,6.789052189,6.473068974,0.315983215
3,2015,GOM,GLORYS,7.75037233,7.145719277,0.604653053
1,2015,GOM,GLORYS,8.027646469,7.319955305,0.707691164
4,2015,MAB,GLORYS,15.59909504,13.5363828,2.062712246
2,2015,MAB,GLORYS,9.908284633,9.169868767,0.738415866
3,2015,MAB,GLORYS,14.86077618,12.77669184,2.08408434
1,2015,MAB,GLORYS,8.152070027,8.278884645,-0.126814618
4,2015,SS,GLORYS,9.426346017,8.938373618,0.487972399
2,2015,SS,GLORYS,7.014314047,6.75600948,0.258304567
3,2015,SS,GLORYS,8.706042379,8.355489749,0.350552631
1,2015,SS,GLORYS,8.247386523,7.096705525,1.150680998
4,2016,GB,GLORYS,13.26340921,11.60915466,1.654254546
2,2016,GB,GLORYS,8.930666777,7.538449219,1.392217558
3,2016,GB,GLORYS,12.40321154,11.28611562,1.117095918
1,2016,GB,GLORYS,7.85405773,6.690226629,1.163831101
4,2016,GOM,GLORYS,9.35017567,7.948001863,1.402173808
2,2016,GOM,GLORYS,7.632505196,6.473068974,1.159436222
3,2016,GOM,GLORYS,8.518332881,7.145719277,1.372613604
1,2016,GOM,GLORYS,7.832381666,7.319955305,0.512426361
4,2016,MAB,GLORYS,14.24212035,13.5363828,0.705737549
2,2016,MAB,GLORYS,10.32046192,9.169868767,1.150593155
3,2016,MAB,GLORYS,14.43716454,12.77669184,1.660472697
1,2016,MAB,GLORYS,9.613923507,8.278884645,1.335038862
4,2016,SS,GLORYS,10.21439256,8.938373618,1.276018938
2,2016,SS,GLORYS,7.789308645,6.75600948,1.033299165
3,2016,SS,GLORYS,9.273174536,8.355489749,0.917684788
1,2016,SS,GLORYS,7.659318706,7.096705525,0.562613181
4,2017,GB,GLORYS,12.95749918,11.60915466,1.348344525
2,2017,GB,GLORYS,7.489360371,7.538449219,-0.049088848
3,2017,GB,GLORYS,12.16318686,11.28611562,0.87707124
1,2017,GB,GLORYS,7.574827077,6.690226629,0.884600448
4,2017,GOM,GLORYS,8.822537161,7.948001863,0.874535298
2,2017,GOM,GLORYS,6.815240305,6.473068974,0.342171331
3,2017,GOM,GLORYS,7.906275771,7.145719277,0.760556494
1,2017,GOM,GLORYS,8.133996503,7.319955305,0.814041199
4,2017,MAB,GLORYS,14.65225883,13.5363828,1.115876036
2,2017,MAB,GLORYS,8.953713577,9.169868767,-0.21615519
3,2017,MAB,GLORYS,12.65795457,12.77669184,-0.118737272
1,2017,MAB,GLORYS,8.774428212,8.278884645,0.495543567
4,2017,SS,GLORYS,9.850687722,8.938373618,0.912314105
2,2017,SS,GLORYS,6.879884698,6.75600948,0.123875218
3,2017,SS,GLORYS,8.672243334,8.355489749,0.316753585
1,2017,SS,GLORYS,7.982400675,7.096705525,0.88569515
4,2018,GB,GLORYS,11.89348407,11.60915466,0.284329412
2,2018,GB,GLORYS,8.072511438,7.538449219,0.534062219
3,2018,GB,GLORYS,11.51662552,11.28611562,0.230509898
1,2018,GB,GLORYS,7.092900337,6.690226629,0.402673708
4,2018,GOM,GLORYS,8.550920729,7.948001863,0.602918866
2,2018,GOM,GLORYS,7.416370199,6.473068974,0.943301224
3,2018,GOM,GLORYS,7.824320107,7.145719277,0.678600831
1,2018,GOM,GLORYS,8.451258715,7.319955305,1.13130341
4,2018,MAB,GLORYS,13.36522012,13.5363828,-0.17116268
2,2018,MAB,GLORYS,8.367057995,9.169868767,-0.802810772
3,2018,MAB,GLORYS,12.63800324,12.77669184,-0.138688603
1,2018,MAB,GLORYS,7.849427806,8.278884645,-0.429456839
4,2018,SS,GLORYS,9.640642793,8.938373618,0.702269175
2,2018,SS,GLORYS,7.994937469,6.75600948,1.23892799
3,2018,SS,GLORYS,8.825384934,8.355489749,0.469895185
1,2018,SS,GLORYS,8.380287587,7.096705525,1.283582062
4,2019,GB,GLORYS,11.99037883,11.60915466,0.381224167
2,2019,GB,GLORYS,7.208283154,7.538449219,-0.330166066
3,2019,GB,GLORYS,10.68916352,11.28611562,-0.596952101
1,2019,GB,GLORYS,6.446892817,6.690226629,-0.243333812
4,2019,GOM,GLORYS,9.34878782,7.948001863,1.400785957
2,2019,GOM,GLORYS,7.23121477,6.473068974,0.758145795
3,2019,GOM,GLORYS,8.265288766,7.145719277,1.11956949
1,2019,GOM,GLORYS,7.72276666,7.319955305,0.402811356
4,2019,MAB,GLORYS,15.05269468,13.5363828,1.51631188
2,2019,MAB,GLORYS,8.879500386,9.169868767,-0.290368381
3,2019,MAB,GLORYS,13.7552968,12.77669184,0.978604953
1,2019,MAB,GLORYS,7.839006304,8.278884645,-0.439878341
4,2019,SS,GLORYS,9.848946569,8.938373618,0.910572952
2,2019,SS,GLORYS,7.859180659,6.75600948,1.10317118
3,2019,SS,GLORYS,9.296539535,8.355489749,0.941049787
1,2019,SS,GLORYS,7.361958562,7.096705525,0.265253037
4,2020,GB,GLORYS,12.64125374,11.60915466,1.03209908
2,2020,GB,GLORYS,7.789429218,7.538449219,0.250979999
3,2020,GB,GLORYS,11.82457914,11.28611562,0.538463519
1,2020,GB,GLORYS,7.326745001,6.690226629,0.636518372
1,2020,GB,PSY,10.08724817,6.690226629,3.397021541
4,2020,GOM,GLORYS,9.283999381,7.948001863,1.335997518
2,2020,GOM,GLORYS,8.405613381,6.473068974,1.932544407
3,2020,GOM,GLORYS,9.007936204,7.145719277,1.862216927
1,2020,GOM,GLORYS,8.895821145,7.319955305,1.57586584
1,2020,GOM,PSY,8.849057554,7.319955305,1.529102249
4,2020,MAB,GLORYS,13.96800894,13.5363828,0.431626146
2,2020,MAB,GLORYS,10.21965411,9.169868767,1.049785345
3,2020,MAB,GLORYS,13.97020456,12.77669184,1.193512722
1,2020,MAB,GLORYS,9.343223712,8.278884645,1.064339067
1,2020,MAB,PSY,11.51789488,8.278884645,3.239010238
4,2020,SS,GLORYS,9.780508684,8.938373618,0.842135066
2,2020,SS,GLORYS,7.319084289,6.75600948,0.563074809
3,2020,SS,GLORYS,9.07775301,8.355489749,0.722263262
1,2020,SS,GLORYS,8.069251738,7.096705525,0.972546213
1,2020,SS,PSY,9.491112735,7.096705525,2.39440721
4,2021,GB,GLORYS,13.05192958,11.60915466,1.442774923
4,2021,GB,PSY,12.00744068,11.60915466,0.398286021
2,2021,GB,GLORYS,9.210855593,7.538449219,1.672406374
2,2021,GB,PSY,9.123914447,7.538449219,1.585465228
3,2021,GB,GLORYS,12.34161066,11.28611562,1.055495038
3,2021,GB,PSY,11.50685462,11.28611562,0.220739002
1,2021,GB,GLORYS,8.307274177,6.690226629,1.617047548
1,2021,GB,PSY,8.098725867,6.690226629,1.408499238
4,2021,GOM,GLORYS,9.364807948,7.948001863,1.416806085
4,2021,GOM,PSY,9.418269195,7.948001863,1.470267332
2,2021,GOM,GLORYS,9.469592415,6.473068974,2.99652344
2,2021,GOM,PSY,8.606374988,6.473068974,2.133306013
3,2021,GOM,GLORYS,9.064432454,7.145719277,1.918713177
3,2021,GOM,PSY,8.911973092,7.145719277,1.766253815
1,2021,GOM,GLORYS,9.240455885,7.319955305,1.92050058
1,2021,GOM,PSY,8.534453808,7.319955305,1.214498503
4,2021,MAB,GLORYS,14.60324284,13.5363828,1.066860042
4,2021,MAB,PSY,14.81178748,13.5363828,1.275404679
2,2021,MAB,GLORYS,11.02564778,9.169868767,1.855779015
2,2021,MAB,PSY,11.22371841,9.169868767,2.05384964
3,2021,MAB,GLORYS,13.41890089,12.77669184,0.642209053
3,2021,MAB,PSY,13.5306674,12.77669184,0.753975556
1,2021,MAB,GLORYS,9.262097886,8.278884645,0.983213241
1,2021,MAB,PSY,9.192442312,8.278884645,0.913557667
4,2021,SS,GLORYS,10.19368794,8.938373618,1.255314319
4,2021,SS,PSY,9.654277256,8.938373618,0.715903639
2,2021,SS,GLORYS,9.118133751,6.75600948,2.362124271
2,2021,SS,PSY,9.053001741,6.75600948,2.296992261
3,2021,SS,GLORYS,9.632614122,8.355489749,1.277124373
3,2021,SS,PSY,9.104207832,8.355489749,0.748718084
1,2021,SS,GLORYS,9.188822802,7.096705525,2.092117277
1,2021,SS,PSY,8.801875797,7.096705525,1.705170272
4,2022,GB,GLORYS,12.78072697,11.60915466,1.17157231
4,2022,GB,PSY,11.81808546,11.60915466,0.208930796
2,2022,GB,GLORYS,9.362963816,7.538449219,1.824514597
2,2022,GB,PSY,9.281790753,7.538449219,1.743341534
3,2022,GB,GLORYS,11.81508507,11.28611562,0.528969447
3,2022,GB,PSY,11.1868071,11.28611562,-0.099308519
1,2022,GB,GLORYS,8.422474846,6.690226629,1.732248217
1,2022,GB,PSY,8.26963104,6.690226629,1.579404412
4,2022,GOM,GLORYS,9.103995026,7.948001863,1.155993163
4,2022,GOM,PSY,8.861418516,7.948001863,0.913416653
2,2022,GOM,GLORYS,8.195456126,6.473068974,1.722387151
2,2022,GOM,PSY,7.590268404,6.473068974,1.11719943
3,2022,GOM,GLORYS,8.665466942,7.145719277,1.519747666
3,2022,GOM,PSY,7.613964456,7.145719277,0.46824518
1,2022,GOM,GLORYS,8.962291062,7.319955305,1.642335758
1,2022,GOM,PSY,8.350747514,7.319955305,1.030792209
4,2022,MAB,GLORYS,14.25870596,13.5363828,0.72232316
4,2022,MAB,PSY,14.28504273,13.5363828,0.748659931
2,2022,MAB,GLORYS,11.00442046,9.169868767,1.834551689
2,2022,MAB,PSY,10.98252406,9.169868767,1.812655295
3,2022,MAB,GLORYS,13.74385856,12.77669184,0.96716672
3,2022,MAB,PSY,13.73829703,12.77669184,0.96160519
1,2022,MAB,GLORYS,9.765300156,8.278884645,1.486415511
1,2022,MAB,PSY,9.227918018,8.278884645,0.949033373
4,2022,SS,GLORYS,9.971891545,8.938373618,1.033517927
4,2022,SS,PSY,10.25610767,8.938373618,1.317734057
2,2022,SS,GLORYS,8.311921838,6.75600948,1.555912358
2,2022,SS,PSY,8.38586848,6.75600948,1.629859
3,2022,SS,GLORYS,9.123735198,8.355489749,0.768245449
3,2022,SS,PSY,9.19715138,8.355489749,0.841661631
1,2022,SS,GLORYS,8.588443954,7.096705525,1.491738429
1,2022,SS,PSY,7.807067627,7.096705525,0.710362102
4,2023,GB,PSY,9.734249172,11.60915466,-1.874905487
2,2023,GB,GLORYS,8.29555245,7.538449219,0.757103231
2,2023,GB,PSY,8.526445972,7.538449219,0.987996753
3,2023,GB,GLORYS,10.55184974,11.28611562,-0.734265882
3,2023,GB,PSY,10.00073956,11.28611562,-1.285376059
1,2023,GB,GLORYS,8.111127909,6.690226629,1.42090128
1,2023,GB,PSY,8.398225197,6.690226629,1.707998568
4,2023,GOM,PSY,8.357490273,7.948001863,0.40948841
2,2023,GOM,GLORYS,9.115971964,6.473068974,2.64290299
2,2023,GOM,PSY,7.906220983,6.473068974,1.433152009
3,2023,GOM,GLORYS,9.221307049,7.145719277,2.075587773
3,2023,GOM,PSY,8.268068335,7.145719277,1.122349059
1,2023,GOM,GLORYS,8.902122654,7.319955305,1.582167349
1,2023,GOM,PSY,8.258262477,7.319955305,0.938307173
4,2023,MAB,PSY,13.20898057,13.5363828,-0.327402224
2,2023,MAB,GLORYS,10.19676558,9.169868767,1.026896809
2,2023,MAB,PSY,10.22572716,9.169868767,1.055858392
3,2023,MAB,GLORYS,12.57583972,12.77669184,-0.200852123
3,2023,MAB,PSY,13.54304485,12.77669184,0.766353005
1,2023,MAB,GLORYS,9.868508636,8.278884645,1.589623991
1,2023,MAB,PSY,9.668541482,8.278884645,1.389656837
4,2023,SS,PSY,8.203686812,8.938373618,-0.734686805
2,2023,SS,GLORYS,8.650981093,6.75600948,1.894971613
2,2023,SS,PSY,7.802739441,6.75600948,1.046729962
3,2023,SS,GLORYS,8.911003159,8.355489749,0.555513411
3,2023,SS,PSY,8.609355751,8.355489749,0.253866002
1,2023,SS,GLORYS,8.948048615,7.096705525,1.85134309
1,2023,SS,PSY,7.552466131,7.096705525,0.455760606
