SAMPLE_DATE,LOCATION,LOCATION_ID,Species,UID,LATITUDE_DECIMAL,LONGITUDE_DECIMAL,CALCULATED_SCORE,Month,Year,Over_44_threshold
8/29/2016,Stonington,PSP19.15,Mytilus,082916PSP19.15Myt,44.15419,-68.65947,0,Aug,2016,No
8/29/2016,Ogunquit River,PSP10.11,Mytilus,082916PSP10.11Myt,43.2503,-70.5954,0,Aug,2016,No
8/29/2016,Spurwink River,PSP10.33,Mytilus,082916PSP10.33Myt,43.56632,-70.27305,0,Aug,2016,No
8/29/2016,Lumbos Hole,PSP12.13,Mytilus,083016PSP12.13Myt,43.79553,-69.94557,0,Aug,2016,No
8/30/2016,Ripley Pt.,PSP24.08,Mytilus,083016PSP24.08Myt,44.52198,-67.79233,0,Aug,2016,No
8/30/2016,Cutler Hbr.,PSP26.07,Mytilus,083016PSP26.07Myt,44.65701,-67.20525,0,Aug,2016,No
8/30/2016,Kelley Pt.,PSP25.06,Mytilus,083016PSP25.06Myt,44.53205,-67.5655,0,Aug,2016,No
8/30/2016,Lubec Channel,PSP26.15,Mytilus,083016PSP26.15Myt,44.85891,-66.98028,0,Aug,2016,No
8/30/2016,Gleason Cove,PSP27.46,Mytilus,083016PSP27.46Myt,44.97084,-67.05254,0.285934913,Aug,2016,No
8/30/2016,Gove Pt.,PSP27.05,Mytilus,090516PSP27.05Myt,44.90545,-67.05621,0,Aug,2016,No
9/5/2016,Port Clyde,PSP16.41,Mytilus,090516PSP16.41Myt,43.92526,-69.259,0,Sep,2016,No
9/5/2016,Spurwink River,PSP10.33,Mytilus,090516PSP10.33Myt,43.56632,-70.27305,0,Sep,2016,No
9/5/2016,Bass Hbr.,PSP21.09,Mytilus,090516PSP21.09Myt,44.23824,-68.34792,0,Sep,2016,No
9/5/2016,Christmas Cove Town Landing,PSP15.25,Mytilus,090516PSP15.25Myt,43.84476,-69.55365,0,Sep,2016,No
9/5/2016,Gove Pt.,PSP27.05,Mytilus,090516PSP27.05Myt,44.90545,-67.05621,0.196299137,Sep,2016,No
9/5/2016,Gleason Cove,PSP27.46,Mytilus,090516PSP27.46Myt,44.97084,-67.05254,6.860702034,Sep,2016,No
9/5/2016,Lubec Channel,PSP26.15,Mytilus,090516PSP26.15Myt,44.85891,-66.98028,0.105699535,Sep,2016,No
9/5/2016,Stonington,PSP19.15,Mytilus,090516PSP19.15Myt,44.15419,-68.65947,0,Sep,2016,No
9/5/2016,Ogunquit River,PSP10.11,Mytilus,090616PSP10.11Myt,43.2503,-70.5954,0.163120938,Sep,2016,No
9/6/2016,Head Beach,PSP12.34,Mytilus,090616PSP12.34Myt,43.71711,-69.84999,0.19277929,Sep,2016,No
9/6/2016,Lumbos Hole,PSP12.13,Mytilus,090616PSP12.13Myt,43.79553,-69.94557,0,Sep,2016,No
9/6/2016,Corea Hbr.,PSP23.07,Mytilus,090616PSP23.07Myt,44.39319,-67.97628,0,Sep,2016,No
9/6/2016,Cutler Hbr.,PSP26.07,Mytilus,090616PSP26.07Myt,44.65701,-67.20525,0.281754348,Sep,2016,No
9/6/2016,Kelley Pt.,PSP25.06,Mytilus,090616PSP25.06Myt,44.53205,-67.5655,0,Sep,2016,No
9/6/2016,Potts Pt.,PSP12.03,Mytilus,090616PSP12.03Myt,43.73064,-70.02556,0,Sep,2016,No
9/6/2016,Basin Pt.,PSP12.01,Mytilus,090616PSP12.01Myt,43.73848,-70.04343,0,Sep,2016,No
9/6/2016,Ripley Pt.,PSP24.08,Mytilus,091916PSP24.08Myt,44.52198,-67.79233,0,Sep,2016,No
9/19/2016,Christmas Cove Town Landing,PSP15.25,Mytilus,091916PSP15.25Myt,43.84476,-69.55365,0,Sep,2016,No
9/19/2016,Gleason Cove,PSP27.46,Mytilus,091916PSP27.46Myt,44.97084,-67.05254,4.801166074,Sep,2016,No
9/19/2016,Lubec Channel,PSP26.15,Mytilus,091916PSP26.15Myt,44.85891,-66.98028,0.168819866,Sep,2016,No
9/19/2016,Port Clyde,PSP16.41,Mytilus,091916PSP16.41Myt,43.92526,-69.259,0,Sep,2016,No
9/19/2016,Gove Pt.,PSP27.05,Mytilus,091916PSP27.05Myt,44.90545,-67.05621,0.234472036,Sep,2016,No
9/19/2016,Cutler Hbr.,PSP26.07,Mytilus,092116PSP26.07Myt,44.65701,-67.20525,0,Sep,2016,No
9/21/2016,Corea Hbr.,PSP23.07,Mytilus,092116PSP23.07Myt,44.39319,-67.97628,0,Sep,2016,No
9/21/2016,Spurwink River,PSP10.33,Mytilus,092116PSP10.33Myt,43.56632,-70.27305,0,Sep,2016,No
9/21/2016,Ogunquit River,PSP10.11,Mytilus,121316PSP10.11Myt,43.2503,-70.5954,0,Sep,2016,No
2/27/2017,Stonington,PSP19.15,Mytilus,032117PSP19.15Myt,44.15419,-68.65947,0,Feb,2017,No
3/21/2017,Ogunquit River,PSP10.11,Mytilus,032117PSP10.11Myt,43.2503,-70.5954,0,Mar,2017,No
3/21/2017,Spurwink River,PSP10.33,Mytilus,032717PSP10.33Myt,43.56632,-70.27305,0,Mar,2017,No
3/27/2017,Basin Pt.,PSP12.01,Mytilus,032717PSP12.01Myt,43.73848,-70.04343,0,Mar,2017,No
3/27/2017,Christmas Cove Town Landing,PSP15.25,Mytilus,032717PSP15.25Myt,43.84476,-69.55365,1.113539836,Mar,2017,No
3/27/2017,Bass Hbr.,PSP21.09,Mytilus,032717PSP21.09Myt,44.23824,-68.34792,0,Mar,2017,No
3/27/2017,Stonington,PSP19.15,Mytilus,032717PSP19.15Myt,44.15419,-68.65947,0,Mar,2017,No
3/27/2017,Head Beach,PSP12.34,Mytilus,032717PSP12.34Myt,43.71711,-69.84999,0,Mar,2017,No
3/27/2017,Potts Pt.,PSP12.03,Mytilus,032717PSP12.03Myt,43.73064,-70.02556,0,Mar,2017,No
3/27/2017,Port Clyde,PSP16.41,Mytilus,032717PSP16.41Myt,43.92526,-69.259,0,Mar,2017,No
3/27/2017,Lumbos Hole,PSP12.13,Mytilus,032817PSP12.13Myt,43.79553,-69.94557,0,Mar,2017,No
3/28/2017,Corea Hbr.,PSP23.07,Mytilus,032817PSP23.07Myt,44.39319,-67.97628,0,Mar,2017,No
3/28/2017,Ogunquit River,PSP10.11,Mytilus,032817PSP10.11Myt,43.2503,-70.5954,0,Mar,2017,No
3/28/2017,Spurwink River,PSP10.33,Mytilus,032817PSP10.33Myt,43.56632,-70.27305,0.478909759,Mar,2017,No
3/28/2017,Kelley Pt.,PSP25.06,Mytilus,032817PSP25.06Myt,44.53205,-67.5655,0,Mar,2017,No
3/28/2017,Ripley Pt.,PSP24.08,Mytilus,032917PSP24.08Myt,44.52198,-67.79233,0,Mar,2017,No
3/29/2017,Gove Pt.,PSP27.05,Mytilus,032917PSP27.05Myt,44.90545,-67.05621,0,Mar,2017,No
3/29/2017,Cutler Hbr.,PSP26.07,Mytilus,032917PSP26.07Myt,44.65701,-67.20525,0,Mar,2017,No
3/29/2017,Gleason Cove,PSP27.46,Mytilus,032917PSP27.46Myt,44.97084,-67.05254,0,Mar,2017,No
3/29/2017,Lubec Channel,PSP26.15,Mytilus,033017PSP26.15Myt,44.85891,-66.98028,0,Mar,2017,No
4/3/2017,CAS BA2 Bangs island,PSP11.110,Mytilus,040317PSP11.110Myt,43.728,-70.095,0.519814168,Apr,2017,No
4/3/2017,CAS LONG Long/Cheb,PSP11.111,Mytilus,040317PSP11.111Myt,43.708,-70.159,0.363044816,Apr,2017,No
4/3/2017,CAS BA2 Bangs island,PSP11.110,Mytilus,040317PSP11.110Myt,43.728,-70.095,0.519814168,Apr,2017,No
4/3/2017,CAS CF,PSP11.009,Mytilus,040317PSP11.009Myt,43.7739,-70.14524,0.420801945,Apr,2017,No
4/3/2017,CAS CF,PSP11.009,Mytilus,040317PSP11.009Myt,43.7739,-70.14524,0.420801945,Apr,2017,No
4/3/2017,CAS LONG Long/Cheb,PSP11.111,Mytilus,040417PSP11.111Myt,43.708,-70.159,0.363044816,Apr,2017,No
4/4/2017,Head Beach,PSP12.34,Mytilus,040417PSP12.34Myt,43.71711,-69.84999,0.429100248,Apr,2017,No
4/4/2017,Christmas Cove Town Landing,PSP15.25,Mytilus,040417PSP15.25Myt,43.84476,-69.55365,0,Apr,2017,No
4/4/2017,Port Clyde,PSP16.41,Mytilus,040417PSP16.41Myt,43.92526,-69.259,0.162429784,Apr,2017,No
4/4/2017,Christmas Cove Town Landing,PSP15.25,Mytilus,040417PSP15.25Myt,43.84476,-69.55365,1.060068064,Apr,2017,No
4/4/2017,Lumbos Hole,PSP12.13,Mytilus,040417PSP12.13Myt,43.79553,-69.94557,0.31987473,Apr,2017,No
4/4/2017,Bear Is.,PSP12.28,Mytilus,041017PSP12.28Myt,43.78556,-69.87415,0.40569478,Apr,2017,No
4/10/2017,Bear Is.,PSP12.28,Mytilus,041017PSP12.28Myt,43.78556,-69.87415,0.976025007,Apr,2017,No
4/10/2017,LPA CAS BASK2,PSP11.115,Mytilus,041017PSP11.115Myt,43.73316,-70.16358,0.423238775,Apr,2017,No
4/10/2017,Bass Hbr.,PSP21.09,Mytilus,041017PSP21.09Myt,44.23824,-68.34792,0,Apr,2017,No
4/10/2017,Head Beach,PSP12.34,Mytilus,041017PSP12.34Myt,43.71711,-69.84999,0.538182013,Apr,2017,No
4/10/2017,Potts Pt.,PSP12.03,Mytilus,041017PSP12.03Myt,43.73064,-70.02556,0.884807716,Apr,2017,No
4/10/2017,Lumbos Hole,PSP12.13,Mytilus,041017PSP12.13Myt,43.79553,-69.94557,0.747981781,Apr,2017,No
4/10/2017,Stonington,PSP19.15,Mytilus,041017PSP19.15Myt,44.15419,-68.65947,0,Apr,2017,No
4/10/2017,Basin Pt.,PSP12.01,Mytilus,041117PSP12.01Myt,43.73848,-70.04343,0.693251407,Apr,2017,No
4/11/2017,Ogunquit River,PSP10.11,Mytilus,041117PSP10.11Myt,43.2503,-70.5954,0.601939591,Apr,2017,No
4/11/2017,Kelley Pt.,PSP25.06,Mytilus,041117PSP25.06Myt,44.53205,-67.5655,0,Apr,2017,No
4/11/2017,Spurwink River,PSP10.33,Mytilus,041117PSP10.33Myt,43.56632,-70.27305,0.799451019,Apr,2017,No
4/11/2017,Corea Hbr.,PSP23.07,Mytilus,041117PSP23.07Myt,44.39319,-67.97628,0,Apr,2017,No
4/11/2017,Ripley Pt.,PSP24.08,Mytilus,041217PSP24.08Myt,44.52198,-67.79233,0,Apr,2017,No
4/12/2017,Lubec Channel,PSP26.15,Mytilus,041217PSP26.15Myt,44.85891,-66.98028,0.403035983,Apr,2017,No
4/12/2017,Gleason Cove,PSP27.46,Mytilus,041217PSP27.46Myt,44.97084,-67.05254,0.356171334,Apr,2017,No
4/12/2017,Cutler Hbr.,PSP26.07,Mytilus,041217PSP26.07Myt,44.65701,-67.20525,0,Apr,2017,No
4/12/2017,Gove Pt.,PSP27.05,Mytilus,041317PSP27.05Myt,44.90545,-67.05621,0.318679614,Apr,2017,No
4/13/2017,Christmas Cove Town Landing,PSP15.25,Mytilus,041317PSP15.25Myt,43.84476,-69.55365,0,Apr,2017,No
4/13/2017,Port Clyde,PSP16.41,Mytilus,041717PSP16.41Myt,43.92526,-69.259,0,Apr,2017,No
4/17/2017,Head Beach,PSP12.34,Mytilus,041717PSP12.34Myt,43.71711,-69.84999,1.61386644,Apr,2017,No
4/17/2017,Lumbos Hole,PSP12.13,Mytilus,041717PSP12.13Myt,43.79553,-69.94557,6.347273596,Apr,2017,No
4/17/2017,Potts Pt.,PSP12.03,Mytilus,041717PSP12.03Myt,43.73064,-70.02556,2.506451789,Apr,2017,No
4/17/2017,Bear Is.,PSP12.28,Mytilus,041717PSP12.28Myt,43.78556,-69.87415,7.950495917,Apr,2017,No
4/17/2017,Basin Pt.,PSP12.01,Mytilus,041817PSP12.01Myt,43.73848,-70.04343,2.190891312,Apr,2017,No
4/18/2017,Spurwink River,PSP10.33,Mytilus,041817PSP10.33Myt,43.56632,-70.27305,3.831452525,Apr,2017,No
4/18/2017,CAS CF,PSP11.009,Mytilus,041817PSP11.009Myt,43.7739,-70.14524,0.436024864,Apr,2017,No
4/18/2017,Ogunquit River,PSP10.11,Mytilus,041817PSP10.11Myt,43.2503,-70.5954,1.187471969,Apr,2017,No
4/18/2017,LPA CAS BASK2,PSP11.115,Mytilus,041917PSP11.115Myt,43.73316,-70.16358,0.426747739,Apr,2017,No
4/19/2017,Port Clyde,PSP16.41,Mytilus,041917PSP16.41Myt,43.92526,-69.259,0.784393186,Apr,2017,No
4/19/2017,Christmas Cove Town Landing,PSP15.25,Mytilus,042417PSP15.25Myt,43.84476,-69.55365,1.262241908,Apr,2017,No
4/24/2017,Basin Pt.,PSP12.01,Mytilus,042417PSP12.01Myt,43.73848,-70.04343,2.958975886,Apr,2017,No
4/24/2017,Bear Is.,PSP12.28,Mytilus,042417PSP12.28Myt,43.78556,-69.87415,10.07696216,Apr,2017,No
4/24/2017,Head Beach,PSP12.34,Mytilus,042417PSP12.34Myt,43.71711,-69.84999,2.322844262,Apr,2017,No
4/24/2017,Lubec Channel,PSP26.15,Mytilus,042417PSP26.15Myt,44.85891,-66.98028,1.87194983,Apr,2017,No
4/24/2017,LPA CAS BASK2,PSP11.115,Mytilus,042417PSP11.115Myt,43.73316,-70.16358,3.758959594,Apr,2017,No
4/24/2017,Gleason Cove,PSP27.46,Mytilus,042417PSP27.46Myt,44.97084,-67.05254,5.816031977,Apr,2017,No
4/24/2017,Gove Pt.,PSP27.05,Mytilus,042417PSP27.05Myt,44.90545,-67.05621,1.011609252,Apr,2017,No
4/24/2017,CAS CF,PSP11.009,Mytilus,042417PSP11.009Myt,43.7739,-70.14524,2.477057989,Apr,2017,No
4/24/2017,Lumbos Hole,PSP12.13,Mytilus,042417PSP12.13Myt,43.79553,-69.94557,9.395712045,Apr,2017,No
4/24/2017,Potts Pt.,PSP12.03,Mytilus,042417PSP12.03Myt,43.73064,-70.02556,2.428866199,Apr,2017,No
4/24/2017,Cutler Hbr.,PSP26.07,Mytilus,042517PSP26.07Myt,44.65701,-67.20525,0.82252341,Apr,2017,No
4/25/2017,Corea Hbr.,PSP23.07,Mytilus,042517PSP23.07Myt,44.39319,-67.97628,0,Apr,2017,No
4/25/2017,Ogunquit River,PSP10.11,Mytilus,042517PSP10.11Myt,43.2503,-70.5954,5.737399386,Apr,2017,No
4/25/2017,Spurwink River,PSP10.33,Mytilus,042517PSP10.33Myt,43.56632,-70.27305,18.08590445,Apr,2017,No
4/25/2017,Kelley Pt.,PSP25.06,Mytilus,042517PSP25.06Myt,44.53205,-67.5655,0,Apr,2017,No
4/25/2017,Ripley Pt.,PSP24.08,Mytilus,042617PSP24.08Myt,44.52198,-67.79233,0,Apr,2017,No
4/26/2017,Christmas Cove Town Landing,PSP15.25,Mytilus,042617PSP15.25Myt,43.84476,-69.55365,24.41590186,Apr,2017,No
4/26/2017,Stonington,PSP19.15,Mytilus,042617PSP19.15Myt,44.15419,-68.65947,0,Apr,2017,No
4/26/2017,Bass Hbr.,PSP21.09,Mytilus,042617PSP21.09Myt,44.23824,-68.34792,0,Apr,2017,No
4/26/2017,Port Clyde,PSP16.41,Mytilus,042717PSP16.41Myt,43.92526,-69.259,1.291539963,Apr,2017,No
4/30/2017,Gurnet,PSP12.15,Mytilus,043017PSP12.15Myt,43.85809,-69.91333,3.135668168,Apr,2017,No
4/30/2017,Dingley Starboard,PSP12.243,Mytilus,043017PSP12.243Myt,43.81194,-69.88472,3.45109041,Apr,2017,No
4/30/2017,Wills Gut,PSP12.06,Mytilus,043017PSP12.06Myt,43.74995,-69.9883,9.040918822,Apr,2017,No
4/30/2017,Pinkham Pt.,PSP13.03,Mytilus,043017PSP13.03Myt,43.79416,-69.9289,2.746028928,Apr,2017,No
4/30/2017,Long Point,PSP13.01,Mytilus,043017PSP13.01Myt,43.76848,-69.9428,7.688401896,Apr,2017,No
4/30/2017,Lumbos Hole,PSP12.13,Mytilus,043017PSP12.13Myt,43.79553,-69.94557,18.16361395,Apr,2017,No
5/1/2017,Ewin Narrows,PSP12.11,Mytilus,050117PSP12.11Myt,43.81755,-69.95353,3.979886521,May,2017,No
5/1/2017,LPA CAS BASK2,PSP11.115,Mytilus,050117PSP11.115Myt,43.73316,-70.16358,11.09458508,May,2017,No
5/1/2017,Potts Pt.,PSP12.03,Mytilus,050117PSP12.03Myt,43.73064,-70.02556,7.625538185,May,2017,No
5/1/2017,Head Beach,PSP12.34,Mytilus,050117PSP12.34Myt,43.71711,-69.84999,6.429291191,May,2017,No
5/1/2017,Cutler Hbr.,PSP26.07,Mytilus,050117PSP26.07Myt,44.65701,-67.20525,3.775789776,May,2017,No
5/1/2017,CAS CF,PSP11.009,Mytilus,050117PSP11.009Myt,43.7739,-70.14524,7.079500632,May,2017,No
5/1/2017,High Head,PSP12.1,Mytilus,050117PSP12.1Myt,43.80107,-69.96025,1.883256326,May,2017,No
5/1/2017,Lubec Channel,PSP26.15,Mytilus,050117PSP26.15Myt,44.85891,-66.98028,2.291449815,May,2017,No
5/1/2017,Gleason Cove,PSP27.46,Mytilus,050117PSP27.46Myt,44.97084,-67.05254,14.41067559,May,2017,No
5/1/2017,Mitchell Field,PSP12.003,Mytilus,050117PSP12.003Myt,43.778,-70.0167,0.715359242,May,2017,No
5/1/2017,Sabino,PSP12.002,Mytilus,050117PSP12.002Myt,43.857,-69.868,4.572877946,May,2017,No
5/1/2017,Bear Is.,PSP12.28,Mytilus,050117PSP12.28Myt,43.78556,-69.87415,25.52748073,May,2017,No
5/1/2017,Sebasco,PSP12.3,Mytilus,050117PSP12.3Myt,43.7637,-69.8616,11.68989425,May,2017,No
5/1/2017,Fort St. George,PSP12.21,Mytilus,050117PSP12.21Myt,43.75373,-69.78983,0.661707299,May,2017,No
5/1/2017,Basin Pt.,PSP12.01,Mytilus,050117PSP12.01Myt,43.73848,-70.04343,4.869475549,May,2017,No
5/1/2017,Gove Pt.,PSP27.05,Mytilus,050117PSP27.05Myt,44.90545,-67.05621,1.483476229,May,2017,No
5/1/2017,CAS LONG Long/Cheb,PSP11.111,Mytilus,050817PSP11.111Myt,43.708,-70.159,30.48858862,May,2017,No
5/8/2017,Head Beach,PSP12.34,Mytilus,050817PSP12.34Myt,43.71711,-69.84999,7.807465363,May,2017,No
5/8/2017,Basin Pt.,PSP12.01,Mytilus,050817PSP12.01Myt,43.73848,-70.04343,8.518461924,May,2017,No
5/8/2017,Lubec Channel,PSP26.15,Mytilus,050817PSP26.15Myt,44.85891,-66.98028,1.744570093,May,2017,No
5/8/2017,Potts Pt.,PSP12.03,Mytilus,050817PSP12.03Myt,43.73064,-70.02556,8.783317292,May,2017,No
5/8/2017,Sabino,PSP12.002,Mytilus,050817PSP12.002Myt,43.857,-69.868,16.42867114,May,2017,No
5/8/2017,Gleason Cove,PSP27.46,Mytilus,050817PSP27.46Myt,44.97084,-67.05254,9.316492729,May,2017,No
5/8/2017,Mitchell Field,PSP12.003,Mytilus,050817PSP12.003Myt,43.778,-70.0167,7.481653675,May,2017,No
5/8/2017,Sebasco,PSP12.3,Mytilus,050817PSP12.3Myt,43.7637,-69.8616,30.91376456,May,2017,No
5/8/2017,Fort St. George,PSP12.21,Mytilus,050817PSP12.21Myt,43.75373,-69.78983,0.538044982,May,2017,No
5/8/2017,Bay Pt.,PSP14.01,Mytilus,050817PSP14.01Myt,43.75479,-69.77623,0.580276034,May,2017,No
5/8/2017,Griffith head,PSP14.05,Mytilus,050817PSP14.05Myt,43.784,-69.722,1.062351508,May,2017,No
5/8/2017,Five Islands,PSP14.08,Mytilus,050817PSP14.08Myt,43.824,-69.709,0.392802238,May,2017,No
5/8/2017,Ewin Narrows,PSP12.11,Mytilus,050817PSP12.11Myt,43.81755,-69.95353,34.37483688,May,2017,No
5/8/2017,High Head,PSP12.1,Mytilus,050817PSP12.1Myt,43.80107,-69.96025,4.066337165,May,2017,No
5/8/2017,Bear Is.,PSP12.28,Mytilus,050817PSP12.28Myt,43.78556,-69.87415,66.56648203,May,2017,Yes
5/8/2017,Gove Pt.,PSP27.05,Mytilus,050817PSP27.05Myt,44.90545,-67.05621,1.377721242,May,2017,No
5/8/2017,Indian Pt.,PSP14.02,Mytilus,050817PSP14.02Myt,43.75329,-69.75399,3.07992664,May,2017,No
5/8/2017,Cutler Hbr.,PSP26.07,Mytilus,050917PSP26.07Myt,44.65701,-67.20525,3.130443531,May,2017,No
5/9/2017,Christmas Cove Town Landing,PSP15.25,Mytilus,050917PSP15.25Myt,43.84476,-69.55365,3.00049108,May,2017,No
5/9/2017,Ripley Pt.,PSP24.08,Mytilus,050917PSP24.08Myt,44.52198,-67.79233,0.442870541,May,2017,No
5/9/2017,Great Cove Marina,PSP10.02,Mytilus,050917PSP10.02Myt,43.09612,-70.76781,0.451352613,May,2017,No
5/9/2017,Pemaquid Pt.,PSP15.21,Mytilus,050917PSP15.21Myt,43.83186,-69.5139,72.84233164,May,2017,Yes
5/9/2017,Corea Hbr.,PSP23.07,Mytilus,050917PSP23.07Myt,44.39319,-67.97628,0,May,2017,No
5/9/2017,Kelley Pt.,PSP25.06,Mytilus,050917PSP25.06Myt,44.53205,-67.5655,0.418266622,May,2017,No
5/9/2017,Round Pond,PSP15.24,Mytilus,050917PSP15.24Myt,43.94133,-69.45337,3.165461834,May,2017,No
5/9/2017,Cape Porpoise,PSP10.2,Mytilus,050917PSP10.2Myt,43.36592,-70.43032,15.43347302,May,2017,No
5/9/2017,York River,PSP10.07,Mytilus,050917PSP10.07Myt,43.12727,-70.64426,10.74741849,May,2017,No
5/9/2017,Sawyer Cove,PSP25.045,Mytilus,050917PSP25.045Myt,44.53175,-67.59473,0.270643108,May,2017,No
5/9/2017,Biddeford Pool,PSP10.25,Mytilus,050917PSP10.25Myt,43.44652,-70.35614,2.771229646,May,2017,No
5/9/2017,Ogunquit River,PSP10.11,Mytilus,051017PSP10.11Myt,43.2503,-70.5954,28.05245873,May,2017,No
5/10/2017,Garrison Is. Bar,PSP16.25,Mytilus,051017PSP16.25Myt,43.96986,-69.32865,7.014032234,May,2017,No
5/10/2017,,PSP17.20,Mytilus,051017PSP17.20Myt,,,1.491851995,May,2017,No
5/10/2017,Pleasant Pt Gut,PSP16.321,Mytilus,051017PSP16.321Myt,43.95382,-69.30748,1.428371775,May,2017,No
5/10/2017,BBH Lab Float,PSP14.26,Mytilus,051017PSP14.26Myt,43.84447,-69.64091,192.3318168,May,2017,Yes
5/10/2017,Howard Pt.,PSP16.4,Mytilus,051017PSP16.4Myt,43.94755,-69.27711,1.865810631,May,2017,No
5/10/2017,Bass Hbr.,PSP21.09,Mytilus,051017PSP21.09Myt,44.23824,-68.34792,0.442870541,May,2017,No
5/10/2017,Sawyer Is,PSP14.17,Mytilus,051017PSP14.17Myt,43.86782,-69.67739,0,May,2017,No
5/10/2017,Spruce Head,PSP17.06,Mytilus,051017PSP17.06Myt,44.00593,-69.12441,1.402177832,May,2017,No
5/10/2017,Ocean Point,PSP14.35,Mytilus,051017PSP14.35Myt,43.8138,-69.59961,5.798940126,May,2017,No
5/10/2017,Stonington,PSP19.15,Mytilus,051017PSP19.15Myt,44.15419,-68.65947,0,May,2017,No
5/10/2017,Port Clyde,PSP16.41,Mytilus,051017PSP16.41Myt,43.92526,-69.259,1.571208953,May,2017,No
5/10/2017,Timber Pt.,PSP16.12,Mytilus,051017PSP16.12Myt,44.00908,-69.35513,1.124842773,May,2017,No
5/10/2017,Pratts Is.,PSP14.2,Mytilus,051017PSP14.2Myt,43.81457,-69.6815,1.517645011,May,2017,No
5/10/2017,Newagen Inn,PSP14.211,Mytilus,051417PSP14.211Myt,43.78639,-69.65778,9.437255886,May,2017,No
5/14/2017,Dingley Starboard,PSP12.243,Mytilus,051417PSP12.243Myt,43.81194,-69.88472,35.81660007,May,2017,No
5/14/2017,Long Point,PSP13.01,Mytilus,051417PSP13.01Myt,43.76848,-69.9428,15.39523156,May,2017,No
5/14/2017,Long Reach,PSP12.13b,Mytilus,051417PSP12.13bMyt,43.85228,-69.92467,6.056642149,May,2017,No
5/14/2017,Gurnet,PSP12.15,Mytilus,051417PSP12.15Myt,43.85809,-69.91333,90.72366151,May,2017,Yes
5/14/2017,Johnsons Bay,PSP27.02,Mytilus,051417PSP27.02Myt,44.8519,-66.99979,0,May,2017,No
5/14/2017,CAS CF,PSP11.009,Mytilus,051417PSP11.009Myt,43.7739,-70.14524,367.9860842,May,2017,Yes
5/14/2017,Lumbos Hole,PSP12.13,Mytilus,051417PSP12.13Myt,43.79553,-69.94557,118.3611636,May,2017,Yes
5/14/2017,Race Pt.,PSP27.16,Mytilus,051417PSP27.16Myt,44.87479,-67.11548,1.591081951,May,2017,No
5/14/2017,Spurwink River,PSP10.33,Mytilus,051417PSP10.33Myt,43.56632,-70.27305,140.9688949,May,2017,Yes
5/14/2017,Wills Gut,PSP12.06,Mytilus,051417PSP12.06Myt,43.74995,-69.9883,27.5599434,May,2017,No
5/14/2017,Gove Pt.,PSP27.05,Mytilus,051417PSP27.05Myt,44.90545,-67.05621,3.068515192,May,2017,No
5/14/2017,Lubec Channel,PSP26.15,Mytilus,051417PSP26.15Myt,44.85891,-66.98028,3.589405117,May,2017,No
5/14/2017,Pine Point,PSP10.29,Mytilus,051417PSP10.29Myt,43.54459,-70.33231,92.16183878,May,2017,Yes
5/14/2017,Pinkham Pt.,PSP13.03,Mytilus,051417PSP13.03Myt,43.79416,-69.9289,23.03062543,May,2017,No
5/14/2017,Youngs Pt. Lubec,PSP27.09,Mytilus,051417PSP27.09Myt,44.892,-67.0945,1.145957834,May,2017,No
5/14/2017,Flying Point,PSP11.17,Mytilus,051417PSP11.17Myt,43.8097,-70.06895,0.865114385,May,2017,No
5/14/2017,Littlejohns Bridge,PSP11.1,Mytilus,051517PSP11.1Myt,43.75511,-70.1354,86.25036614,May,2017,Yes
5/15/2017,Ewin Narrows,PSP12.11,Mytilus,051517PSP12.11Myt,43.81755,-69.95353,137.2817611,May,2017,Yes
5/15/2017,Fort St. George,PSP12.21,Mytilus,051517PSP12.21Myt,43.75373,-69.78983,0.495983088,May,2017,No
5/15/2017,York River,PSP10.07,Mytilus,051517PSP10.07Myt,43.12727,-70.64426,6.620232361,May,2017,No
5/15/2017,Edmunds Public Boat Ramp,PSP27.24,Mytilus,051517PSP27.24Myt,44.85744,-67.14813,0.329397793,May,2017,No
5/15/2017,Bear Is.,PSP12.28,Mytilus,051517PSP12.28Myt,43.78556,-69.87415,143.7280082,May,2017,Yes
5/15/2017,Head Beach,PSP12.34,Mytilus,051517PSP12.34Myt,43.71711,-69.84999,25.60726585,May,2017,No
5/15/2017,Cutler Hbr.,PSP26.07,Mytilus,051517PSP26.07Myt,44.65701,-67.20525,31.91281564,May,2017,No
5/15/2017,Whites Cove,PSP12.001,Mytilus,051517PSP12.001Myt,43.792,-70.001,4.285473067,May,2017,No
5/15/2017,Bucks Hbr.,PSP25.21,Mytilus,051517PSP25.21Myt,44.6396,-67.37832,0,May,2017,No
5/15/2017,Moose R.,PSP26.09,Mytilus,051517PSP26.09Myt,44.73899,-67.12259,0.937516795,May,2017,No
5/15/2017,Biddeford Pool,PSP10.25,Mytilus,051517PSP10.25Myt,43.44652,-70.35614,0.674578132,May,2017,No
5/15/2017,Sabino,PSP12.002,Mytilus,051517PSP12.002Myt,43.857,-69.868,45.6572244,May,2017,Yes
5/15/2017,High Head,PSP12.1,Mytilus,051517PSP12.1Myt,43.80107,-69.96025,18.42562749,May,2017,No
5/15/2017,Cable Area,PSP27.43,Mytilus,051517PSP27.43Myt,44.93407,-67.04828,0.817159909,May,2017,No
5/15/2017,Basin Pt.,PSP12.01,Mytilus,051517PSP12.01Myt,43.73848,-70.04343,19.78117464,May,2017,No
