"StartDate","NARW_Occur","NARW_True_Tally","NARW_Suggested_Daily_Presence","PROJECT_DESCRIPTION","Fin_Occur","Humpback_Occur","Minke_Occur","Blue_Occur","Sei_Occur","Sei_Singles","Sei_Suggested_Daily_Presence","DeploymentStart","Site","Sperm_Occur","Dolphin_Occur","Porpoise_Occur","Full_Day","PROJECT_NAME","SITE_NAME","START_USABLE_DATA_DATETIME_UTC","START_USABLE_DATE_EST","END_USABLE_DATA_DATETIME_UTC","END_USABLE_DATE_EST","ITEM_DESCRIPTION","LATITUDE_DDG_DEPLOYMENT","LONGITUDE_DDG_DEPLOYMENT","DataStart","DataEnd"
2022-09-06,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-07,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",1,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-08,2,2,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-09,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,1,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-10,1,3,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-11,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-12,1,3,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-13,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-14,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-15,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-16,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,2,"19:36:36",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-17,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-18,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-19,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-20,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-21,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,1,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-22,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-23,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-24,0,NA,NA,"NEFSC_MA-RI_202205_NS05","0",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-25,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",1,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-26,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",1,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-27,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-28,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-29,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-09-30,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,1,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-01,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,1,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-02,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,1,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-03,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,1,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-04,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,1,0,0,"",NA,0,"NS05",0,1,1,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-05,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-06,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,1,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-07,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-08,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,1,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-09,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-10,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-11,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-12,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",1,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-13,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,1,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-14,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-15,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,2,"9:41:43",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-16,1,3,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-17,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",1,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-18,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,1,"",NA,0,"NS05",1,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-19,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",1,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-20,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-21,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",1,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-22,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-23,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",1,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-24,1,3,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-25,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-26,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-27,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,1,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-28,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-29,1,3,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-30,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-10-31,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-11-01,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-11-02,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-11-03,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",1,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-11-04,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",1,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-11-05,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-11-06,2,2,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-11-07,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,0,0,1,"",NA,0,"NS05",1,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-11-08,2,1,NA,"NEFSC_MA-RI_202205_NS05","1",0,1,0,0,"",NA,0,"NS05",0,1,0,1,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-11-09,0,NA,NA,"NEFSC_MA-RI_202205_NS05","1",0,NA,0,0,"",NA,0,"NS05",0,1,0,0,"NEFSC_MA-RI_202205","NS05","5/30/2022 11:30:00.000000 AM",2022-05-30 06:30:00,"11/9/2022 9:00:00.000000 PM",2022-11-09 16:00:00,"SoundTrap600","40.62812","-69.76597",2022-05-30,2022-11-09
2022-11-03,0,NA,NA,"NEFSC_MA-RI_202211_COX01","1",0,NA,0,0,"","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
2022-11-04,0,NA,NA,"NEFSC_MA-RI_202211_COX01","1",0,NA,0,0,"","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
2022-11-05,0,NA,NA,"NEFSC_MA-RI_202211_COX01","1",0,NA,0,0,"","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
2022-11-06,0,NA,NA,"NEFSC_MA-RI_202211_COX01","1",0,NA,0,2,"7:59:27","YES",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
2022-11-07,0,NA,NA,"NEFSC_MA-RI_202211_COX01","1",0,NA,0,0,"","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
2022-11-08,0,NA,NA,"NEFSC_MA-RI_202211_COX01","1",0,NA,0,0,"","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
2022-11-09,0,NA,NA,"NEFSC_MA-RI_202211_COX01","1",0,NA,0,0,"","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
2022-11-10,0,NA,NA,"NEFSC_MA-RI_202211_COX01","1",0,NA,0,0,"","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
2022-11-11,0,NA,NA,"NEFSC_MA-RI_202211_COX01","1",0,NA,0,0,"","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
2022-11-12,0,NA,NA,"NEFSC_MA-RI_202211_COX01","0",0,NA,0,0,"","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
2022-11-13,0,NA,NA,"NEFSC_MA-RI_202211_COX01","1",0,NA,0,0,"","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
2022-11-14,0,NA,NA,"NEFSC_MA-RI_202211_COX01","1",0,NA,0,2,"20:03:39","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
2022-11-15,0,NA,NA,"NEFSC_MA-RI_202211_COX01","1",0,NA,0,0,"","",NA,NA,NA,NA,NA,NA,"NEFSC_MA-RI_202211","COX01",NA,NA,NA,NA,"SoundTrap600","41.14175","-70.10312",NA,NA
