Time,Var,Value
2016.6276,Tsfc_anom,0.7838
2017.8380,Tsfc_anom,1.0012
2021.6151,Tsfc_anom,2.1761
1995.6436,Tsfc_anom,1.1792
1996.4313,Tsfc_anom,-0.7149
2008.5830,Tsfc_anom,1.0777
2009.4764,Tsfc_anom,0.0194
2010.4671,Tsfc_anom,0.7829
2011.4490,Tsfc_anom,-0.0870
2012.4977,Tsfc_anom,1.6369
2013.5211,Tsfc_anom,1.8591
2014.5410,Tsfc_anom,-0.1476
2015.4309,Tsfc_anom,0.8630
2016.4527,Tsfc_anom,1.6255
2017.4391,Tsfc_anom,-0.0071
2018.4211,Tsfc_anom,0.1371
2019.4217,Tsfc_anom,0.3793
2021.4696,Tsfc_anom,2.4999
1995.3635,Tsfc_anom,-0.5030
1980.1737,Tsfc_anom,-0.6768
1977.6098,Tsfc_anom,-1.1193
1999.4270,Tsfc_ref,10.3920
2000.2839,Tsfc_ref,10.3920
2000.4853,Tsfc_ref,10.3920
2000.6086,Tsfc_ref,10.3920
2000.7519,Tsfc_ref,10.3920
2000.8628,Tsfc_ref,10.3920
2001.1385,Tsfc_ref,10.3920
2001.2698,Tsfc_ref,10.3920
2001.5914,Tsfc_ref,10.3920
2001.6428,Tsfc_ref,10.3920
2001.7523,Tsfc_ref,10.3920
2001.8576,Tsfc_ref,10.3920
2002.2686,Tsfc_ref,10.3920
2002.4140,Tsfc_ref,10.3920
2002.6036,Tsfc_ref,10.3920
2002.6516,Tsfc_ref,10.3920
2002.7687,Tsfc_ref,10.3920
2003.6477,Tsfc_ref,10.3920
2003.7577,Tsfc_ref,10.3920
2003.8554,Tsfc_ref,10.3920
2004.2584,Tsfc_ref,10.3920
2004.4210,Tsfc_ref,10.3920
2004.5754,Tsfc_ref,10.3920
2004.6513,Tsfc_ref,10.3920
2004.7757,Tsfc_ref,10.3920
2004.8666,Tsfc_ref,10.3920
2005.2606,Tsfc_ref,10.3920
2005.4195,Tsfc_ref,10.3920
2005.5834,Tsfc_ref,10.3920
2005.6311,Tsfc_ref,10.3920
2005.7822,Tsfc_ref,10.3920
2005.8714,Tsfc_ref,10.3920
2006.2524,Tsfc_ref,10.3920
2006.4380,Tsfc_ref,10.3920
2006.5904,Tsfc_ref,10.3920
2006.6485,Tsfc_ref,10.3920
2006.7561,Tsfc_ref,10.3920
2007.2664,Tsfc_ref,10.3920
2007.5923,Tsfc_ref,10.3920
2007.7749,Tsfc_ref,10.3920
2008.2886,Tsfc_ref,10.3920
1978.5313,Tsfc_ref,10.3920
1979.5277,Tsfc_ref,10.3920
1979.8101,Tsfc_ref,10.3920
1980.2375,Tsfc_ref,10.3920
1980.8015,Tsfc_ref,10.3920
1980.9594,Tsfc_ref,10.3920
1981.1797,Tsfc_ref,10.3920
1981.9240,Tsfc_ref,10.3920
1982.1810,Tsfc_ref,10.3920
1983.4464,Tsfc_ref,10.3920
1984.3984,Tsfc_ref,10.3920
1985.3644,Tsfc_ref,10.3920
1988.9328,Tsfc_ref,10.3920
1992.2541,Tsfc_ref,10.3920
1992.3994,Tsfc_ref,10.3920
1992.7782,Tsfc_ref,10.3920
1993.2720,Tsfc_ref,10.3920
1994.4295,Tsfc_ref,10.3920
1994.5311,Tsfc_ref,10.3920
1994.6539,Tsfc_ref,10.3920
1994.7742,Tsfc_ref,10.3920
1994.8708,Tsfc_ref,10.3920
1995.0337,Tsfc_ref,10.3920
1995.1593,Tsfc_ref,10.3920
1995.2783,Tsfc_ref,10.3920
1995.3670,Tsfc_ref,10.3920
1995.4415,Tsfc_ref,10.3920
1995.5365,Tsfc_ref,10.3920
1995.5812,Tsfc_ref,10.3920
1995.7566,Tsfc_ref,10.3920
1996.1566,Tsfc_ref,10.3920
1996.3000,Tsfc_ref,10.3920
1996.3633,Tsfc_ref,10.3920
1996.4018,Tsfc_ref,10.3920
1996.4379,Tsfc_ref,10.3920
1996.4749,Tsfc_ref,10.3920
1996.6421,Tsfc_ref,10.3920
1996.6713,Tsfc_ref,10.3920
1996.7825,Tsfc_ref,10.3920
1996.8641,Tsfc_ref,10.3920
1997.1537,Tsfc_ref,10.3920
1997.2562,Tsfc_ref,10.3920
1997.3944,Tsfc_ref,10.3920
1997.4761,Tsfc_ref,10.3920
1997.6124,Tsfc_ref,10.3920
1997.7868,Tsfc_ref,10.3920
1998.0343,Tsfc_ref,10.3920
1998.1540,Tsfc_ref,10.3920
1998.2464,Tsfc_ref,10.3920
1998.3760,Tsfc_ref,10.3920
1998.4267,Tsfc_ref,10.3920
1998.4708,Tsfc_ref,10.3920
1998.6072,Tsfc_ref,10.3920
1998.8095,Tsfc_ref,10.3920
1999.0492,Tsfc_ref,10.3920
1999.1451,Tsfc_ref,10.3920
1999.2684,Tsfc_ref,10.3920
1999.3928,Tsfc_ref,10.3920
1999.4653,Tsfc_ref,10.3920
1999.5891,Tsfc_ref,10.3920
1999.7963,Tsfc_ref,10.3920
1999.8787,Tsfc_ref,10.3920
1991.7636,Tsfc_ref,10.3920
1977.8432,Tsfc_ref,10.3920
1978.3809,Tsfc_ref,10.3920
2003.6400,Tsfc_ref,10.3920
1978.6661,Tsfc_ref,10.3920
1978.7808,Tsfc_ref,10.3920
1978.8853,Tsfc_ref,10.3920
1979.6532,Tsfc_ref,10.3920
2000.4211,Tsfc_ref,10.3920
2000.7497,Tsfc_ref,10.3920
2001.4156,Tsfc_ref,10.3920
2001.4593,Tsfc_ref,10.3920
2001.7355,Tsfc_ref,10.3920
2002.7340,Tsfc_ref,10.3920
2002.8570,Tsfc_ref,10.3920
2003.0823,Tsfc_ref,10.3920
2003.2671,Tsfc_ref,10.3920
2003.4010,Tsfc_ref,10.3920
2003.7253,Tsfc_ref,10.3920
2003.8421,Tsfc_ref,10.3920
2004.7456,Tsfc_ref,10.3920
2005.0925,Tsfc_ref,10.3920
2005.7328,Tsfc_ref,10.3920
2006.0933,Tsfc_ref,10.3920
2006.7405,Tsfc_ref,10.3920
2007.4131,Tsfc_ref,10.3920
2007.6443,Tsfc_ref,10.3920
2007.8068,Tsfc_ref,10.3920
2008.0886,Tsfc_ref,10.3920
2008.6425,Tsfc_ref,10.3920
2008.7358,Tsfc_ref,10.3920
2008.8559,Tsfc_ref,10.3920
2009.1043,Tsfc_ref,10.3920
2009.4286,Tsfc_ref,10.3920
2009.6518,Tsfc_ref,10.3920
2009.7499,Tsfc_ref,10.3920
2009.8706,Tsfc_ref,10.3920
2010.1239,Tsfc_ref,10.3920
2010.4241,Tsfc_ref,10.3920
2010.6608,Tsfc_ref,10.3920
2010.7527,Tsfc_ref,10.3920
2010.9011,Tsfc_ref,10.3920
2011.1173,Tsfc_ref,10.3920
2011.4521,Tsfc_ref,10.3920
2011.7399,Tsfc_ref,10.3920
2011.8724,Tsfc_ref,10.3920
2011.9242,Tsfc_ref,10.3920
2012.1103,Tsfc_ref,10.3920
2012.3527,Tsfc_ref,10.3920
1979.3892,Tsfc_ref,10.3920
1980.4455,Tsfc_ref,10.3920
1981.4326,Tsfc_ref,10.3920
1982.3896,Tsfc_ref,10.3920
1982.8971,Tsfc_ref,10.3920
1983.0667,Tsfc_ref,10.3920
1983.9351,Tsfc_ref,10.3920
1984.0608,Tsfc_ref,10.3920
1984.9061,Tsfc_ref,10.3920
1985.0540,Tsfc_ref,10.3920
1985.2629,Tsfc_ref,10.3920
1985.7062,Tsfc_ref,10.3920
