decimal year,variable name,temperature
2003.7255,Tbot_anom,0.084
2003.8421,Tbot_anom,0.3499
2004.746,Tbot_anom,-0.7117
2005.0925,Tbot_anom,-0.8395
2005.7328,Tbot_anom,-0.7
2006.0933,Tbot_anom,0.9074
2006.7411,Tbot_anom,-0.3186
2007.4131,Tbot_anom,-0.4344
2007.6443,Tbot_anom,-0.0175
2007.8068,Tbot_anom,-1.3844
2008.0885,Tbot_anom,0.0374
2008.6425,Tbot_anom,1.3836
2008.7358,Tbot_anom,-1.0387
2008.8562,Tbot_anom,0.3672
2009.1043,Tbot_anom,-0.4827
2009.4286,Tbot_anom,0.62
2009.6517,Tbot_anom,0.5827
2009.7499,Tbot_anom,-0.2673
2009.8706,Tbot_anom,1.5122
2010.1241,Tbot_anom,0.1632
2010.4242,Tbot_anom,0.5901
2010.6607,Tbot_anom,0.8413
2010.7526,Tbot_anom,-0.9103
2010.9012,Tbot_anom,0.3594
2011.1167,Tbot_anom,0.5013
2011.4522,Tbot_anom,0.604
2011.74,Tbot_anom,0.9829
2011.8722,Tbot_anom,1.8249
2011.9244,Tbot_anom,2.0444
2012.1103,Tbot_anom,1.8491
2012.3527,Tbot_anom,0.5302
1979.3892,Tbot_anom,-0.7102
1980.4456,Tbot_anom,-0.3085
1981.4325,Tbot_anom,-0.0052
1982.3899,Tbot_anom,-0.7147
1982.896,Tbot_anom,0.0763
1983.0673,Tbot_anom,1.431
1983.9349,Tbot_anom,0.1334
1984.061,Tbot_anom,-0.2153
1984.9066,Tbot_anom,1.1194
1985.0543,Tbot_anom,0.5479
1985.2627,Tbot_anom,0.82
1985.7062,Tbot_anom,-0.0388
1985.9035,Tbot_anom,1.3222
1986.0837,Tbot_anom,0.4214
1986.4113,Tbot_anom,-0.0717
1986.7106,Tbot_anom,0.1465
1986.8975,Tbot_anom,0.029
1987.0976,Tbot_anom,0.1003
1987.3822,Tbot_anom,-0.4793
1987.6793,Tbot_anom,-1.394
1987.9193,Tbot_anom,-1.3957
1988.8585,Tbot_anom,-0.1998
1989.041,Tbot_anom,-1.1352
1989.8663,Tbot_anom,0.5753
1989.9414,Tbot_anom,-1.4273
1990.0263,Tbot_anom,-1.8594
1990.1589,Tbot_anom,-0.205
1990.3281,Tbot_anom,0.173
1990.3659,Tbot_anom,0.1893
1990.7657,Tbot_anom,1.1366
1990.8445,Tbot_anom,0.6206
1990.9321,Tbot_anom,-0.2934
1991.0263,Tbot_anom,0.642
1991.1214,Tbot_anom,0.4375
1991.2464,Tbot_anom,0.3149
1991.7634,Tbot_anom,-0.263
1991.8627,Tbot_anom,-0.5066
1991.9424,Tbot_anom,-0.2024
1992.0346,Tbot_anom,-0.0076
1992.0975,Tbot_anom,-0.6635
1992.1763,Tbot_anom,-0.3044
1992.4953,Tbot_anom,-0.3523
1992.8374,Tbot_anom,-0.4706
1992.9494,Tbot_anom,-0.9412
1993.0324,Tbot_anom,-0.6641
1993.7591,Tbot_anom,0.2366
1993.853,Tbot_anom,-0.3885
1993.9315,Tbot_anom,0.1461
1994.0346,Tbot_anom,-0.9484
1994.1408,Tbot_anom,-0.5057
1994.2739,Tbot_anom,-0.0951
1994.4844,Tbot_anom,1.7205
1994.6318,Tbot_anom,2.192
1998.8677,Tbot_anom,-0.3734
1999.2634,Tbot_anom,0.5596
1995.1247,Tbot_anom,0.7774
1995.211,Tbot_anom,0.6625
1995.2929,Tbot_anom,0.0417
1996.0404,Tbot_anom,-0.4986
1996.1345,Tbot_anom,-0.1488
1996.2879,Tbot_anom,-0.4647
1999.207,Tbot_anom,0.4484
1980.341,Tbot_anom,-0.144
1980.5886,Tbot_anom,0.7829
2013.6553,Tbot_anom,2.2225
2013.4473,Tbot_anom,1.2075
2013.8851,Tbot_anom,0.5388
2014.1704,Tbot_anom,0.4807
2015.8058,Tbot_anom,1.579
2016.4184,Tbot_anom,1.2128
2017.4066,Tbot_anom,0.4876
2017.8393,Tbot_anom,1.4579
2008.28,Tbot_anom,0.0339
2008.4179,Tbot_anom,-0.7927
2008.7789,Tbot_anom,0.0482
2009.284,Tbot_anom,-0.0182
2009.819,Tbot_anom,-0.2848
2010.2819,Tbot_anom,0.9885
2010.821,Tbot_anom,0.3387
2011.274,Tbot_anom,0.4463
2011.795,Tbot_anom,1.1487
2012.2718,Tbot_anom,1.9089
2012.4506,Tbot_anom,1.6583
2012.6282,Tbot_anom,2.2406
2012.7805,Tbot_anom,1.6134
2013.2823,Tbot_anom,1.0522
2013.8147,Tbot_anom,0.6247
2014.3435,Tbot_anom,-0.0254
2014.791,Tbot_anom,1.565
2015.2819,Tbot_anom,-0.1456
2015.4023,Tbot_anom,0.5844
2015.7639,Tbot_anom,1.6278
2016.3812,Tbot_anom,0.8766
2016.7811,Tbot_anom,1.8091
2017.1352,Tbot_anom,1.2468
2017.2961,Tbot_anom,0.5808
1998.6508,Tbot_anom,1.754
1999.6502,Tbot_anom,1.973
1995.3754,Tbot_anom,0.853
1995.4744,Tbot_anom,0.1154
1995.553,Tbot_anom,0.848
1977.917,Tbot_anom,0.6827
1981.2622,Tbot_anom,-0.0793
2002.6433,Tbot_anom,2.4591
1996.214,Tbot_anom,-0.1634
1997.1308,Tbot_anom,0.0866
1997.2218,Tbot_anom,0.0321
1997.3182,Tbot_anom,-0.4577
1997.3683,Tbot_anom,-0.7208
1998.1176,Tbot_anom,-0.0533
1998.2184,Tbot_anom,0.3507
1998.3021,Tbot_anom,0.1908
1999.1289,Tbot_anom,1.1091
1999.3046,Tbot_anom,0.3975
1992.6314,Tbot_anom,-1.2698
1993.6288,Tbot_anom,-1.5267
2012.7193,Tbot_anom,0.7271
2012.8507,Tbot_anom,1.8531
2013.1427,Tbot_anom,1.3565
2014.848,Tbot_anom,0.8059
2016.6276,Tbot_anom,2.6984
2017.838,Tbot_anom,0.2958
1996.4313,Tbot_anom,-0.6577
2008.583,Tbot_anom,-1.0366
2009.4764,Tbot_anom,-1.3462
2010.4673,Tbot_anom,-0.2617
2011.449,Tbot_anom,-0.7774
2012.4977,Tbot_anom,0.6413
2013.5211,Tbot_anom,-0.5796
2014.5412,Tbot_anom,0.505
2015.4309,Tbot_anom,-0.5477
2016.453,Tbot_anom,-0.3757
2017.4391,Tbot_anom,-1.1405
1995.3635,Tbot_anom,1.4208
1980.1762,Tbot_anom,-0.7462
1977.61,Tbot_anom,0.3172
1999.427,Tbot_ref,9.0176
2000.2836,Tbot_ref,9.0176
2000.4853,Tbot_ref,9.0176
2000.6086,Tbot_ref,9.0176
2000.7519,Tbot_ref,9.0176
2000.8628,Tbot_ref,9.0176
2001.1385,Tbot_ref,9.0176
2001.2698,Tbot_ref,9.0176
2001.5914,Tbot_ref,9.0176
2001.6428,Tbot_ref,9.0176
2001.7523,Tbot_ref,9.0176
2001.8576,Tbot_ref,9.0176
2002.2686,Tbot_ref,9.0176
2002.414,Tbot_ref,9.0176
2002.6036,Tbot_ref,9.0176
2002.652,Tbot_ref,9.0176
2002.769,Tbot_ref,9.0176
2003.6477,Tbot_ref,9.0176
2003.7577,Tbot_ref,9.0176
2003.8553,Tbot_ref,9.0176
2004.2584,Tbot_ref,9.0176
2004.421,Tbot_ref,9.0176
2004.5754,Tbot_ref,9.0176
2004.6513,Tbot_ref,9.0176
2004.7756,Tbot_ref,9.0176
2004.8667,Tbot_ref,9.0176
2005.2604,Tbot_ref,9.0176
2005.4195,Tbot_ref,9.0176
2005.5834,Tbot_ref,9.0176
2005.6308,Tbot_ref,9.0176
2005.7822,Tbot_ref,9.0176
2005.8714,Tbot_ref,9.0176
2006.2524,Tbot_ref,9.0176
2006.438,Tbot_ref,9.0176
2006.59,Tbot_ref,9.0176
2006.6485,Tbot_ref,9.0176
2006.7559,Tbot_ref,9.0176
2007.2662,Tbot_ref,9.0176
2007.5918,Tbot_ref,9.0176
2007.7749,Tbot_ref,9.0176
2008.2886,Tbot_ref,9.0176
1978.5315,Tbot_ref,9.0176
1979.5276,Tbot_ref,9.0176
1979.8101,Tbot_ref,9.0176
1980.2374,Tbot_ref,9.0176
1980.8007,Tbot_ref,9.0176
1980.9587,Tbot_ref,9.0176
1981.1816,Tbot_ref,9.0176
1981.925,Tbot_ref,9.0176
1982.1809,Tbot_ref,9.0176
1983.4464,Tbot_ref,9.0176
1984.3984,Tbot_ref,9.0176
1985.3642,Tbot_ref,9.0176
1988.9327,Tbot_ref,9.0176
1992.2545,Tbot_ref,9.0176
1992.3986,Tbot_ref,9.0176
1992.7783,Tbot_ref,9.0176
1993.272,Tbot_ref,9.0176
1994.429,Tbot_ref,9.0176
1994.5312,Tbot_ref,9.0176
1994.7742,Tbot_ref,9.0176
1994.8728,Tbot_ref,9.0176
1995.0337,Tbot_ref,9.0176
1995.1593,Tbot_ref,9.0176
1995.2783,Tbot_ref,9.0176
1995.367,Tbot_ref,9.0176
1995.4412,Tbot_ref,9.0176
1995.5363,Tbot_ref,9.0176
1995.5812,Tbot_ref,9.0176
1995.7566,Tbot_ref,9.0176
1996.1567,Tbot_ref,9.0176
1996.2999,Tbot_ref,9.0176
1996.364,Tbot_ref,9.0176
1996.402,Tbot_ref,9.0176
1996.4384,Tbot_ref,9.0176
1996.4754,Tbot_ref,9.0176
1996.6421,Tbot_ref,9.0176
1996.6713,Tbot_ref,9.0176
1996.7825,Tbot_ref,9.0176
1996.8647,Tbot_ref,9.0176
1997.1537,Tbot_ref,9.0176
1997.2563,Tbot_ref,9.0176
1997.3944,Tbot_ref,9.0176
1997.4758,Tbot_ref,9.0176
1997.6124,Tbot_ref,9.0176
1997.7868,Tbot_ref,9.0176
1998.0341,Tbot_ref,9.0176
1998.1539,Tbot_ref,9.0176
1998.2463,Tbot_ref,9.0176
1998.3762,Tbot_ref,9.0176
1998.4267,Tbot_ref,9.0176
1998.4705,Tbot_ref,9.0176
1998.6072,Tbot_ref,9.0176
1998.8072,Tbot_ref,9.0176
1999.0492,Tbot_ref,9.0176
1999.1446,Tbot_ref,9.0176
1999.2684,Tbot_ref,9.0176
1999.3926,Tbot_ref,9.0176
1999.4653,Tbot_ref,9.0176
1999.5891,Tbot_ref,9.0176
1999.7963,Tbot_ref,9.0176
1999.8787,Tbot_ref,9.0176
1991.7629,Tbot_ref,9.0176
1977.843,Tbot_ref,9.0176
1978.3805,Tbot_ref,9.0176
2003.6399,Tbot_ref,9.0176
1978.6661,Tbot_ref,9.0176
1978.7812,Tbot_ref,9.0176
1978.8856,Tbot_ref,9.0176
1979.6532,Tbot_ref,9.0176
2000.4211,Tbot_ref,9.0176
2000.7497,Tbot_ref,9.0176
2001.4156,Tbot_ref,9.0176
2001.4597,Tbot_ref,9.0176
2001.7361,Tbot_ref,9.0176
2002.7343,Tbot_ref,9.0176
2002.857,Tbot_ref,9.0176
2003.0823,Tbot_ref,9.0176
2003.2671,Tbot_ref,9.0176
2003.401,Tbot_ref,9.0176
2003.7255,Tbot_ref,9.0176
2003.8421,Tbot_ref,9.0176
2004.746,Tbot_ref,9.0176
2005.0925,Tbot_ref,9.0176
2005.7328,Tbot_ref,9.0176
2006.0933,Tbot_ref,9.0176
2006.7411,Tbot_ref,9.0176
2007.4131,Tbot_ref,9.0176
2007.6443,Tbot_ref,9.0176
2007.8068,Tbot_ref,9.0176
2008.0885,Tbot_ref,9.0176
2008.6425,Tbot_ref,9.0176
2008.7358,Tbot_ref,9.0176
2008.8562,Tbot_ref,9.0176
2009.1043,Tbot_ref,9.0176
2009.4286,Tbot_ref,9.0176
2009.6517,Tbot_ref,9.0176
2009.7499,Tbot_ref,9.0176
2009.8706,Tbot_ref,9.0176
2010.1241,Tbot_ref,9.0176
2010.4242,Tbot_ref,9.0176
2010.6607,Tbot_ref,9.0176
2010.7526,Tbot_ref,9.0176
2010.9012,Tbot_ref,9.0176
2011.1167,Tbot_ref,9.0176
2011.4522,Tbot_ref,9.0176
2011.74,Tbot_ref,9.0176
2011.8722,Tbot_ref,9.0176
2011.9244,Tbot_ref,9.0176
2012.1103,Tbot_ref,9.0176
2012.3527,Tbot_ref,9.0176
1979.3892,Tbot_ref,9.0176
1980.4456,Tbot_ref,9.0176
1981.4325,Tbot_ref,9.0176
1982.3899,Tbot_ref,9.0176
1982.896,Tbot_ref,9.0176
1983.0673,Tbot_ref,9.0176
1983.9349,Tbot_ref,9.0176
1984.061,Tbot_ref,9.0176
1984.9066,Tbot_ref,9.0176
1985.0543,Tbot_ref,9.0176
1985.2627,Tbot_ref,9.0176
1985.7062,Tbot_ref,9.0176
1985.9035,Tbot_ref,9.0176
1986.0837,Tbot_ref,9.0176
1986.4113,Tbot_ref,9.0176
1986.7106,Tbot_ref,9.0176
1986.8975,Tbot_ref,9.0176
1987.0976,Tbot_ref,9.0176
1987.3822,Tbot_ref,9.0176
1987.6793,Tbot_ref,9.0176
1987.9193,Tbot_ref,9.0176
1988.8585,Tbot_ref,9.0176
1989.041,Tbot_ref,9.0176
1989.8663,Tbot_ref,9.0176
1989.9414,Tbot_ref,9.0176
1990.0263,Tbot_ref,9.0176
1990.1589,Tbot_ref,9.0176
1990.3281,Tbot_ref,9.0176
1990.3659,Tbot_ref,9.0176
1990.7657,Tbot_ref,9.0176
1990.8445,Tbot_ref,9.0176
1990.9321,Tbot_ref,9.0176
1991.0263,Tbot_ref,9.0176
1991.1214,Tbot_ref,9.0176
1991.2464,Tbot_ref,9.0176
1991.7634,Tbot_ref,9.0176
1991.8627,Tbot_ref,9.0176
1991.9424,Tbot_ref,9.0176
1992.0346,Tbot_ref,9.0176
1992.0975,Tbot_ref,9.0176
1992.1763,Tbot_ref,9.0176
1992.4953,Tbot_ref,9.0176
1992.8374,Tbot_ref,9.0176
1992.9494,Tbot_ref,9.0176
1993.0324,Tbot_ref,9.0176
1993.7591,Tbot_ref,9.0176
1993.853,Tbot_ref,9.0176
1993.9315,Tbot_ref,9.0176
1994.0346,Tbot_ref,9.0176
1994.1408,Tbot_ref,9.0176
1994.2739,Tbot_ref,9.0176
1994.4844,Tbot_ref,9.0176
1994.6318,Tbot_ref,9.0176
1998.8677,Tbot_ref,9.0176
1999.2634,Tbot_ref,9.0176
1995.1247,Tbot_ref,9.0176
1995.211,Tbot_ref,9.0176
1995.2929,Tbot_ref,9.0176
1996.0404,Tbot_ref,9.0176
1996.1345,Tbot_ref,9.0176
1996.2879,Tbot_ref,9.0176
1999.207,Tbot_ref,9.0176
1980.341,Tbot_ref,9.0176
1980.5886,Tbot_ref,9.0176
2013.6553,Tbot_ref,9.0176
2013.4473,Tbot_ref,9.0176
2013.8851,Tbot_ref,9.0176
2014.1704,Tbot_ref,9.0176
2015.8058,Tbot_ref,9.0176
2016.4184,Tbot_ref,9.0176
2017.4066,Tbot_ref,9.0176
2017.8393,Tbot_ref,9.0176
2008.28,Tbot_ref,9.0176
2008.4179,Tbot_ref,9.0176
2008.7789,Tbot_ref,9.0176
2009.284,Tbot_ref,9.0176
2009.819,Tbot_ref,9.0176
2010.2819,Tbot_ref,9.0176
2010.821,Tbot_ref,9.0176
2011.274,Tbot_ref,9.0176
2011.795,Tbot_ref,9.0176
2012.2718,Tbot_ref,9.0176
2012.4506,Tbot_ref,9.0176
2012.6282,Tbot_ref,9.0176
2012.7805,Tbot_ref,9.0176
2013.2823,Tbot_ref,9.0176
2013.8147,Tbot_ref,9.0176
2014.3435,Tbot_ref,9.0176
2014.791,Tbot_ref,9.0176
2015.2819,Tbot_ref,9.0176
2015.4023,Tbot_ref,9.0176
2015.7639,Tbot_ref,9.0176
2016.3812,Tbot_ref,9.0176
2016.7811,Tbot_ref,9.0176
2017.1352,Tbot_ref,9.0176
2017.2961,Tbot_ref,9.0176
1998.6508,Tbot_ref,9.0176
1999.6502,Tbot_ref,9.0176
1995.3754,Tbot_ref,9.0176
1995.4744,Tbot_ref,9.0176
1995.553,Tbot_ref,9.0176
1977.917,Tbot_ref,9.0176
1981.2622,Tbot_ref,9.0176
2002.6433,Tbot_ref,9.0176
1996.214,Tbot_ref,9.0176
1997.1308,Tbot_ref,9.0176
1997.2218,Tbot_ref,9.0176
1997.3182,Tbot_ref,9.0176
1997.3683,Tbot_ref,9.0176
1998.1176,Tbot_ref,9.0176
1998.2184,Tbot_ref,9.0176
1998.3021,Tbot_ref,9.0176
1999.1289,Tbot_ref,9.0176
1999.3046,Tbot_ref,9.0176
1992.6314,Tbot_ref,9.0176
1993.6288,Tbot_ref,9.0176
2012.7193,Tbot_ref,9.0176
2012.8507,Tbot_ref,9.0176
2013.1427,Tbot_ref,9.0176
2014.848,Tbot_ref,9.0176
2016.6276,Tbot_ref,9.0176
2017.838,Tbot_ref,9.0176
1996.4313,Tbot_ref,9.0176
2008.583,Tbot_ref,9.0176
2009.4764,Tbot_ref,9.0176
2010.4673,Tbot_ref,9.0176
2011.449,Tbot_ref,9.0176
2012.4977,Tbot_ref,9.0176
2013.5211,Tbot_ref,9.0176
2014.5412,Tbot_ref,9.0176
2015.4309,Tbot_ref,9.0176
2016.453,Tbot_ref,9.0176
2017.4391,Tbot_ref,9.0176
1995.3635,Tbot_ref,9.0176
1980.1762,Tbot_ref,9.0176
1977.61,Tbot_ref,9.0176
