year,GEO_ID2,SUMLEVEL,REGION,Council,STATEABBR,GEO_NAME,MAPNAME,geography,TOTPOP,personal_disruption,pop_composition,poverty,labor_force_str,housing_characteristics,housing_disrupt,retiree_migration,urban_sprawl_index,ComEng,ComRel,RecEng,RecRel,RecEng_ct,RecRel_ct,ComEng_ct,ComRel_ct,personal_disruption_rank,pop_composition_rank,poverty_rank,labor_force_str_rank,housing_characteristics_rank,housing_disrupt_rank,retiree_migration_rank,urban_sprawl_index_rank
2022,1009850,160,Northeast,Mid-Atlantic,DE,"Brookside, DE",Brookside,"Brookside CDP, Delaware","14,331",-0.042,0.49,0.21,-0.622,0.265,-0.609,-0.706,-0.124,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,med,low,med,low,low,low
2022,1010760,160,Northeast,Mid-Atlantic,DE,"Camden, DE",Camden,"Camden town, Delaware","3,914",-0.516,0.254,-0.053,0.312,-0.015,-0.063,0.206,-0.885,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,low,med,low,low,med,low
2022,1014660,160,Northeast,Mid-Atlantic,DE,"Cheswold, DE",Cheswold,"Cheswold town, Delaware","1,639",0.758,0.387,0.468,0.132,1.645,-0.57,0.224,-1.008,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,med,med,med,high,low,med,low
2022,1015310,160,Northeast,Mid-Atlantic,DE,"Claymont, DE",Claymont,"Claymont CDP, Delaware","10,191",-0.13,0.089,0.004,-0.699,0.455,-1.129,-0.667,-0.046,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,med,low,med,low,low,low
2022,1015440,160,Northeast,Mid-Atlantic,DE,"Clayton, DE",Clayton,"Clayton town, Delaware","3,978",-0.331,-0.056,-0.343,-0.481,-0.026,0.85,-0.524,-0.66,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med high,low,low
2022,1018950,160,Northeast,Mid-Atlantic,DE,"Dagsboro, DE",Dagsboro,"Dagsboro town, Delaware","1,338",0.286,-0.275,-0.218,0.509,0.41,-0.381,0.654,-1.4,0.107,0.095,-0.232,-0.163,low,low,med,med,med,low,low,med high,med,low,med high,low
2022,1019730,160,Northeast,Mid-Atlantic,DE,"Delaware City, DE",Delaware City,"Delaware City city, Delaware","1,932",0.306,-0.422,0.248,-0.095,0.567,-0.819,-0.18,-0.621,-0.164,-0.116,-0.047,0.062,low,med,low,low,med,low,med,low,med high,low,low,low
2022,1020380,160,Northeast,Mid-Atlantic,DE,"Delmar, DE",Delmar,"Delmar town, Delaware","2,398",0.345,-0.044,0.554,0.16,1.108,0.321,-0.038,-1.527,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med high,med,high,med,low,low
2022,1021200,160,Northeast,Mid-Atlantic,DE,"Dover, DE",Dover,"Dover city, Delaware","38,879",0.898,-0.174,0.831,-0.042,0.662,-0.918,-0.174,-0.868,-0.103,-0.116,-0.232,-0.163,low,low,low,low,med high,low,med high,low,med high,low,low,low
2022,1021387,160,Northeast,Mid-Atlantic,DE,"Dover Base Housing, DE",Dover Base Housing,"Dover Base Housing CDP, Delaware","3,262",-1.003,0.967,-0.37,-0.917, NA, NA,-2.038, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med high,low,low,NA,NA,low,NA
2022,1023240,160,Northeast,Mid-Atlantic,DE,"Edgemoor, DE",Edgemoor,"Edgemoor CDP, Delaware","6,485",0.74,-0.094,1.454,-0.743,0.45,-0.634,-0.711,-0.109,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,low,high,low,med,low,low,low
2022,1024020,160,Northeast,Mid-Atlantic,DE,"Ellendale, DE",Ellendale,"Ellendale town, Delaware",609,0.758,1.492,0.315,-0.321,0.732,0.07,-0.412,-1.19,-0.164,-0.107,-0.232,-0.163,low,low,low,low,med high,high,med,low,med high,med,low,low
2022,1024540,160,Northeast,Mid-Atlantic,DE,"Elsmere, DE",Elsmere,"Elsmere town, Delaware","6,194",0.554,0.45,1.158,-0.934,0.546,-0.512,-0.749,0.005,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,med,high,low,med high,low,low,med
2022,1025840,160,Northeast,Mid-Atlantic,DE,"Farmington, DE",Farmington,"Farmington town, Delaware",234,1.358,-0.93,-0.888,-0.593, NA,-0.804,-0.7,-1.098,-0.168,-0.12,-0.232,-0.163,low,low,low,low,high,low,low,low,NA,low,low,low
2022,1026620,160,Northeast,Mid-Atlantic,DE,"Felton, DE",Felton,"Felton town, Delaware","1,136",-0.247,-0.477,-0.263,-0.01,0.863,-0.481,0.406,-0.988,-0.164,-0.113,-0.232,-0.163,low,low,low,low,low,low,low,low,med high,low,med,low
2022,1026880,160,Northeast,Mid-Atlantic,DE,"Fenwick Island, DE",Fenwick Island,"Fenwick Island town, Delaware",350,-1.094,-0.869,-1.042,2.256, NA,2.346,2.64,-0.343,-0.147,0.013,0.243,1.556,med,high,low,med,low,low,low,high,NA,high,high,low
2022,1028310,160,Northeast,Mid-Atlantic,DE,"Frankford, DE",Frankford,"Frankford town, Delaware",842,-0.43,2.2,-0.32,-0.928,0.507,0.705,-0.486,-1.386,-0.158,-0.092,-0.232,-0.163,low,low,low,low,low,high,low,low,med high,med high,low,low
2022,1028440,160,Northeast,Mid-Atlantic,DE,"Frederica, DE",Frederica,"Frederica town, Delaware","1,001",0.564,-0.301,-0.182,-0.285,0.671,-0.617,-0.389,-1.038,-0.168,-0.12,-0.22,-0.125,low,low,low,low,med high,low,low,low,med high,low,low,low
2022,1029090,160,Northeast,Mid-Atlantic,DE,"Georgetown, DE",Georgetown,"Georgetown town, Delaware","7,247",1.299,4.037,0.527,0.141,0.458,0.143,-0.385,-1.27,-0.168,-0.12,-0.232,-0.163,low,low,low,low,high,high,med high,med,med,med,low,low
2022,1029350,160,Northeast,Mid-Atlantic,DE,"Glasgow, DE",Glasgow,"Glasgow CDP, Delaware","15,405",-0.502,-0.347,-0.647,-0.86,-0.258,-1.069,-0.727,-0.267,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,low
2022,1031430,160,Northeast,Mid-Atlantic,DE,"Greenville, DE",Greenville,"Greenville CDP, Delaware","2,824",-0.73,-0.343,-0.76,-0.199,-0.815,-1.412,-0.181,0.347,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med
2022,1031560,160,Northeast,Mid-Atlantic,DE,"Greenwood, DE",Greenwood,"Greenwood town, Delaware","1,556",0.015,0.392,0.131,-0.909,0.662,0.194,-1.211,-1.223,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,med,med,low,med high,med,low,low
2022,1033120,160,Northeast,Mid-Atlantic,DE,"Harrington, DE",Harrington,"Harrington city, Delaware","3,770",0.077,-0.058,0.401,-1.34,0.593,-1.18,-1.05,-1.082,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med,low,med high,low,low,low
2022,1033250,160,Northeast,Mid-Atlantic,DE,"Hartly, DE",Hartly,"Hartly town, Delaware",161,1.909,-1.151,1.715,0.561, NA, NA,-0.907, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,high,low,high,med high,NA,NA,low,NA
2022,1034810,160,Northeast,Mid-Atlantic,DE,"Highland Acres, DE",Highland Acres,"Highland Acres CDP, Delaware","3,892",-0.398,-0.857,-0.478,0.377,0.127,-1.785,0.544,-0.776,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med,med,low,med high,low
2022,1035850,160,Northeast,Mid-Atlantic,DE,"Hockessin, DE",Hockessin,"Hockessin CDP, Delaware","13,878",-0.881,-0.46,-0.761,-0.175,-2.534,-0.939,0.251,-0.071,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,med,low
2022,1036760,160,Northeast,Mid-Atlantic,DE,"Houston, DE",Houston,"Houston town, Delaware",426,0.415,-0.864,0.336,-0.06,0.584,-0.908,0.108,-1.02,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med,low,med high,low,med,low
2022,1038710,160,Northeast,Mid-Atlantic,DE,"Kent Acres, DE",Kent Acres,"Kent Acres CDP, Delaware","2,124",0.664,0.025,0.979,-0.082,0.448,0.326,0.087,-0.791,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,med,med high,low,med,med,med,low
2022,1039100,160,Northeast,Mid-Atlantic,DE,"Kenton, DE",Kenton,"Kenton town, Delaware",400,1.683,0.061,-0.464,-0.52, NA,-0.209,-1.523,-0.866,-0.168,-0.12,-0.232,-0.163,low,low,low,low,high,med,low,low,NA,low,low,low
2022,1041310,160,Northeast,Mid-Atlantic,DE,"Laurel, DE",Laurel,"Laurel town, Delaware","3,954",3.678,2.172,3.145,-0.365,1.09,-0.638,-0.956,-1.518,-0.164,-0.118,-0.232,-0.163,low,low,low,low,high,high,high,low,high,low,low,low
2022,1041700,160,Northeast,Mid-Atlantic,DE,"Leipsic, DE",Leipsic,"Leipsic town, Delaware",171,-0.585,-0.846,-0.26,-0.735,0.717,-0.225,-1,-1.015,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med high,low,low,low
2022,1041830,160,Northeast,Mid-Atlantic,DE,"Lewes, DE",Lewes,"Lewes city, Delaware","3,339",-0.871,-0.851,-0.251,1.844,-0.263,0.979,2.242,-0.646,0.641,0.231,4.363,2.855,high,high,med high,med,low,low,low,high,low,med high,high,low
2022,1042480,160,Northeast,Mid-Atlantic,DE,"Lincoln, DE",Lincoln,"Lincoln CDP, Delaware","1,439",-0.017,0.373,0.886,0.293, NA, NA,0.793, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,med,med high,med,NA,NA,med high,NA
2022,1042870,160,Northeast,Mid-Atlantic,DE,"Little Creek, DE",Little Creek,"Little Creek town, Delaware",272,1.232,-0.64,1.936,-0.786,0.686,0.258,-0.514,-0.912,-0.049,1.288,-0.232,-0.163,low,low,low,high,high,low,high,low,med high,med,low,low
2022,1043245,160,Northeast,Mid-Atlantic,DE,"Long Neck, DE",Long Neck,"Long Neck CDP, Delaware","2,983",-0.374,-0.66,-0.2,0.905,2.002,-0.703,1.262,-1.487,-0.137,-0.096,-0.232,-0.163,low,low,low,low,low,low,low,med high,high,low,high,low
2022,1044430,160,Northeast,Mid-Atlantic,DE,"Magnolia, DE",Magnolia,"Magnolia town, Delaware",263,1.193,-0.835,0.079,0.238,0.175,-1.03,0.626,-0.973,-0.168,-0.12,-0.198,0.136,low,med,low,low,high,low,med,med,med,low,med high,low
2022,1047030,160,Northeast,Mid-Atlantic,DE,"Middletown, DE",Middletown,"Middletown town, Delaware","23,573",-0.313,-0.161,-0.342,-0.424,-0.086,0.309,-0.147,-0.325,-0.161,-0.119,-0.206,-0.161,low,low,low,low,low,low,low,low,low,med,low,low
2022,1047420,160,Northeast,Mid-Atlantic,DE,"Milford, DE",Milford,"Milford city, Delaware","11,714",0.258,0.826,0.443,0.288,0.537,0.02,0.154,-1.142,0.141,-0.088,-0.205,-0.157,low,low,med,low,med,med high,med,med,med high,med,med,low
2022,1047940,160,Northeast,Mid-Atlantic,DE,"Millsboro, DE",Millsboro,"Millsboro town, Delaware","6,876",-0.326,0.141,-0.155,-0.135,0.777,-0.07,0.248,-1.359,0.282,-0.069,0.559,0.1,med high,med,med,low,low,med,low,low,med high,low,med,low
2022,1048200,160,Northeast,Mid-Atlantic,DE,"Millville, DE",Millville,"Millville town, Delaware","2,052",-0.807,-0.661,-0.427,1.901,-0.336,0.972,2.182,-1.151,0.045,-0.048,-0.185,-0.113,low,low,med,low,low,low,low,high,low,med high,high,low
2022,1048330,160,Northeast,Mid-Atlantic,DE,"Milton, DE",Milton,"Milton town, Delaware","3,349",0.211,-0.05,0.133,1.278,0.226,1.675,1.348,-1.016,-0.158,-0.113,-0.207,-0.153,low,low,low,low,med,low,med,high,med,high,high,low
2022,1050670,160,Northeast,Mid-Atlantic,DE,"Newark, DE",Newark,"Newark city, Delaware","30,655",0.152,-0.231,-0.318,0.218,0.104,-0.868,-0.184,-0.033,-0.164,-0.12,-0.232,-0.163,low,low,low,low,med,low,low,med,med,low,low,low
2022,1050800,160,Northeast,Mid-Atlantic,DE,"New Castle, DE",New Castle,"New Castle city, Delaware","5,523",-0.799,-0.537,-0.606,-0.724,0.284,-1.06,-0.31,-0.337,-0.164,-0.118,-0.232,-0.163,low,low,low,low,low,low,low,low,med,low,low,low
2022,1051190,160,Northeast,Mid-Atlantic,DE,"Newport, DE",Newport,"Newport town, Delaware","1,145",1.029,0.379,-0.174,-0.351,0.628,-0.814,-0.96,-0.203,-0.168,-0.12,-0.232,-0.163,low,low,low,low,high,med,low,low,med high,low,low,low
2022,1052490,160,Northeast,Mid-Atlantic,DE,"North Star, DE",North Star,"North Star CDP, Delaware","8,370",-0.879,-0.651,-0.848,-0.207, NA,-1.152,-0.07,-0.091,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,NA,low,low,low
2022,1053920,160,Northeast,Mid-Atlantic,DE,"Ocean View, DE",Ocean View,"Ocean View town, Delaware","2,660",-0.718,-0.882,0.069,1.512,-0.53,1.337,1.825,-1.149,-0.082,-0.047,-0.232,-0.163,low,low,low,low,low,low,med,high,low,high,high,low
2022,1054050,160,Northeast,Mid-Atlantic,DE,"Odessa, DE",Odessa,"Odessa town, Delaware",389,-1.035,-0.611,-0.956,0.363,-0.109,0.009,0.536,-0.433,-0.161,-0.08,-0.172,0.031,low,med,low,low,low,low,low,med,low,med,med high,low
2022,1056490,160,Northeast,Mid-Atlantic,DE,"Pike Creek, DE",Pike Creek,"Pike Creek CDP, Delaware","6,975",-0.903,-0.031,-0.78,-0.989,-0.731,-0.722,-0.747,-0.083,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,low
2022,1056500,160,Northeast,Mid-Atlantic,DE,"Pike Creek Valley, DE",Pike Creek Valley,"Pike Creek Valley CDP, Delaware","11,452",-0.672,-0.35,-0.133,-0.931,-0.027, NA,-0.833,-0.063,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,NA,low,low
2022,1058600,160,Northeast,Mid-Atlantic,DE,"Port Penn, DE",Port Penn,"Port Penn CDP, Delaware",138,-1.336,-1.26, NA,3.343, NA, NA,3.774, NA,-0.168,-0.12,-0.014,3.52,low,high,low,low,low,low,NA,high,NA,NA,high,NA
2022,1061265,160,Northeast,Mid-Atlantic,DE,"Rising Sun-Lebanon, DE",Rising Sun-Lebanon,"Rising Sun-Lebanon CDP, Delaware","4,060",-0.506,-0.241,-0.61,-0.119,-0.161,-0.053,-0.253,-0.742,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,low
2022,1061480,160,Northeast,Mid-Atlantic,DE,"Riverview, DE",Riverview,"Riverview CDP, Delaware","2,270",-0.85,-1.156,-0.26,0.995, NA,-1.005,1.58,-0.963,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med high,NA,low,high,low
2022,1061720,160,Northeast,Mid-Atlantic,DE,"Rodney Village, DE",Rodney Village,"Rodney Village CDP, Delaware","1,304",0.754,1.103,0.818,0.067,0.954,-1.37,-0.04,-0.918,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,high,med high,med,med high,low,low,low
2022,1063800,160,Northeast,Mid-Atlantic,DE,"St. Georges, DE",St. Georges,"St. Georges CDP, Delaware","1,304",-1.023,-0.514,-1.067,-1.683, NA, NA,-1.337, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,NA,NA,low,NA
2022,1064320,160,Northeast,Mid-Atlantic,DE,"Seaford, DE",Seaford,"Seaford city, Delaware","8,055",1.219,0.347,0.577,0.054,0.92,-0.436,0.003,-1.406,-0.164,-0.119,-0.232,-0.163,low,low,low,low,high,med,med high,med,med high,low,med,low
2022,1064840,160,Northeast,Mid-Atlantic,DE,"Selbyville, DE",Selbyville,"Selbyville town, Delaware","2,907",-0.592,-0.195,-0.731,-0.182,0.022,0.464,0.414,-1.339,0.107,-0.022,-0.232,-0.163,low,low,med,low,low,low,low,low,med,med,med,low
2022,1067050,160,Northeast,Mid-Atlantic,DE,"Slaughter Beach, DE",Slaughter Beach,"Slaughter Beach town, Delaware",393,-0.2,-0.881,0.632,0.987,-0.317,4.841,1.429,-0.61,-0.161,-0.08,0.131,2.071,med,high,low,low,low,low,med high,med high,low,high,high,low
2022,1067310,160,Northeast,Mid-Atlantic,DE,"Smyrna, DE",Smyrna,"Smyrna town, Delaware","12,870",-0.028,-0.151,-0.05,-0.71,0.36,-0.273,-0.707,-0.724,-0.164,-0.119,-0.032,-0.138,low,low,low,low,low,low,low,low,med,low,low,low
2022,1067700,160,Northeast,Mid-Atlantic,DE,"South Bethany, DE",South Bethany,"South Bethany town, Delaware",490,-0.976,-1.056,-0.818,2.126, NA,0.453,2.916,-0.784,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,high,NA,med,high,low
2022,1072510,160,Northeast,Mid-Atlantic,DE,"Townsend, DE",Townsend,"Townsend town, Delaware","2,728",-0.899,-0.53,-0.793,-1.829,-0.967,2.657,-1.502,-0.313,-0.161,-0.114,-0.232,-0.163,low,low,low,low,low,low,low,low,low,high,low,low
2022,1074330,160,Northeast,Mid-Atlantic,DE,"Viola, DE",Viola,"Viola town, Delaware",81,0.12,-1.183,-0.104,-0.405, NA,-0.867,0.062,-0.962,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,low,low,NA,low,med,low
2022,1077580,160,Northeast,Mid-Atlantic,DE,"Wilmington, DE",Wilmington,"Wilmington city, Delaware","71,034",1.002,0.062,1.417,-0.515,0.571,-0.538,-0.714,0.078,0.052,-0.118,-0.232,-0.163,low,low,med,low,high,med,high,low,med high,low,low,med
2022,1077840,160,Northeast,Mid-Atlantic,DE,"Wilmington Manor, DE",Wilmington Manor,"Wilmington Manor CDP, Delaware","8,260",-0.156,-0.134,-0.311,-0.838,0.666,-1.448,-0.223,-0.104,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med high,low,low,low
2022,1080830,160,Northeast,Mid-Atlantic,DE,"Woodside, DE",Woodside,"Woodside town, Delaware",253,0.164,-0.615,0.352,0.435,0.716,-0.468,0.608,-0.888,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med,med,med high,low,med high,low
2022,1080895,160,Northeast,Mid-Atlantic,DE,"Woodside East, DE",Woodside East,"Woodside East CDP, Delaware","2,002",3.368,-0.203,-0.755,0.999,2.174, NA,0.224, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,high,low,low,med high,high,NA,med,NA
2022,1081350,160,Northeast,Mid-Atlantic,DE,"Wyoming, DE",Wyoming,"Wyoming town, Delaware","1,888",0.491,-0.495,0.128,0.077,0.402,-0.667,-0.268,-0.881,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med,med,med,low,low,low
2022,2300695,160,Northeast,New England,ME,"Alfred, ME",Alfred,"Alfred CDP, Maine",850,-0.025,-0.689,0.976,0.238,0.726, NA,-0.094,-0.502,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,med high,med,med high,NA,low,low
2022,2303355,160,Northeast,New England,ME,"Bath, ME",Bath,"Bath city, Maine","8,775",-0.062,-0.677,0.197,-0.265,0.652,0.101,-0.241,-0.692,0.294,-0.075,0.452,0.053,med,med,med,low,low,low,med,low,med high,med,low,low
2022,2303950,160,Northeast,New England,ME,"Belfast, ME",Belfast,"Belfast city, Maine","6,953",0.008,-0.537,0.696,1.209,0.866,0.035,1.289,-1.557,-0.081,-0.087,-0.232,-0.163,low,low,low,low,med,low,med high,high,med high,med,high,low
2022,2304685,160,Northeast,New England,ME,"Berwick, ME",Berwick,"Berwick CDP, Maine","2,050",-0.163,-0.545,-0.758,0.3,0.496,1.016,-0.206,-0.497,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med,med,high,low,low
2022,2304860,160,Northeast,New England,ME,"Biddeford, ME",Biddeford,"Biddeford city, Maine","22,438",-0.02,-0.536,0.147,-0.511,0.524,-0.019,-0.525,-0.242,-0.073,-0.109,0.611,-0.07,med high,low,low,low,low,low,med,low,med high,low,low,low
2022,2307135,160,Northeast,New England,ME,"Bridgton, ME",Bridgton,"Bridgton CDP, Maine","1,514",0.316,-0.483,1.935,0.913,0.84,-0.581,0.508,-1.026,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,high,med high,med high,low,med high,low
2022,2308395,160,Northeast,New England,ME,"Brunswick, ME",Brunswick,"Brunswick CDP, Maine","16,725",-0.449,-0.396,-0.343,-0.031,0.787,-0.505,0.257,-0.538,0.003,-0.087,-0.106,-0.144,low,low,med,low,low,low,low,low,med high,low,med,low
2022,2308780,160,Northeast,New England,ME,"Bucksport, ME",Bucksport,"Bucksport CDP, Maine","2,947",-0.067,-0.491,0.329,0.579,0.975,-1.143,0.441,-1.868,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,med,med high,med high,low,med,low
2022,2309585,160,Northeast,New England,ME,"Calais, ME",Calais,"Calais city, Maine","3,078",0.588,-0.416,0.563,0.433,1.21,-1.417,0.519,-3.005,-0.121,-0.083,-0.232,-0.163,low,low,low,low,med high,low,med high,med,high,low,med high,low
2022,2309690,160,Northeast,New England,ME,"Camden, ME",Camden,"Camden CDP, Maine","3,644",-0.45,-0.47,-0.335,0.567,0.068,1.393,0.736,-1.038,-0.127,-0.082,-0.232,-0.163,low,low,low,low,low,low,low,med high,med,high,med high,low
2022,2310320,160,Northeast,New England,ME,"Cape Neddick, ME",Cape Neddick,"Cape Neddick CDP, Maine","2,462",-0.736,-0.546,-0.246,1.715,0.333,0.15,1.688,-0.213,-0.164,-0.117,-0.232,-0.163,low,low,low,low,low,low,low,high,med,med,high,low
2022,2315500,160,Northeast,New England,ME,"Cumberland Center, ME",Cumberland Center,"Cumberland Center CDP, Maine","2,913",-0.792,-0.368,-0.701,-1.1,-0.169,-0.658,-0.884,-0.267,-0.148,-0.098,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,low
2022,2316375,160,Northeast,New England,ME,"Danforth, ME",Danforth,"Danforth CDP, Maine",474,1.051,-0.813,1.447,0.695,1.013, NA,0.243, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,high,low,high,med high,high,NA,med,NA
2022,2318965,160,Northeast,New England,ME,"Dunstan, ME",Dunstan,"Dunstan CDP, Maine","1,722",-1.302,-0.537,-0.898,-0.777,-0.181, NA,-0.71, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,NA,low,NA
2022,2321730,160,Northeast,New England,ME,"Eastport, ME",Eastport,"Eastport city, Maine","1,211",-0.55,-0.821,-0.305,1.465,1.372,0.033,1.383,-2.969,0.001,0.297,-0.19,-0.119,low,low,med,med,low,low,low,high,high,med,high,low
2022,2323200,160,Northeast,New England,ME,"Ellsworth, ME",Ellsworth,"Ellsworth city, Maine","8,478",-0.391,-0.621,0.002,-0.449,1.017,-1.347,-0.312,-1.973,0.117,-0.074,-0.232,-0.163,low,low,med,low,low,low,med,low,high,low,low,low
2022,2326490,160,Northeast,New England,ME,"Freeport, ME",Freeport,"Freeport CDP, Maine","1,848",0.115,0.098,1.29,-0.788,0.486,0.632,-1.161,-0.405,0.499,0.39,-0.204,-0.126,low,low,med,med,med,med,high,low,med,med high,low,low
2022,2328205,160,Northeast,New England,ME,"Gorham, ME",Gorham,"Gorham CDP, Maine","7,050",-0.868,-0.615,-0.726,-0.669,0.025,0.609,-0.55,-0.264,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med,med high,low,low
2022,2336500,160,Northeast,New England,ME,"Kennebunk, ME",Kennebunk,"Kennebunk CDP, Maine","6,000",-0.349,-0.501,-0.236,0.304,0.258,-0.176,0.647,-0.3,-0.133,-0.101,-0.124,-0.14,low,low,low,low,low,low,low,med,med,low,med high,low
2022,2336710,160,Northeast,New England,ME,"Kennebunkport, ME",Kennebunkport,"Kennebunkport CDP, Maine","1,318",-0.429,-0.682,-0.397,0.776, NA,0.792,1.032,0.092,2.1,2.185,0.192,0.244,med,med,high,high,low,low,low,med high,NA,med high,high,med
2022,2336885,160,Northeast,New England,ME,"Kezar Falls, ME",Kezar Falls,"Kezar Falls CDP, Maine",791,0.184,-0.634,0.962,0.251,0.634, NA,0.068, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med high,med,med high,NA,med,NA
2022,2340350,160,Northeast,New England,ME,"Little Falls, ME",Little Falls,"Little Falls CDP, Maine",891,-1.225,-0.238,-1.051,-1.077,-0.082, NA,-0.415,-0.512,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,NA,low,low
2022,2341925,160,Northeast,New England,ME,"Machias, ME",Machias,"Machias CDP, Maine","1,331",1.32,-0.553,2.227,1.315,1.302,-1.119,0.422,-2.646,0.082,0.088,-0.232,-0.163,low,low,med,med,high,low,high,high,high,low,med,low
2022,2350290,160,Northeast,New England,ME,"North Berwick, ME",North Berwick,"North Berwick CDP, Maine","1,806",-0.567,-0.564,-0.64,-0.306,0.394,0.275,-0.293,-0.694,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med,med,low,low
2022,2354490,160,Northeast,New England,ME,"Oak Hill, ME",Oak Hill,"Oak Hill CDP, Maine","5,400",-0.653,-0.714,-0.682,0.342,0.377, NA,0.383, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med,med,NA,med,NA
2022,2355120,160,Northeast,New England,ME,"Old Orchard Beach, ME",Old Orchard Beach,"Old Orchard Beach CDP, Maine","9,040",-0.285,-0.567,0.015,0.168,1.026,0.614,0.231,-0.199,0.045,-0.104,-0.232,-0.163,low,low,med,low,low,low,med,med,high,med high,med,low
2022,2360545,160,Northeast,New England,ME,"Portland, ME",Portland,"Portland city, Maine","68,280",-0.376,-0.259,-0.174,-0.892,0.341,0.776,-0.828,0.068,5.867,0.013,0.055,-0.155,med,low,high,med,low,low,low,low,med,med high,low,med
2022,2362610,160,Northeast,New England,ME,"Richmond, ME",Richmond,"Richmond CDP, Maine","1,835",-0.324,-0.365,-0.128,-0.808,0.994,-0.573,-0.92,-1.087,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med high,low,low,low
