sp_code,COMMON_NAME,SCIENTIFIC_NAME,NODC_ORDER,FAMILY,COMMON_FAMILY,GROUP_CODE,GROUP_NAME,SUPERGROUP_CODE,SUPERGROUP_NAME
8839010101,TAUTOG,TAUTOGA ONITIS,Perciformes,Labridae,wrasses,046,TAUTOG,20,WRASSES
8839010201,CUNNER,TAUTOGOLABRUS ADSPERSUS,Perciformes,Labridae,wrasses,047,CUNNER,20,WRASSES
8839010301,SPOTFIN HOGFISH,BODIANUS PULCHELLUS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010302,SPANISH HOGFISH,BODIANUS RUFUS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010401,CREOLE WRASSE,CLEPTICUS PARRAE,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010501,RED HOGFISH,DECODON PUELLARIS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010601,DWARF WRASSE,DORATONOTUS MEGALEPIS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010701,GREENBAND WRASSE,HALICHOERES BATHYPHILUS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010702,SLIPPERY DICK,HALICHOERES BIVITTATUS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010703,PAINTED WRASSE,HALICHOERES CAUDALIS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010704,YELLOWCHEEK WRASSE,HALICHOERES CYANOCEPHALUS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010705,YELLOWHEAD WRASSE,HALICHOERES GARNOTI,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010706,CLOWN WRASSE,HALICHOERES MACULIPINNA,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010707,RAINBOW WRASSE,HALICHOERES PICTUS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010708,BLACKEAR WRASSE,HALICHOERES POEYI,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010709,PUDDINGWIFE,HALICHOERES RADIATUS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010710,ROCK WRASSE,HALICHOERES SEMICINCTUS,Perciformes,Labridae,wrasses,041,OTHER WRASSES,20,WRASSES
8839010801,ROSY RAZORFISH,HEMIPTERONOTUS MARTINICENSIS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010802,PEARLY RAZORFISH,HEMIPTERONOTUS NOVACULA,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010804,GREEN RAZORFISH,HEMIPTERONOTUS SPLENDENS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839010901,HOGFISH,LANCHNOLAIMUS MAXIMUS,Perciformes,Labridae,wrasses,048,OTHER WRASSES,20,WRASSES
8839011001,BLUEHEAD,THALASSOMA BIFASCIATUM,Perciformes,Labridae,wrasses,,OTHER FISHES,25,OTHER FISHES
8839011101,SENORITA,OXYJULIS CALIFORNICA,Perciformes,Labridae,wrasses,041,OTHER WRASSES,20,WRASSES
8839011201,CALIFORNIA SHEEPHEAD,PIMELOMETOPON PULCHRUM,Perciformes,Labridae,wrasses,040,CALIFORNIA SHEEPHEAD,20,WRASSES
8839030000,PARROTFISH FAMILY,SCARIDAE,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030101,BLUE PARROTFISH,SCARUS COERULEUS,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030102,MIDNIGHT PARROTFISH,SCARUS COELESTINUS,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030103,STRIPED PARROTFISH,SCARUS CROICENSIS,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030104,RAINBOW PARROTFISH,SCARUS GUACAMAIA,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030105,PRINCESS PARROTFISH,SCARUS TAENIOPTERUS,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030106,QUEEN PARROTFISH,SCARUS VETULA,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030201,BLUELIP PARROTFISH,CRYPTOTOMUS ROSEUS,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030301,EMERALD PARROTFISH,NICHOLSINA USTA,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030401,GREENBLOTCH PARROTFISH,SPARISOMA ATOMARIUM,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030402,REDBAND PARROTFISH,SPARISOMA AUROFRENATUM,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030403,REDTAIL PARROTFISH,SPARISOMA CHRYSOPTERUM,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030404,BUCKTOOTH PARROTFISH,SPARISOMA RADIANS,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030405,REDFIN PARROTFISH,SPARISOMA RUBRIPINNE,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8839030406,STOPLIGHT PARROTFISH,SPARISOMA VIRIDE,Perciformes,Scaridae,parrotfishes,,OTHER FISHES,25,OTHER FISHES
8840010000,SANDFISH FAMILY,Trichodontidae,Perciformes,Trichodontidae,sandfishes,,OTHER FISHES,25,OTHER FISHES
8840010101,SAILFIN SANDFISH,ARCTOSCOPUS JAPONICUS,Perciformes,Trichodontidae,sandfishes,,OTHER FISHES,25,OTHER FISHES
8840010201,PACIFIC SANDFISH,TRICHODON TRICHODON,Perciformes,Trichodontidae,sandfishes,,OTHER FISHES,25,OTHER FISHES
8840020000,JAWFISH FAMILY,OPISTOGNATHIDAE,Perciformes,Opistognathidae,jawfishes,,OTHER FISHES,25,OTHER FISHES
8840020102,SWORDTAIL JAWFISH,LONCHOPISTHUS MICROGNATHUS,Perciformes,Opistognathidae,jawfishes,,OTHER FISHES,25,OTHER FISHES
8840020200,JAWFISH GENUS,OPISTOGNATHUS SPP.,Perciformes,Opistognathidae,jawfishes,,OTHER FISHES,25,OTHER FISHES
8840020201,MOUSTACHE JAWFISH,OPISTOGNATHUS LONCHURUS,Perciformes,Opistognathidae,jawfishes,,OTHER FISHES,25,OTHER FISHES
8840020202,MOTTLED JAWFISH,OPISTOGNATHUS MAXILLOSUS,Perciformes,Opistognathidae,jawfishes,,OTHER FISHES,25,OTHER FISHES
8840020203,YELLOWHEAD JAWFISH,OPISTOGNATHUS AURIFRONS,Perciformes,Opistognathidae,jawfishes,,OTHER FISHES,25,OTHER FISHES
8840020207,DUSKY JAWFISH,OPISTOGNATHUS WHITEHURSTI,Perciformes,Opistognathidae,jawfishes,,OTHER FISHES,25,OTHER FISHES
8840030000,RONQUIL FAMILY,Bathymasteridae,Perciformes,Bathymasteridae,ronquils,,OTHER FISHES,25,OTHER FISHES
8840030101,ALASKAN RONQUIL,BATHYMASTER CAERULEOFASCIATUS,Perciformes,Bathymasteridae,ronquils,,OTHER FISHES,25,OTHER FISHES
8840030102,SMALLMOUTH RONQUIL,BATHYMASTER LEUROLEPIS,Perciformes,Bathymasteridae,ronquils,,OTHER FISHES,25,OTHER FISHES
8840030103,SEARCHER,BATHYMASTER SIGNATUS,Perciformes,Bathymasteridae,ronquils,,OTHER FISHES,25,OTHER FISHES
8840030201,NORTHERN RONQUIL,RONQILUS JORDANI,Perciformes,Bathymasteridae,ronquils,,OTHER FISHES,25,OTHER FISHES
8840030302,STRIPEDFIN RONQUIL,RATHBUNELLA HYPOPLECTA,Perciformes,Bathymasteridae,ronquils,,OTHER FISHES,25,OTHER FISHES
8840070100,FLATHEAD GENUS,BEMBROPS SPP.,Perciformes,Percophidae,flatheads,,OTHER FISHES,25,OTHER FISHES
8840070101,DUCKBILL FLATHEAD,BEMBROPS ANATIROSTRIS,Perciformes,Percophidae,flatheads,,OTHER FISHES,25,OTHER FISHES
8840020206,BANDED JAWFISH,OPISTOGNATHUS MACROGNATHUS,Perciformes,Opistognathidae,jawfishes,,OTHER FISHES,25,OTHER FISHES
8840070102,GOBY FLATHEAD,BEMBROPS GOBIOIDES,Perciformes,Percophidae,flatheads,,OTHER FISHES,25,OTHER FISHES
8840130000,SAND STARGAZER FAMILY,DACTYLOSCOPIDAE,Perciformes,Dactyloscopidae,sand stargazers,,OTHER FISHES,25,OTHER FISHES
8840130101,ARROW STARGAZER,GILLELLUS GREYAE,Perciformes,Dactyloscopidae,sand stargazers,,OTHER FISHES,25,OTHER FISHES
8840130102,SADDLE STARGAZER,PLATYGILLELLUS RUBROCINCTUS,Perciformes,Dactyloscopidae,sand stargazers,,OTHER FISHES,25,OTHER FISHES
8840130103,WARTEYE STARGAZER,GILLELLUS URANIDEA,Perciformes,Dactyloscopidae,sand stargazers,,OTHER FISHES,25,OTHER FISHES
8840130201,SAND STARGAZER,DACTYLOSCOPUS TRIDIGITATUS,Perciformes,Dactyloscopidae,sand stargazers,,OTHER FISHES,25,OTHER FISHES
8840130202,BIGEYE STARGAZER,DACTYLOSCOPUS CROSSOTUS,Perciformes,Dactyloscopidae,sand stargazers,,OTHER FISHES,25,OTHER FISHES
8840140000,STARGAZER FAMILY,URANOSCOPIDAE,Perciformes,Uranoscopidae,stargazers,,OTHER FISHES,25,OTHER FISHES
8840140101,NORTHERN STARGAZER,ASTROSCOPUS GUTTATUS,Perciformes,Uranoscopidae,stargazers,,OTHER FISHES,25,OTHER FISHES
8840140102,SOUTHERN STARGAZER,ASTROSCOPUS Y-GRAECUM,Perciformes,Uranoscopidae,stargazers,,OTHER FISHES,25,OTHER FISHES
8840140201,FRECKLED STARGAZER,GNATHAGNUS EGREGIUS,Perciformes,Uranoscopidae,stargazers,,OTHER FISHES,25,OTHER FISHES
8840140301,LANCER STARGAZER,KATHETOSTOMA ALBIGUTTA,Perciformes,Uranoscopidae,stargazers,,OTHER FISHES,25,OTHER FISHES
8840140303,SMOOTH STARGAZER,KATHETOSTOMA AVERRUNCUS,Perciformes,Uranoscopidae,stargazers,,OTHER FISHES,25,OTHER FISHES
8842010000,COMBTOOTH BLENNY FAMILY,BLENNIIDAE,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010101,SEAWEED BLENNY,PARABLENNIUS MARMOREUS,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010102,MOLLY MILLER,SCARTELLA CRISTATA,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010103,HIGHFIN BLENNY,LUPINOBLENNIUS NICHOLSI,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010201,FEATHER BLENNY,HYPSOBLENNIUS HENTZ,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010202,FRECKLED BLENNY,HYPSOBLENNIUS IONTHAS,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010203,BAY BLENNY,HYPSOBLENNIUS GENTILIS,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010204,ROCKPOOL BLENNY,HYPSOBLENNIUS GILBERTI,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010205,MUSSEL BLENNY,HYPSOBLENNIUS JENKINSI,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010301,STRIPED BLENNY,CHASMODES BOSQUIANUS,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010302,FLORIDA BLENNY,CHASMODES SABURRAE,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010501,CRESTED BLENNY,HYPLEUROCHILUS GEMINATUS,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010502,OYSTER BLENNY,HYPLEUROCHILUS AEQUIPINNIS,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010503,BARRED BLENNY,HYPLEUROCHILUS BERMUDENSIS,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010504,ORANGESPOTTED BLENNY,HYPLEUROCHILUS SPRINGERI,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842010601,REDLIP BLENNY,OPHIOBLENNIUS ATLANTICUS,Perciformes,Blenniidae,combtooth blennies,,OTHER FISHES,25,OTHER FISHES
8842020100,WOLFFISH GENUS,ANARHICHAS SPP.,Perciformes,Anarhichadidae,wolffishes,,OTHER FISHES,25,OTHER FISHES
8842020102,NORTHERN WOLFFISH,ANARHICHAS DENTICULATUS,Perciformes,Anarhichadidae,wolffishes,,OTHER FISHES,25,OTHER FISHES
8842020103,ATLANTIC WOLFFISH,ANARHICHAS LUPUS,Perciformes,Anarhichadidae,wolffishes,,OTHER FISHES,25,OTHER FISHES
8842020104,SPOTTED WOLFFISH,ANARHICHAS MINOR,Perciformes,Anarhichadidae,wolffishes,,OTHER FISHES,25,OTHER FISHES
8842020201,WOLF-EEL,ANARRHICHTHYS OCELLATUS,Perciformes,Anarhichadidae,wolffishes,,OTHER FISHES,25,OTHER FISHES
8842080100,TRIPLEFIN GENUS,ENNEANECTES SPP.,Perciformes,Tripterygiidae,triplefins,,OTHER FISHES,25,OTHER FISHES
8842080101,LOFTY TRIPLEFIN,ENNEANECTES ALTIVELIS,Perciformes,Tripterygiidae,triplefins,,OTHER FISHES,25,OTHER FISHES
8842080103,REDEYE TRIPLEFIN,ENNEANECTES PECTORALIS,Perciformes,Tripterygiidae,triplefins,,OTHER FISHES,25,OTHER FISHES
8842090000,CLINID FAMILY,CLINIDAE,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090101,STRIPED KELPFISH,GIBBONSIA METZI,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090102,CREVICE KELPFISH,GIBBONSIA MONTEREYENSIS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090103,SPOTTED KELPFISH,GIBBONSIA ELEGANS,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090104,SCARLET KELPFISH,GIBBONSIA ERYTHRA,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8842090201,BANNER BLENNY,EMBLEMARIA ATLANTICA,Perciformes,Clinidae,clinids,,OTHER FISHES,25,OTHER FISHES
8835160702,BLACK CRAPPIE,POMOXIS NIGROMACULATUS,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835170000,BIGEYE FAMILY,PRIACANTHIDAE,Perciformes,Priacanthidae,bigeyes,,OTHER FISHES,25,OTHER FISHES
8835170101,BIGEYE,PRIACANTHUS ARENATUS,Perciformes,Priacanthidae,bigeyes,,OTHER FISHES,25,OTHER FISHES
8835170102,GLASSEYE SNAPPER,PRIACANTHUS CRUENTATUS,Perciformes,Priacanthidae,bigeyes,,OTHER FISHES,25,OTHER FISHES
8835170105,POPEYE CATALUFA,PRISTIGENYS SERRULA,Perciformes,Priacanthidae,bigeyes,,OTHER FISHES,25,OTHER FISHES
8835170201,SHORT BIGEYE,PRISTIGENYS ALTA,Perciformes,Priacanthidae,bigeyes,,OTHER FISHES,25,OTHER FISHES
8835170301,BULLEYE,COOKEOLUS JAPONICUS,Perciformes,Priacanthidae,bigeyes,,OTHER FISHES,25,OTHER FISHES
8835180000,CARDINALFISH FAMILY,APOGONIDAE,Perciformes,Apogonidae,cardinalfishes,,OTHER FISHES,25,OTHER FISHES
8835180101,BIGTOOTH CARDINALFISH,APOGON AFFINIS,Perciformes,Apogonidae,cardinalfishes,,OTHER FISHES,25,OTHER FISHES
8835180104,BRIDLE CARDINALFISH,APOGON AUROLINEATUS,Perciformes,Apogonidae,cardinalfishes,,OTHER FISHES,25,OTHER FISHES
8835180105,BARRED CARDINALFISH,APOGON BINOTATUS,Perciformes,Apogonidae,cardinalfishes,,OTHER FISHES,25,OTHER FISHES
8835021201,LONGTAIL BASS,HEMANTHIAS LEPTUS,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835021202,RED BARBIER,HEMANTHIAS VIVANUS,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835021203,SPLITTAIL BASS,HEMANTHIAS PERUANUS,Perciformes,Serranidae,sea basses,020,OTHER SEA BASSES,10,SEA BASSES
8835021301,BUTTER HAMLET,HYPOPLECTRUS UNICOLOR,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835021402,WRASSE BASS,LIOPROPOMA EUKRINES,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835021403,CAVE BASS,LIOPROPOMA MOWBRAYI,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835021404,PEPPERMINT BASS,LIOPROPOMA RUBRE,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835021501,ROUGHTONGUE BASS,HOLANTHIAS MARTINICENSIS,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835021600,SANDBASS GENUS,PARALABRAX,Perciformes,Serranidae,sea basses,020,OTHER SEA BASSES,10,SEA BASSES
8835021602,KELP BASS,PARALABRAX CLATHRATUS,Perciformes,Serranidae,sea basses,017,KELP BASS,10,SEA BASSES
8835021603,SPOTTED SANDBASS,PARALABRAX MACULATOFASCIATUS,Perciformes,Serranidae,sea basses,018,SPOTTED SAND BASS,10,SEA BASSES
8835021604,BARRED SANDBASS,PARALABRAX NEBULIFER,Perciformes,Serranidae,sea basses,019,BARRED SAND BASS,10,SEA BASSES
8835021701,CREOLE-FISH,PARANTHIAS FURCIFER,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835021801,GRAYSBY,EPINEPHELUS CRUENTATUS,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835021902,YELLOWTAIL BASS,PIKEA MEXICANA,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022001,STREAMER BASS,HEMANTHIAS AUROEORUBENS,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022101,SCHOOL BASS,SCHULTZEA BETA,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022201,PYGMY SEABASS,SERRANICULUS PUMILIO,Perciformes,Serranidae,sea basses,020,OTHER SEA BASSES,10,SEA BASSES
8835022301,ORANGEBACK BASS,SERRANUS ANNULARIS,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022302,BLACKEAR BASS,SERRANUS ATROBRANCHUS,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022303,LANTERN BASS,SERRANUS BALDWINI,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022304,SNOW BASS,SERRANUS CHIONARAIA,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022307,SADDLE BASS,SERRANUS NOTOSPILUS,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022308,TATTLER,SERRANUS PHOEBE,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022309,BELTED SANDFISH,SERRANUS SUBLIGARIUS,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022310,TOBACCOFISH,SERRANUS TABACARIUS,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022311,HARLEQUIN BASS,SERRANUS TIGRINUS,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022312,CHALK BASS,SERRANUS TORTUGARUM,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835022801,WRECKFISH,POLYPRION AMERICANUS,Perciformes,Percichthyidae,temperate basses,012,OTHER TEMPERATE BASSES,09,TEMPERATE BASSES
8835022901,GIANT SEABASS,STEREOLEPIS GIGAS,Perciformes,Percichthyidae,sea basses,020,OTHER SEA BASSES,10,SEA BASSES
8835025000,UNIDENTIFIED GROUPER,EPINEPHALUS/MYCTEROPERCA SPP.,Perciformes,Serranidae,sea basses,016,OTHER SEA BASSES,10,SEA BASSES
8835030101,REEF BASS,PSEUDOGRAMMA GREGORYI,Perciformes,Serranidae,sea basses,,OTHER FISHES,25,OTHER FISHES
8835030200,SOAPFISH GENUS,RYPTICUS SPP.,Perciformes,Serranidae,sea basses,,OTHER FISHES,25,OTHER FISHES
8835030202,FRECKLED SOAPFISH,RYPTICUS BISTRISPINUS,Perciformes,Serranidae,sea basses,,OTHER FISHES,25,OTHER FISHES
8835030204,WHITESPOTTED SOAPFISH,RYPTICUS MACULATUS,Perciformes,Serranidae,sea basses,,OTHER FISHES,25,OTHER FISHES
8835030207,GREATER SOAPFISH,RYPTICUS SAPONACEUS,Perciformes,Serranidae,sea basses,,OTHER FISHES,25,OTHER FISHES
8835030208,SPOTTED SOAPFISH,RYPTICUS SUBBIFRENATUS,Perciformes,Serranidae,sea basses,,OTHER FISHES,25,OTHER FISHES
8835160000,SUNFISH FAMILY,CENTRARCHIDAE,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160500,SUNFISH GENUS,LEPOMIS SPP.,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160501,REDBREAST SUNFISH,LEPOMIS AURITUS,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160502,GREEN SUNFISH,LEPOMIS CYANELLUS,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160503,WARMOUTH,LEPOMIS GULOSUS,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160504,BLUEGILL,LEPOMIS MACROCHIRUS,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160505,PUMPKINSEED,LEPOMIS GIBBOSUS,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160509,REDEAR SUNFISH,LEPOMIS MICROLOPHUS,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160600,BASS GENUS,MICROPTERUS SPP.,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160601,SMALLMOUTH BASS,MICROPTERUS DOLOMIEU,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160602,LARGEMOUTH BASS,MICROPTERUS SALMOIDES,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160603,SPOTTED BASS,MICROPTERUS PUNCTULATUS,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160700,CRAPPIE GENUS,POMOXIS SPP.,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835160701,WHITE CRAPPIE,POMOXIS ANNULARIS,Perciformes,Centrarchidae,sunfishes,,OTHER FISHES,25,OTHER FISHES
8835180107,FLAMEFISH,APOGON MACULATUS,Perciformes,Apogonidae,cardinalfishes,,OTHER FISHES,25,OTHER FISHES
8835180109,PALE CARDINALFISH,APOGON PLANIFRONS,Perciformes,Apogonidae,cardinalfishes,,OTHER FISHES,25,OTHER FISHES
8835180110,TWOSPOT CARDINALFISH,APOGON PSEUDOMACULATUS,Perciformes,Apogonidae,cardinalfishes,,OTHER FISHES,25,OTHER FISHES
8835180111,SAWCHEEK CARDINALFISH,APOGON QUADRISQUAMATUS,Perciformes,Apogonidae,cardinalfishes,,OTHER FISHES,25,OTHER FISHES
8835180113,BELTED CARDINALFISH,APOGON TOWNSENDI,Perciformes,Apogonidae,cardinalfishes,,OTHER FISHES,25,OTHER FISHES
8835180114,GUADALUPE CARDINALFISH,APOGON GUADALUPENSIS,Perciformes,Apogonidae,cardinalfishes,,OTHER FISHES,25,OTHER FISHES
8835180115,WHITESTAR CARDINALFISH,APOGON LACHNERI,Perciformes,Apogonidae,cardinalfishes,,OTHER FISHES,25,OTHER FISHES
8835430505,WHITEBONE PORGY,CALAMUS LEUCOSTEUS,Perciformes,Sparidae,porgies,035,OTHER PORGIES,16,PORGIES
8835430506,KNOBBED PORGY,CALAMUS NODOSUS,Perciformes,Sparidae,porgies,035,OTHER PORGIES,16,PORGIES
8835430507,SHEEPSHEAD PORGY,CALAMUS PENNA,Perciformes,Sparidae,porgies,035,OTHER PORGIES,16,PORGIES
8835430508,LITTLEHEAD PORGY,CALAMUS PRORIDENS,Perciformes,Sparidae,porgies,035,OTHER PORGIES,16,PORGIES
8835430509,PACIFIC PORGY,CALAMUS BRACHYSOMUS,Perciformes,Sparidae,porgies,,OTHER FISHES,25,OTHER FISHES
8835430602,RED PORGY,PAGRUS PAGRUS,Perciformes,Sparidae,porgies,034,RED PORGY,16,PORGIES
8835440000,DRUM FAMILY,SCIAENIDAE,Perciformes,Sciaenidae,drums,045,OTHER DRUM,17,DRUMS
8835440100,SEATROUT GENUS,CYNOSCION SPP.,Perciformes,Sciaenidae,drums,045,OTHER DRUM,17,DRUMS
8835440101,WHITE SEABASS,ATRACTOSCION NOBILIS,Perciformes,Sciaenidae,drums,026,OTHER CROAKERS,31,CROAKERS
8835440102,SPOTTED SEATROUT,CYNOSCION NEBULOSUS,Perciformes,Sciaenidae,drums,036,SPOTTED SEATROUT,17,DRUMS
8835440103,SILVER SEATROUT,CYNOSCION NOTHUS,Perciformes,Sciaenidae,drums,045,OTHER DRUM,17,DRUMS
8835440104,WEAKFISH,CYNOSCION REGALIS,Perciformes,Sciaenidae,drums,037,WEAKFISH,17,DRUMS
8835440106,SAND SEATROUT,CYNOSCION ARENARIUS,Perciformes,Sciaenidae,drums,038,SAND SEATROUT,17,DRUMS
8835440114,SHORTFIN CORVINA,CYNOSCION PARVIPINNIS,Perciformes,Sciaenidae,drums,026,OTHER CROAKERS,31,CROAKERS
8835440201,WHITE CROAKER,GENYONEMUS LINEATUS,Perciformes,Sciaenidae,drums,023,WHITE CROAKER,31,CROAKERS
8835440301,SILVER PERCH,BAIRDIELLA CHRYSOURA,Perciformes,Sciaenidae,drums,039,SILVER PERCH,17,DRUMS
8835440304,BLUE CROAKER,BAIRDIELLA BATABANA,Perciformes,Sciaenidae,drums,045,OTHER DRUM,17,DRUMS
8835440305,STRIPED CROAKER,BAIRDIELLA SANCTAELUCIAE,Perciformes,Sciaenidae,drums,045,OTHER DRUM,17,DRUMS
8835440401,SPOT,LEIOSTOMUS XANTHURUS,Perciformes,Sciaenidae,drums,040,SPOT,17,DRUMS
8835440501,BANDED DRUM,LARIMUS FASCIATUS,Perciformes,Sciaenidae,drums,045,OTHER DRUM,17,DRUMS
8835440600,KINGFISH GENUS,MENTICIRRHUS SPP.,Perciformes,Sciaenidae,drums,041,KINGFISHES,17,DRUMS
8835440601,SOUTHERN KINGFISH,MENTICIRRHUS AMERICANUS,Perciformes,Sciaenidae,drums,041,KINGFISHES,17,DRUMS
